Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Pedro Beato,28,5,5,.500,2.65,63,0,39,0,0,16,74.2,66,26,22,5,25,3,61,2,1,1,309,1.219,8.0,0.6,3.0,7.4,2.44,1,2015,AAA,BAL
Mike Belfiore*,26,0,1,.000,2.31,3,3,0,0,0,0,11.2,10,4,3,1,4,0,5,0,0,0,50,1.200,7.7,0.8,3.1,3.9,1.25,1,2015,AAA,BAL
Michael Bowden,28,7,2,.778,1.91,24,9,7,0,0,0,75.1,60,19,16,4,20,0,52,2,0,1,301,1.062,7.2,0.5,2.4,6.2,2.60,1,2015,AAA,BAL
Matt Buschmann,31,0,0,,6.00,1,1,0,0,0,0,3.0,2,2,2,1,0,0,2,1,0,0,12,0.667,6.0,3.0,0.0,6.0,,1,2015,AAA,BAL
Cesar Cabral*,26,2,1,.667,4.95,45,0,11,0,0,2,40.0,42,23,22,0,19,1,43,3,0,6,184,1.525,9.5,0.0,4.3,9.7,2.26,1,2015,AAA,BAL
Zach Davies,22,5,6,.455,2.84,19,18,0,1,0,0,101.1,91,33,32,4,33,0,81,1,0,3,419,1.224,8.1,0.4,2.9,7.2,2.45,1,2015,AAA,BAL
Dane De La Rosa,32,0,0,,4.35,8,0,4,0,0,0,10.1,10,6,5,2,8,1,7,0,0,1,50,1.742,8.7,1.7,7.0,6.1,0.88,1,2015,AAA,BAL
Terry Doyle,29,4,1,.800,2.57,7,7,0,0,0,0,49.0,39,15,14,3,10,0,28,3,0,1,197,1.000,7.2,0.6,1.8,5.1,2.80,0,2015,AAA,BAL
Oliver Drake,28,1,2,.333,0.82,42,0,34,0,0,23,44.0,23,4,4,1,16,0,66,0,0,2,169,0.886,4.7,0.2,3.3,13.5,4.13,1,2015,AAA,BAL
Gene Escat,25,0,0,,6.00,1,1,0,0,0,0,3.0,3,2,2,0,4,0,1,0,0,0,16,2.333,9.0,0.0,12.0,3.0,0.25,0,2015,AAA,BAL
Dana Eveland*,31,2,0,1.000,2.37,16,3,3,0,0,0,30.1,25,9,8,0,11,0,22,3,0,0,123,1.187,7.4,0.0,3.3,6.5,2.00,1,2015,AAA,BAL
Eddie Gamboa,30,8,11,.421,4.61,26,19,2,0,0,0,113.1,94,61,58,6,84,0,79,9,4,15,507,1.571,7.5,0.5,6.7,6.3,0.94,1,2015,AAA,BAL
Kevin Gausman,24,0,1,.000,1.29,3,3,0,0,0,0,14.0,10,3,2,2,6,0,14,0,0,0,55,1.143,6.4,1.3,3.9,9.0,2.33,1,2015,AAA,BAL
Steve Johnson,27,4,1,.800,2.30,32,3,6,0,0,1,54.2,43,14,14,2,16,1,67,1,0,2,213,1.079,7.1,0.3,2.6,11.0,4.19,1,2015,AAA,BAL
Chris Jones*,26,8,8,.500,2.94,30,22,0,0,0,0,150.0,158,60,49,15,29,0,105,3,0,2,618,1.247,9.5,0.9,1.7,6.3,3.62,0,2015,AAA,BAL
Kenn Kasparek,29,0,1,.000,10.13,2,1,0,0,0,0,2.2,4,3,3,1,2,0,3,0,0,0,14,2.250,13.5,3.4,6.8,10.1,1.50,0,2015,AAA,BAL
Pat McCoy*,26,2,3,.400,4.18,27,1,6,0,0,1,51.2,59,24,24,4,15,0,36,0,0,1,225,1.432,10.3,0.7,2.6,6.3,2.40,1,2015,AAA,BAL
T.J. McFarland*,26,2,3,.400,2.91,16,9,2,0,0,1,52.2,42,20,17,0,14,0,31,0,0,1,210,1.063,7.2,0.0,2.4,5.3,2.21,1,2015,AAA,BAL
Bud Norris,30,0,1,.000,12.15,2,2,0,0,0,0,6.2,12,9,9,2,1,0,3,0,0,0,33,1.950,16.2,2.7,1.4,4.1,3.00,1,2015,AAA,BAL
Andy Oliver*,27,3,1,.750,3.72,16,0,7,0,0,0,29.0,23,12,12,1,16,0,34,0,0,7,122,1.345,7.1,0.3,5.0,10.6,2.13,1,2015,AAA,BAL
Daniel Rodriguez*,30,0,0,,0.00,1,0,0,0,0,0,1.2,1,0,0,0,1,0,1,0,0,0,6,1.200,5.4,0.0,5.4,5.4,1.00,0,2015,AAA,BAL
Richard Rodriguez,25,1,3,.250,3.54,13,0,1,0,0,0,20.1,19,12,8,2,10,2,15,3,1,4,91,1.426,8.4,0.9,4.4,6.6,1.50,1,2015,AAA,BAL
Chaz Roe,28,3,1,.750,2.19,17,0,10,0,0,2,24.2,17,6,6,0,9,1,22,3,0,0,100,1.054,6.2,0.0,3.3,8.0,2.44,1,2015,AAA,BAL
Jorge Rondon,27,3,1,.750,2.33,30,0,8,0,0,1,54.0,38,14,14,0,17,0,46,0,1,0,209,1.019,6.3,0.0,2.8,7.7,2.71,1,2015,AAA,BAL
Ben Rowen,26,0,0,,2.79,6,0,1,0,0,0,9.2,8,3,3,0,3,1,6,0,0,0,39,1.138,7.4,0.0,2.8,5.6,2.00,1,2015,AAA,BAL
Sharlon Schoop,28,0,0,,9.00,1,0,1,0,0,0,1.0,0,1,1,0,2,0,0,0,0,0,5,2.000,0.0,0.0,18.0,0.0,0.00,0,2015,AAA,BAL
Elih Villanueva,28,4,5,.444,4.71,11,11,0,0,0,0,57.1,67,33,30,6,14,0,24,3,0,5,248,1.413,10.5,0.9,2.2,3.8,1.71,1,2015,AAA,BAL
Cody Wheeler*,25,0,0,,54.00,1,0,0,0,0,0,0.2,3,4,4,0,2,0,1,2,0,0,9,7.500,40.5,0.0,27.0,13.5,0.50,0,2015,AAA,BAL
Tyler Wilson,25,5,5,.500,3.24,17,17,0,0,0,0,94.1,94,35,34,8,18,0,63,4,0,0,385,1.187,9.0,0.8,1.7,6.0,3.50,1,2015,AAA,BAL
Mike Wright,25,9,1,.900,2.22,15,14,0,0,0,0,81.0,59,21,20,4,25,0,63,3,0,4,315,1.037,6.6,0.4,2.8,7.0,2.52,1,2015,AAA,BAL
Wesley Wright*,30,0,2,.000,7.71,10,0,1,0,0,0,11.2,15,11,10,1,7,2,5,1,0,3,56,1.886,11.6,0.8,5.4,3.9,0.71,1,2015,AAA,BAL
