Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Dakota Bacus,24,0,0,,5.40,2,0,0,0,0,0,5.0,4,3,3,1,3,0,2,1,0,1,22,1.400,7.2,1.8,5.4,3.6,0.67,1
Bruce Billings,29,8,5,.615,3.63,27,18,3,0,0,0,121.1,125,52,49,6,28,1,90,9,0,7,508,1.261,9.3,0.4,2.1,6.7,3.21,1
Richard Bleier*,28,6,2,.750,2.75,12,11,0,1,1,0,68.2,75,24,21,0,7,0,25,2,0,2,278,1.194,9.8,0.0,0.9,3.3,3.57,1
A.J. Cole,23,5,6,.455,3.15,21,19,0,0,0,0,105.2,91,40,37,9,34,1,76,4,0,2,443,1.183,7.8,0.8,2.9,6.5,2.24,1
Erik Davis,28,0,2,.000,8.49,11,0,2,0,0,0,11.2,19,13,11,0,9,0,11,0,0,1,61,2.400,14.7,0.0,6.9,8.5,1.22,1
Manny Delcarmen,33,1,3,.250,8.14,18,0,3,0,0,0,21.0,30,22,19,1,14,1,17,2,0,3,109,2.095,12.9,0.4,6.0,7.3,1.21,1
Paul Demny,25,0,0,,3.97,10,0,4,0,0,0,11.1,8,5,5,1,12,1,13,3,0,2,53,1.765,6.4,0.8,9.5,10.3,1.08,0
Paolo Espino,28,8,6,.571,3.21,20,19,0,0,0,0,117.2,116,47,42,13,19,0,88,4,0,1,475,1.147,8.9,1.0,1.5,6.7,4.63,1
Doug Fister,31,0,1,.000,2.45,1,1,0,0,0,0,3.2,7,2,1,1,0,0,6,1,0,0,19,1.909,17.2,2.5,0.0,14.7,,1
Eric Fornataro,27,1,4,.200,5.54,36,1,8,0,0,0,50.1,50,32,31,2,27,2,33,2,0,3,225,1.530,8.9,0.4,4.8,5.9,1.22,1
Matt Grace*,26,0,2,.000,2.40,38,0,10,0,0,1,48.2,43,16,13,1,16,0,31,0,0,0,198,1.212,8.0,0.2,3.0,5.7,1.94,1
J.C. Gutierrez,31,0,0,,5.79,9,0,6,0,0,2,9.1,15,6,6,0,6,1,8,0,0,0,48,2.250,14.5,0.0,5.8,7.7,1.33,1
Bryan Harper*,25,0,0,,2.25,4,0,3,0,0,0,4.0,2,1,1,0,4,0,1,0,0,1,19,1.500,4.5,0.0,9.0,2.3,0.25,0
Rich Hill*,35,2,2,.500,2.91,25,0,9,0,0,0,21.2,12,9,7,1,21,0,32,5,0,3,101,1.523,5.0,0.4,8.7,13.3,1.52,1
Taylor Hill,26,3,10,.231,5.23,22,22,0,0,0,0,118.2,163,80,69,9,29,1,70,6,0,3,541,1.618,12.4,0.7,2.2,5.3,2.41,1
Josh Johnson,29,0,0,,4.50,2,0,2,0,0,0,2.0,1,1,1,0,1,0,0,0,0,0,8,1.000,4.5,0.0,4.5,0.0,0.00,0
Taylor Jordan,26,5,6,.455,2.95,19,19,0,0,0,0,103.2,92,38,34,4,27,1,61,5,0,2,429,1.148,8.0,0.3,2.3,5.3,2.26,1
Mitch Lively,29,0,2,.000,2.31,18,2,2,0,0,0,35.0,21,10,9,1,13,1,29,2,0,0,140,0.971,5.4,0.3,3.3,7.5,2.23,0
Rafael Martin,31,5,5,.500,3.21,46,0,31,0,0,12,56.0,41,21,20,4,16,2,68,1,0,2,222,1.018,6.6,0.6,2.6,10.9,4.25,1
Scott McGregor,28,6,6,.500,4.04,27,15,3,0,0,1,107.0,118,51,48,12,35,1,63,9,1,1,471,1.430,9.9,1.0,2.9,5.3,1.80,0
Evan Meek,32,2,4,.333,2.15,30,0,24,0,0,6,37.2,30,14,9,1,19,4,33,0,0,2,163,1.301,7.2,0.2,4.5,7.9,1.74,1
Connor Overton,21,1,0,1.000,4.50,1,0,1,0,0,0,2.0,2,1,1,0,1,1,2,0,0,0,9,1.500,9.0,0.0,4.5,9.0,2.00,1
Joe Ross,22,3,1,.750,2.19,5,5,0,0,0,0,24.2,15,6,6,2,7,0,15,0,0,2,93,0.892,5.5,0.7,2.6,5.5,2.14,1
Sam Runion,26,3,3,.500,2.87,28,1,7,0,0,0,37.2,40,20,12,2,14,2,36,2,1,2,169,1.434,9.6,0.5,3.3,8.6,2.57,0
James Simmons,28,0,0,,6.75,1,1,0,0,0,0,4.0,4,3,3,0,1,0,1,1,0,0,18,1.250,9.0,0.0,2.3,2.3,1.00,0
Sammy Solis*,26,0,0,,2.03,9,0,3,0,0,2,13.1,8,3,3,0,5,0,11,1,0,1,53,0.975,5.4,0.0,3.4,7.4,2.20,1
Matthew Spann*,24,1,0,1.000,0.00,1,1,0,0,0,0,6.0,2,1,0,0,2,0,4,0,0,1,23,0.667,3.0,0.0,3.0,6.0,2.00,0
Stephen Strasburg,26,1,1,.500,4.66,2,2,0,0,0,0,9.2,9,5,5,0,1,0,16,0,1,1,38,1.034,8.4,0.0,0.9,14.9,16.00,1
Matt Swynenberg,26,0,1,.000,12.00,1,1,0,0,0,0,3.0,6,4,4,0,4,0,4,0,0,0,19,3.333,18.0,0.0,12.0,12.0,1.00,0
Blake Treinen,27,0,0,,0.00,5,0,3,0,0,0,12.0,6,0,0,0,1,0,14,0,0,3,43,0.583,4.5,0.0,0.8,10.5,14.00,1
Jose Valverde,37,0,0,,2.39,27,0,16,0,0,10,26.1,21,8,7,1,3,0,21,3,0,1,104,0.911,7.2,0.3,1.0,7.2,7.00,1
Felipe Vazquez*,23,0,2,.000,6.75,8,0,2,0,0,0,6.2,8,5,5,0,5,0,5,0,0,0,32,1.950,10.8,0.0,6.8,6.8,1.00,1
P.J. Walters,30,5,3,.625,5.25,21,5,1,0,0,0,60.0,66,37,35,7,23,3,52,7,0,3,271,1.483,9.9,1.1,3.5,7.8,2.26,1
Austen Williams,22,0,1,.000,11.25,1,1,0,0,0,0,4.0,4,5,5,1,2,0,2,0,0,1,18,1.500,9.0,2.3,4.5,4.5,1.00,1
