Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Gabriel Arias,25,5,4,.556,6.22,14,13,0,1,1,0,63.2,82,51,44,12,25,0,40,1,1,2,288,1.681,11.6,1.7,3.5,5.7,1.60,0,2015,AAA,ARI
Jake Barrett,23,1,3,.250,5.09,22,0,21,0,0,11,23.0,27,15,13,1,12,0,21,0,0,0,104,1.696,10.6,0.4,4.7,8.2,1.75,1,2015,AAA,ARI
Blake Beavan,26,0,1,.000,6.32,4,4,0,0,0,0,15.2,21,12,11,2,5,0,9,1,1,1,72,1.660,12.1,1.1,2.9,5.2,1.80,1,2015,AAA,ARI
Aaron Blair,23,7,2,.778,3.16,13,12,0,0,0,0,77.0,67,31,27,5,27,1,56,1,0,2,316,1.221,7.8,0.6,3.2,6.5,2.07,1,2015,AAA,ARI
Archie Bradley,22,1,0,1.000,2.95,4,4,0,0,0,0,21.1,26,7,7,3,5,0,20,0,0,2,92,1.453,11.0,1.3,2.1,8.4,4.00,1,2015,AAA,ARI
Enrique Burgos,24,0,1,.000,6.00,15,0,11,0,0,5,15.0,19,10,10,3,12,2,23,2,0,1,78,2.067,11.4,1.8,7.2,13.8,1.92,1,2015,AAA,ARI
Jhoulys Chacin,27,6,3,.667,3.22,13,13,0,0,0,0,86.2,79,37,31,3,30,0,63,5,1,1,361,1.258,8.2,0.3,3.1,6.5,2.10,1,2015,AAA,ARI
Andrew Chafin*,25,0,0,,0.00,1,0,0,0,0,0,1.0,0,0,0,0,0,0,1,0,0,0,3,0.000,0.0,0.0,0.0,9.0,,1,2015,AAA,ARI
Caleb Clay,27,8,7,.533,5.25,22,20,0,0,0,0,111.1,142,72,65,13,34,1,56,6,0,2,500,1.581,11.5,1.1,2.7,4.5,1.65,0,2015,AAA,ARI
Tim Crabbe,27,1,0,1.000,5.50,19,0,6,0,0,0,34.1,40,22,21,3,23,1,33,1,0,7,163,1.835,10.5,0.8,6.0,8.7,1.43,0,2015,AAA,ARI
Julio De Paula,32,0,0,,12.71,3,0,1,0,0,0,5.2,12,8,8,0,4,2,5,1,0,1,31,2.824,19.1,0.0,6.4,7.9,1.25,1,2015,AAA,ARI
Derek Eitel,27,0,0,,5.73,10,0,2,0,0,0,11.0,13,7,7,2,8,1,11,0,0,1,51,1.909,10.6,1.6,6.5,9.0,1.38,0,2015,AAA,ARI
