Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Brady Aiken*,20,5,13,.278,4.77,27,27,0,0,0,0,132.0,134,83,70,12,101,0,89,6,1,13,599,1.780,9.1,0.8,6.9,6.1,0.88,0
Shane Bieber,22,2,3,.400,3.10,5,5,0,0,0,0,29.0,34,14,10,1,1,0,31,0,0,1,121,1.207,10.6,0.3,0.3,9.6,31.00,1
Sean Brady*,23,1,0,1.000,1.00,4,4,0,0,0,0,18.0,12,2,2,0,1,0,13,1,0,1,68,0.722,6.0,0.0,0.5,6.5,13.00,0
Trenton Brooks*,21,0,0,,0.00,1,0,1,0,0,1,1.0,0,0,0,0,1,0,1,0,0,0,4,1.000,0.0,0.0,9.0,9.0,1.00,0
Aaron Civale,22,2,4,.333,4.58,10,10,0,0,0,0,57.0,64,34,29,2,5,0,53,3,2,3,236,1.211,10.1,0.3,0.8,8.4,10.60,1
Ryan Colegate,23,2,2,.500,5.97,27,0,10,0,0,0,60.1,76,48,40,4,17,0,39,6,1,1,276,1.541,11.3,0.6,2.5,5.8,2.29,0
Zach Draper*,22,0,0,,5.40,1,0,1,0,0,0,1.2,4,1,1,0,0,0,3,0,0,2,9,2.400,21.6,0.0,0.0,16.2,,0
Luke Eubank,23,0,0,,0.00,3,0,1,0,0,0,4.0,2,0,0,0,2,0,3,0,0,0,16,1.000,4.5,0.0,4.5,6.8,1.50,0
Justin Garza,23,4,6,.400,5.83,26,8,8,0,0,3,95.2,97,72,62,12,46,0,86,6,1,9,424,1.495,9.1,1.1,4.3,8.1,1.87,1
Alsis Herrera*,25,6,2,.750,3.69,28,0,5,0,0,0,61.0,57,30,25,3,28,1,46,5,0,9,269,1.393,8.4,0.4,4.1,6.8,1.64,0
Juan Hillman*,20,7,10,.412,6.08,26,26,0,0,0,0,137.2,158,102,93,22,48,0,101,10,2,9,611,1.496,10.3,1.4,3.1,6.6,2.10,0
Domingo Jimenez,23,0,0,,8.18,9,0,2,0,0,0,11.0,16,10,10,1,8,0,4,1,0,5,56,2.182,13.1,0.8,6.5,3.3,0.50,0
Luis Jimenez,22,2,8,.200,6.60,16,16,0,0,0,0,76.1,93,61,56,16,30,0,65,10,1,7,357,1.611,11.0,1.9,3.5,7.7,2.17,0
Ben Krauth*,23,4,2,.667,1.75,23,2,4,0,0,0,61.2,43,14,12,4,30,1,72,1,0,0,246,1.184,6.3,0.6,4.4,10.5,2.40,0
Jacob Lee,27,0,1,.000,4.91,5,0,1,0,0,0,7.1,4,5,4,0,7,0,4,1,0,0,34,1.500,4.9,0.0,8.6,4.9,0.57,0
Mike Letkewicz,23,0,2,.000,3.65,17,0,1,0,0,0,24.2,28,10,10,1,11,0,24,0,0,3,113,1.581,10.2,0.4,4.0,8.8,2.18,0
Henry Martinez,23,5,3,.625,3.15,35,1,20,0,0,3,60.0,54,30,21,1,16,1,59,1,1,0,252,1.167,8.1,0.2,2.4,8.9,3.69,0
Ryan Merritt*,25,1,0,1.000,2.57,1,1,0,0,0,0,7.0,7,2,2,0,1,0,4,0,0,0,28,1.143,9.0,0.0,1.3,5.1,4.00,1
Cameron Mingo,23,0,2,.000,2.55,5,1,3,0,0,0,17.2,19,10,5,1,4,0,3,0,0,1,79,1.302,9.7,0.5,2.0,1.5,0.75,0
Micah Miniard,21,4,13,.235,7.80,26,23,1,0,0,0,117.2,157,109,102,21,60,0,61,14,2,13,570,1.844,12.0,1.6,4.6,4.7,1.02,0
Zach Plesac,22,1,1,.500,3.60,6,6,0,0,0,0,25.0,19,11,10,2,6,0,19,3,1,2,102,1.000,6.8,0.7,2.2,6.8,3.17,1
Ryder Ryan,22,3,4,.429,4.79,33,0,27,0,0,6,41.1,44,28,22,4,17,1,49,3,1,2,189,1.476,9.6,0.9,3.7,10.7,2.88,0
Dalbert Siri,21,1,2,.333,3.10,39,0,36,0,0,14,40.2,29,19,14,1,26,0,64,8,0,5,187,1.352,6.4,0.2,5.8,14.2,2.46,0
Tanner Tully*,22,4,6,.400,3.16,16,8,8,1,0,1,77.0,73,37,27,10,10,0,76,5,0,5,318,1.078,8.5,1.2,1.2,8.9,7.60,0
Randy Valladares*,22,0,0,,13.50,1,0,0,0,0,0,2.0,1,3,3,1,3,0,1,1,0,0,11,2.000,4.5,4.5,13.5,4.5,0.33,0
Cesar Ventura,22,0,1,.000,4.89,16,1,8,0,0,0,38.2,49,23,21,5,20,1,32,2,1,6,182,1.784,11.4,1.2,4.7,7.4,1.60,0
Jose Vicente,21,0,0,,0.00,1,0,1,0,0,0,2.0,0,0,0,0,3,0,1,0,0,0,9,1.500,0.0,0.0,13.5,4.5,0.33,0
