Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Steve Ascher*,23,0,0,,16.88,3,0,1,0,0,0,2.2,7,5,5,2,3,0,2,0,0,0,18,3.750,23.6,6.8,10.1,6.8,0.67,0
Bryan Baker,22,7,2,.778,1.66,26,2,4,0,0,0,54.1,41,16,10,3,13,0,57,3,0,1,214,0.994,6.8,0.5,2.2,9.4,4.38,1
Mike Bunal,23,0,0,,16.20,2,0,1,0,0,0,1.2,5,3,3,0,2,0,4,0,0,2,12,4.200,27.0,0.0,10.8,21.6,2.00,0
Ty Culbreth*,23,2,2,.500,3.05,19,6,4,0,0,0,59.0,54,27,20,3,8,0,50,2,0,3,235,1.051,8.2,0.5,1.2,7.6,6.25,0
Matt Dennis,22,8,6,.571,3.35,41,9,5,1,0,0,96.2,86,42,36,4,18,0,85,5,1,7,387,1.076,8.0,0.4,1.7,7.9,4.72,0
Breiling Eusebio*,20,3,3,.500,4.46,8,8,0,0,0,0,40.1,44,22,20,3,16,0,31,3,1,4,178,1.488,9.8,0.7,3.6,6.9,1.94,0
Julian Fernandez,21,1,2,.333,3.26,51,0,15,0,0,3,58.0,54,28,21,2,18,0,57,3,0,11,245,1.241,8.4,0.3,2.8,8.8,3.17,1
Rico Garcia,23,2,2,.500,2.57,8,4,3,0,0,0,28.0,27,10,8,2,7,0,30,0,0,0,118,1.214,8.7,0.6,2.3,9.6,4.29,1
Jared Gesell,23,0,0,,7.98,12,0,2,0,0,0,14.2,21,13,13,3,5,0,14,1,0,4,71,1.773,12.9,1.8,3.1,8.6,2.80,0
Brandon Gold,22,4,5,.444,4.33,13,13,0,1,0,0,70.2,94,43,34,9,9,0,62,1,0,2,310,1.458,12.0,1.1,1.1,7.9,6.89,0
J.D. Hammer,22,4,1,.800,1.20,24,0,14,0,0,7,30.0,17,4,4,0,5,0,47,2,0,2,113,0.733,5.1,0.0,1.5,14.1,9.40,1
Heath Holder,24,0,1,.000,2.00,27,0,6,0,0,1,45.0,32,10,10,3,11,0,46,6,0,4,175,0.956,6.4,0.6,2.2,9.2,4.18,0
Reid Humphreys,22,1,3,.250,2.56,43,0,31,0,0,13,45.2,32,14,13,3,6,0,47,2,0,2,175,0.832,6.3,0.6,1.2,9.3,7.83,0
Erick Julio,20,7,11,.389,4.98,27,26,0,0,0,0,148.1,183,92,82,18,42,0,106,15,1,11,657,1.517,11.1,1.1,2.5,6.4,2.52,0
Salvador Justo,22,1,1,.500,2.25,16,0,7,0,0,0,16.0,18,4,4,0,8,0,18,2,0,3,69,1.625,10.1,0.0,4.5,10.1,2.25,0
Justin Lawrence,22,0,2,.000,1.65,16,0,11,0,0,6,16.1,10,4,3,1,4,0,20,1,0,3,63,0.857,5.5,0.6,2.2,11.0,5.00,1
Logan Longwith,23,2,0,1.000,0.98,4,1,0,0,0,0,18.1,22,10,2,1,4,0,13,2,0,1,85,1.418,10.8,0.5,2.0,6.4,3.25,0
Ryan Luna,23,0,0,,13.50,9,0,3,0,0,0,9.1,20,14,14,2,3,0,8,0,0,0,51,2.464,19.3,1.9,2.9,7.7,2.67,0
Austin Moore,23,0,1,.000,4.91,19,0,3,0,0,0,25.2,32,14,14,1,9,0,23,1,0,1,114,1.597,11.2,0.4,3.2,8.1,2.56,0
Kenny Oakley,23,5,3,.625,3.86,45,1,18,0,0,1,67.2,72,35,29,4,17,0,76,3,1,5,287,1.315,9.6,0.5,2.3,10.1,4.47,0
Juan Pena,21,2,1,.667,2.66,18,0,7,0,0,0,23.2,19,7,7,0,5,0,24,0,0,3,93,1.014,7.2,0.0,1.9,9.1,4.80,0
Riley Pint,19,2,11,.154,5.42,22,22,0,0,0,0,93.0,96,67,56,3,59,0,79,8,0,26,435,1.667,9.3,0.3,5.7,7.6,1.34,0
Alejandro Requena,20,8,3,.727,2.85,19,19,0,0,0,0,117.0,102,46,37,9,25,0,97,11,0,2,467,1.085,7.8,0.7,1.9,7.5,3.88,0
Antonio Santos,20,9,10,.474,5.39,27,27,0,1,0,0,147.0,200,101,88,17,26,0,106,10,5,7,650,1.537,12.2,1.0,1.6,6.5,4.08,1
