Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
James Alfonso,23,25,99,89,9,35,4,0,0,11,0,0,4,13,.393,.444,.438,.883,39,1,5,0,1,0,0
Rayder Ascanio#,19,6,31,24,6,7,1,0,0,2,0,1,6,3,.292,.433,.333,.767,8,0,0,1,0,0,0
Aaron Barbosa*,23,15,70,60,12,17,2,0,0,3,5,3,8,9,.283,.368,.317,.684,19,0,0,2,0,0,0
Kristian Brito,20,105,421,384,28,84,17,1,7,51,2,1,27,130,.219,.264,.323,.587,124,14,0,1,9,0,0
Luis Caballero,22,10,41,37,2,3,0,0,0,1,1,0,2,9,.081,.171,.081,.252,3,1,2,0,0,0,0
Austin Cousino*,22,57,256,232,23,44,11,2,0,12,9,4,19,46,.190,.253,.254,.507,59,5,1,3,1,0,0
Joe DeCarlo,21,115,477,384,47,78,16,2,10,37,2,1,70,123,.203,.348,.333,.681,128,9,18,0,5,3,0
Rafael Fernandez#,21,1,6,5,1,0,0,0,0,0,0,0,1,1,.000,.167,.000,.167,0,0,0,0,0,0,0
Arby Fields#,24,91,382,317,51,83,9,2,3,23,28,10,57,69,.262,.379,.331,.711,105,3,3,5,0,2,0
Brock Hebert,24,34,147,128,19,34,11,1,0,9,4,1,15,43,.266,.338,.367,.705,47,0,0,2,2,0,0
Alex Jackson,19,28,121,108,10,17,6,0,0,13,1,1,6,35,.157,.240,.213,.453,23,2,6,0,1,0,1
Pat Leyland,23,60,247,224,17,61,10,0,1,26,0,1,15,31,.272,.317,.330,.647,74,7,2,1,5,1,0
Luis Liberato*,19,8,32,30,3,4,1,1,0,0,1,0,2,10,.133,.188,.233,.421,7,2,0,0,0,0,0
Chantz Mack*,24,88,366,310,46,81,16,4,1,26,3,5,49,79,.261,.367,.348,.716,108,6,4,1,2,0,0
Chris Mariscal,22,106,437,382,35,90,13,3,2,44,5,6,41,113,.236,.316,.301,.617,115,2,6,4,4,0,0
Adam Martin,23,26,99,89,10,15,4,0,3,10,0,0,7,28,.169,.237,.315,.552,28,1,1,2,0,0,0
Erick Mejia#,20,6,27,26,5,7,0,1,0,3,0,0,0,4,.269,.269,.346,.615,9,0,0,1,0,0,1
Estarlyn Morales,22,104,436,403,44,103,21,2,5,53,20,10,26,97,.256,.308,.355,.663,143,11,5,1,1,1,0
Jhombeyker Morales,20,5,18,17,0,4,1,0,0,1,0,0,1,3,.235,.278,.294,.572,5,0,0,0,0,0,0
Martin Peguero,21,71,259,234,22,58,13,1,0,25,7,4,18,28,.248,.300,.312,.612,73,8,1,2,4,0,0
Burt Reynolds,26,30,125,108,12,27,8,0,5,23,1,3,15,33,.250,.352,.463,.815,50,1,2,0,0,0,0
Wayne Taylor*,22,86,320,291,26,68,15,2,3,29,4,1,28,113,.234,.303,.330,.633,96,3,1,0,0,0,0
Daniel Torres,23,24,99,85,11,16,2,0,0,10,0,0,13,19,.188,.293,.212,.505,18,4,0,0,1,0,0
Nelson Ward*,22,46,192,163,27,44,7,7,2,16,5,4,26,41,.270,.370,.436,.806,71,1,0,3,0,0,0
Gianfranco Wawoe,20,94,355,315,49,83,13,0,8,28,11,7,27,52,.263,.325,.381,.706,120,10,3,7,3,0,0
Taylor Zeutenhorst*,23,55,220,203,20,46,8,1,2,19,3,0,13,45,.227,.283,.305,.589,62,5,3,1,0,2,0
