Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Francisco Diaz#,25,26,99,85,11,30,3,1,2,15,2,0,11,7,.353,.418,.482,.901,41,0,0,1,2,0,0,2015,A,PIT
Kawika Emsley-Pai#,26,17,62,52,5,19,3,0,1,14,1,1,8,10,.365,.459,.481,.940,25,1,1,1,0,0,0,2015,A,PIT
Elvis Escobar*,20,124,514,477,60,141,28,5,5,64,15,21,22,79,.296,.326,.407,.733,194,7,1,11,3,0,0,2015,A,PIT
Tyler Filliben,22,79,307,258,42,68,12,1,1,21,8,4,28,48,.264,.351,.329,.681,85,6,8,11,2,0,0,2015,A,PIT
Erik Forgione#,22,4,13,10,1,4,0,1,0,0,0,0,2,2,.400,.500,.600,1.100,6,0,0,1,0,0,0,2015,A,PIT
Taylor Gushue#,21,99,395,360,35,83,17,4,5,47,1,2,25,79,.231,.288,.342,.629,123,9,5,2,3,1,1,2015,A,PIT
Connor Joe,22,80,357,290,38,71,12,1,1,20,0,4,50,34,.245,.366,.303,.670,88,8,8,5,4,0,1,2015,A,PIT
Kevin Kramer*,21,12,56,50,9,12,2,1,0,3,3,0,5,8,.240,.321,.320,.641,16,2,1,0,0,0,1,2015,A,PIT
Jordan Luplow,21,106,465,390,74,103,36,3,12,67,11,2,59,67,.264,.366,.464,.830,181,9,6,6,4,2,1,2015,A,PIT
Kevin Newman,21,23,110,98,14,30,4,1,0,8,6,1,9,8,.306,.376,.367,.743,36,0,2,1,0,0,1,2015,A,PIT
Tito Polo,20,102,414,360,51,85,20,2,3,26,46,13,28,77,.236,.313,.328,.641,118,3,13,12,1,0,0,2015,A,PIT
Pablo Reyes,21,108,459,388,61,104,24,3,12,60,27,10,45,63,.268,.345,.438,.783,170,2,3,18,5,0,1,2015,A,PIT
Jeff Roy*,23,42,125,106,19,27,1,2,0,10,13,2,10,28,.255,.331,.302,.632,32,0,3,4,2,0,0,2015,A,PIT
Chase Simpson#,23,117,463,389,65,96,20,4,11,68,7,1,63,112,.247,.352,.404,.756,157,7,3,3,5,0,0,2015,A,PIT
Michael Suchy,22,124,520,447,74,123,34,5,10,76,6,3,54,103,.275,.362,.441,.803,197,15,11,1,7,0,0,2015,A,PIT
Jerrick Suiter,22,105,441,381,62,114,19,4,3,57,6,4,46,59,.299,.382,.394,.776,150,3,7,4,3,0,0,2015,A,PIT
Trace Tam Sing,23,28,99,81,8,17,8,2,0,21,4,1,13,31,.210,.323,.358,.681,29,4,1,3,1,0,0,2015,A,PIT
Cole Tucker#,18,73,329,300,46,88,13,3,2,25,25,6,16,49,.293,.322,.377,.699,113,4,0,6,7,0,1,2015,A,PIT
