Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Rashad Brown*,21,56,250,225,31,65,6,3,0,22,11,1,19,35,.289,.347,.342,.689,77,4,1,5,0,0,0,2015,A,DET
Giancarlo Brugnoni,24,18,73,65,9,14,2,2,1,4,0,0,7,31,.215,.288,.354,.642,23,1,0,0,1,0,0,2015,A,DET
Francisco Contreras,23,59,207,192,19,36,11,2,0,23,1,1,10,44,.188,.229,.266,.495,51,8,1,2,2,0,0,2015,A,DET
Steven Fuentes#,20,16,56,49,6,8,2,0,0,2,0,0,5,18,.163,.236,.204,.440,10,1,0,1,1,0,0,2015,A,DET
Mike Gerber*,22,135,583,513,74,150,31,10,13,76,16,4,49,97,.292,.355,.468,.822,240,12,7,2,12,3,1,2015,A,DET
David Gonzalez#,21,85,324,289,29,74,9,5,1,23,7,1,22,43,.256,.312,.332,.644,96,7,2,10,1,0,0,2015,A,DET
Derek Hill,19,53,235,210,33,50,6,5,0,16,25,7,20,44,.238,.305,.314,.619,66,1,1,2,2,0,1,2015,A,DET
Will Kengor*,22,111,457,391,48,112,19,3,1,38,4,3,54,100,.286,.378,.358,.736,140,3,5,5,2,1,0,2015,A,DET
Ross Kivett,23,133,585,524,75,140,28,2,5,50,28,5,44,66,.267,.330,.357,.687,187,12,9,1,7,0,0,2015,A,DET
Josh Lester*,20,5,21,19,3,3,2,0,0,4,0,0,2,6,.158,.238,.263,.501,5,0,0,0,0,0,0,2015,A,DET
Will Maddox*,23,13,47,43,5,17,2,0,0,1,2,2,1,6,.395,.422,.442,.864,19,0,1,2,0,0,0,2015,A,DET
Garrett Mattlage#,22,54,191,170,16,33,5,1,2,14,0,2,14,48,.194,.266,.271,.537,46,3,3,3,1,0,0,2015,A,DET
Franklin Navarro#,20,43,157,145,11,25,5,0,0,11,1,1,6,26,.172,.203,.207,.410,30,9,0,4,2,0,0,2015,A,DET
Victor Padron*,20,9,38,35,2,7,2,0,0,1,0,0,2,5,.200,.243,.257,.500,9,3,0,1,0,0,0,2015,A,DET
Joey Pankake,22,126,525,462,64,124,22,4,5,58,9,3,52,94,.268,.342,.366,.707,169,10,3,1,7,2,0,2015,A,DET
Arvicent Perez,21,33,125,118,7,27,4,0,0,5,1,0,3,20,.229,.252,.263,.515,31,5,1,2,1,0,0,2015,A,DET
Austin Schotts,21,61,228,211,16,50,7,1,2,26,11,3,10,74,.237,.275,.308,.583,65,1,1,6,0,0,0,2015,A,DET
Kade Scivicque,22,42,180,165,21,40,4,0,5,17,2,1,9,26,.242,.306,.358,.663,59,6,6,0,0,0,0,2015,A,DET
Zac Shepherd,19,114,443,383,48,94,17,2,5,51,4,3,47,117,.245,.327,.339,.667,130,3,3,3,7,1,0,2015,A,DET
A.J. Simcox,21,20,91,85,11,34,3,0,1,8,4,2,5,11,.400,.440,.471,.910,40,4,1,0,0,1,0,2015,A,DET
Christin Stewart*,21,51,216,185,29,53,9,4,7,31,3,2,18,45,.286,.375,.492,.867,91,1,10,0,3,0,1,2015,A,DET
Shane Zeile,22,36,150,131,12,25,5,2,0,14,0,0,13,30,.191,.270,.260,.530,34,8,2,2,2,0,0,2015,A,DET
