Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Craig Anderson*,20,11,4,.733,2.26,28,28,0,0,0,0,179.0,142,65,45,16,39,0,178,7,1,4,718,1.011,7.1,0.8,2.0,8.9,4.56,0
Cha-Seung Baek,21,1,0,1.000,3.43,5,4,0,0,0,0,21.0,17,10,8,2,2,0,16,2,0,0,81,0.905,7.3,0.9,0.9,6.9,8.00,1
Caleb Balbuena,24,0,5,.000,6.86,36,5,18,0,0,0,63.0,78,57,48,4,44,0,56,13,0,5,321,1.937,11.1,0.6,6.3,8.0,1.27,0
Danny Delgado,23,4,7,.364,5.40,36,10,7,0,0,1,103.1,130,68,62,13,24,1,90,6,0,4,464,1.490,11.3,1.1,2.1,7.8,3.75,0
Jared Hoerman,24,0,0,,3.86,11,0,5,0,0,0,18.2,16,11,8,1,7,0,18,4,0,0,84,1.232,7.7,0.5,3.4,8.7,2.57,0
Rett Johnson,21,6,2,.750,4.09,12,12,0,0,0,0,66.0,56,36,30,5,33,0,70,4,2,5,283,1.348,7.6,0.7,4.5,9.5,2.12,0
Steve Kent*,22,0,3,.000,2.20,51,0,12,0,0,1,65.1,50,21,16,2,34,0,73,2,1,4,285,1.286,6.9,0.3,4.7,10.1,2.15,1
Aaron Looper,24,6,11,.353,2.79,56,0,24,0,0,5,71.0,59,34,22,1,22,5,77,3,0,7,295,1.141,7.5,0.1,2.8,9.8,3.50,1
Julio Mateo,23,5,4,.556,2.86,56,0,47,0,0,26,66.0,58,28,21,5,16,5,79,2,1,1,273,1.121,7.9,0.7,2.2,10.8,4.94,1
Chris Mears,23,7,6,.538,4.46,38,12,4,0,0,0,107.0,104,59,53,10,49,1,74,11,1,6,470,1.430,8.7,0.8,4.1,6.2,1.51,1
Brandon Parker,25,4,0,1.000,4.30,15,0,5,0,0,0,23.0,18,13,11,5,18,0,28,1,0,0,102,1.565,7.0,2.0,7.0,11.0,1.56,0
Greg Pines,22,0,1,.000,6.75,1,0,1,0,0,0,1.1,4,1,1,0,1,1,0,1,0,0,9,3.750,27.0,0.0,6.8,0.0,0.00,0
Juan Ramos,27,4,3,.571,2.63,39,0,10,0,0,2,65.0,45,23,19,1,30,1,57,6,2,7,275,1.154,6.2,0.1,4.2,7.9,1.90,0
Allan Simpson,23,1,0,1.000,1.80,16,0,5,0,0,1,30.0,19,7,6,1,12,1,40,0,0,2,121,1.033,5.7,0.3,3.6,12.0,3.33,1
Rafael Soriano,21,6,3,.667,2.53,15,15,0,2,1,0,89.0,49,28,25,4,39,0,98,4,0,2,346,0.989,5.0,0.4,3.9,9.9,2.51,1
Matt Thornton*,24,14,7,.667,2.52,27,27,0,0,0,0,157.0,126,56,44,9,60,0,192,11,0,12,650,1.185,7.2,0.5,3.4,11.0,3.20,1
Melqui Torres,24,7,7,.500,4.15,26,26,0,0,0,0,154.0,159,79,71,4,56,0,113,23,1,8,666,1.396,9.3,0.2,3.3,6.6,2.02,0
Derrick Van Dusen*,20,0,1,.000,5.40,1,1,0,0,0,0,3.1,3,2,2,0,1,0,3,0,0,0,14,1.200,8.1,0.0,2.7,8.1,3.00,0
