Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Nick Additon*,25,9,7,.563,4.10,24,21,0,1,1,0,131.2,117,63,60,15,38,0,117,3,0,6,543,1.177,8.0,1.0,2.6,8.0,3.08,0,2013,AAA,STL
Jose Almarante,24,0,0,,0.00,1,0,0,0,0,0,1.1,3,0,0,0,0,0,1,0,0,0,7,2.250,20.3,0.0,0.0,6.8,,0,2013,AAA,STL
Michael Blazek,24,1,2,.333,2.77,19,0,11,0,0,2,26.0,17,8,8,1,16,0,27,0,0,2,109,1.269,5.9,0.3,5.5,9.3,1.69,1,2013,AAA,STL
Mitchell Boggs,29,0,2,.000,5.70,18,3,4,0,0,0,23.2,30,21,15,2,11,0,14,4,0,2,118,1.732,11.4,0.8,4.2,5.3,1.27,1,2013,AAA,STL
Barret Browning*,28,1,2,.333,4.58,13,0,2,0,0,0,19.2,24,10,10,2,6,0,17,0,0,0,84,1.525,11.0,0.9,2.7,7.8,2.83,1,2013,AAA,STL
Keith Butler,24,3,2,.600,3.62,20,1,7,0,0,2,27.1,21,12,11,3,9,2,28,0,0,0,111,1.098,6.9,1.0,3.0,9.2,3.11,1,2013,AAA,STL
Chris Carpenter,38,0,1,.000,10.80,1,1,0,0,0,0,3.1,9,4,4,0,2,0,2,0,0,0,19,3.300,24.3,0.0,5.4,5.4,1.00,1,2013,AAA,STL
Richard Castillo,23,1,2,.333,1.93,5,5,0,0,0,0,28.0,22,6,6,1,14,0,17,1,0,1,118,1.286,7.1,0.3,4.5,5.5,1.21,0,2013,AAA,STL
Maikel Cleto,24,2,3,.400,6.92,16,9,2,0,0,0,53.1,49,42,41,4,53,0,53,3,0,4,260,1.913,8.3,0.7,8.9,8.9,1.00,1,2013,AAA,STL
Ramon Delgado,26,0,0,,4.05,4,0,1,0,0,0,6.2,6,3,3,2,1,0,6,0,0,0,25,1.050,8.1,2.7,1.4,8.1,6.00,0,2013,AAA,STL
Eric Fornataro,25,1,4,.200,6.02,37,4,13,0,0,1,55.1,65,42,37,5,23,2,39,8,1,7,256,1.590,10.6,0.8,3.7,6.3,1.70,1,2013,AAA,STL
