Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Humberto Aliendo,20,19,74,69,3,9,1,0,0,5,1,0,2,21,.130,.176,.145,.321,10,1,2,0,1,0,,0
Chris Bass,19,106,388,352,34,87,18,1,3,34,6,3,22,80,.247,.299,.330,.628,116,10,6,3,5,0,,0
Josh Bonifay,22,17,71,65,10,21,4,0,2,10,2,3,5,15,.323,.380,.477,.857,31,2,1,0,0,0,,0
Vic Buttler*,20,92,324,299,38,73,10,2,2,23,11,3,15,49,.244,.287,.311,.598,93,3,3,7,0,1,,0
Vince Castro,21,55,182,172,16,37,6,2,1,20,6,2,7,47,.215,.254,.291,.545,50,4,2,1,0,1,,0
Brandon Chaves#,21,110,403,356,29,71,12,4,2,32,8,4,28,89,.199,.273,.272,.546,97,11,10,4,5,0,,0
Kevin Ciarrachi,23,2,8,7,1,0,0,0,0,0,0,0,1,3,.000,.125,.000,.125,0,1,0,0,0,0,,0
Jeremy Cotten,20,125,502,443,58,112,20,2,25,78,12,5,42,132,.253,.337,.476,.813,211,9,15,0,2,1,,0
Yurendell de Caster,21,97,389,341,56,99,17,4,19,74,4,4,35,83,.290,.365,.531,.896,181,8,8,0,5,2,,1
Miguel De La Cruz,21,12,43,36,3,8,1,0,0,1,0,1,4,12,.222,.349,.250,.599,9,1,3,0,0,0,,0
Ryan Doumit#,20,39,162,148,14,40,6,0,2,14,2,1,10,32,.270,.333,.351,.685,52,2,4,0,0,0,,1
Efren Espinoza,20,50,175,162,18,36,9,0,5,21,2,0,5,49,.222,.266,.370,.636,60,1,5,2,1,0,,0
Jose Hernandez,20,53,182,161,19,26,4,0,1,13,3,0,12,35,.161,.239,.205,.444,33,7,5,2,2,0,,0
Nate McLouth*,19,96,406,351,59,100,17,5,12,54,21,5,43,54,.285,.371,.464,.836,163,5,7,2,3,6,,1
Manny Mejia,22,46,148,125,6,27,2,0,2,13,0,0,18,37,.216,.327,.280,.607,35,3,3,1,1,0,,0
Victor Mercedes#,22,18,66,59,6,13,0,1,0,2,6,1,2,11,.220,.242,.254,.496,15,1,0,4,1,0,,0
Ray Navarrete,23,92,391,354,53,95,23,2,10,49,9,4,21,70,.268,.320,.429,.749,152,4,8,3,5,0,,0
Jose Nicolas,22,31,114,102,13,21,7,1,3,10,3,0,9,41,.206,.281,.382,.663,39,0,2,0,1,0,,0
Manny Ravelo,21,93,403,365,57,109,12,7,1,20,54,17,28,64,.299,.358,.378,.736,138,2,6,3,1,0,,0
Zack Riera#,22,34,120,98,11,14,4,0,0,6,0,1,9,21,.143,.288,.184,.472,18,3,11,2,0,0,,0
Aron Weston*,20,20,82,74,8,9,2,1,0,2,5,1,3,25,.122,.195,.176,.371,13,0,4,0,1,0,,0
Ruddy Yan#,19,128,509,446,58,126,8,4,2,24,56,21,42,62,.283,.347,.332,.679,148,6,3,16,2,0,,0
22 Players,20.5,140,5142,4585,570,1133,183,36,92,505,211,76,363,1032,.247,.315,.363,.678,1664,84,108,50,36,11,,0
