Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Nick Baker,22,10,1,.909,3.14,40,4,7,0,0,0,83.0,78,32,29,8,8,0,59,4,0,11,327,1.036,8.5,0.9,0.9,6.4,7.38,0
Ryan Burr,21,1,0,1.000,0.46,13,0,2,0,0,0,19.2,12,1,1,0,6,0,28,0,1,0,76,0.915,5.5,0.0,2.7,12.8,4.67,1
Zac Curtis*,22,4,4,.500,1.33,53,0,45,0,0,33,54.0,33,9,8,2,12,0,75,1,0,5,206,0.833,5.5,0.3,2.0,12.5,6.25,1
Ryan Doran,24,1,0,1.000,3.48,2,2,0,0,0,0,10.1,7,4,4,1,2,0,6,1,0,0,41,0.871,6.1,0.9,1.7,5.2,3.00,0
Ethan Elias,22,11,6,.647,3.19,24,20,2,1,1,0,118.1,108,53,42,5,48,0,85,10,0,2,507,1.318,8.2,0.4,3.7,6.5,1.77,0
Ryan Gebhardt,23,0,1,.000,9.00,1,0,1,0,0,0,1.0,1,1,1,0,1,1,0,1,0,0,6,2.000,9.0,0.0,9.0,0.0,0.00,0
Cody Geyer,23,3,1,.750,1.08,37,0,12,0,0,0,41.2,22,9,5,0,23,0,35,3,0,8,167,1.080,4.8,0.0,5.0,7.6,1.52,0
Steve Hathaway*,24,0,2,.000,4.32,16,0,2,0,0,1,16.2,14,10,8,0,6,1,19,2,0,1,73,1.200,7.6,0.0,3.2,10.3,3.17,1
Hector Hernandez*,24,1,0,1.000,1.15,4,1,1,0,0,0,15.2,10,2,2,0,2,0,12,1,0,1,60,0.766,5.7,0.0,1.1,6.9,6.00,0
Wei-Chieh Huang,21,7,3,.700,2.00,15,12,2,0,0,0,76.2,58,24,17,1,16,0,68,3,2,5,302,0.965,6.8,0.1,1.9,8.0,4.25,1
Tom Jameson,23,1,0,1.000,3.71,17,0,5,0,0,0,26.2,24,11,11,1,11,0,21,1,0,3,105,1.313,8.1,0.3,3.7,7.1,1.91,0
Bud Jeter,23,2,1,.667,3.14,10,0,3,0,0,0,14.1,15,8,5,0,2,0,11,1,0,2,62,1.186,9.4,0.0,1.3,6.9,5.50,0
Brent Jones,22,2,5,.286,4.15,11,11,0,0,0,0,56.1,60,27,26,4,24,0,35,6,1,5,251,1.491,9.6,0.6,3.8,5.6,1.46,0
Brad Keller,19,8,9,.471,2.60,26,25,0,0,0,0,142.0,128,57,41,3,37,0,109,10,0,7,586,1.162,8.1,0.2,2.3,6.9,2.95,1
Troy Marks,25,0,0,,2.19,8,1,4,0,0,0,12.1,9,5,3,2,5,0,8,1,0,0,50,1.135,6.6,1.5,3.6,5.8,1.60,0
Jose Martinez,21,1,1,.500,3.31,23,0,3,0,0,0,32.2,35,13,12,2,18,0,27,4,0,7,153,1.622,9.6,0.6,5.0,7.4,1.50,0
Mason McCullough,22,0,0,,4.15,9,0,7,0,0,4,8.2,6,4,4,0,7,0,10,3,0,2,42,1.500,6.2,0.0,7.3,10.4,1.43,0
Jeferson Mejia,20,0,2,.000,6.29,10,6,2,0,0,0,34.1,38,29,24,1,31,0,17,5,0,8,173,2.010,10.0,0.3,8.1,4.5,0.55,0
Jared Miller*,21,4,5,.444,5.88,13,12,0,0,0,0,59.2,69,48,39,5,31,0,42,2,0,9,278,1.676,10.4,0.8,4.7,6.3,1.35,0
Chris Oliver,21,2,2,.500,5.67,17,5,8,0,0,0,39.2,49,34,25,2,26,0,17,4,0,4,193,1.891,11.1,0.5,5.9,3.9,0.65,0
Luis Ramirez,22,2,1,.667,2.63,48,0,21,0,0,10,51.1,36,17,15,4,29,0,67,1,4,4,215,1.266,6.3,0.7,5.1,11.7,2.31,0
Scott Schultz,23,1,0,1.000,3.00,2,1,0,0,0,0,6.0,5,2,2,0,2,0,4,1,0,1,26,1.167,7.5,0.0,3.0,6.0,2.00,0
Myles Smith,23,2,0,1.000,1.27,11,0,4,0,0,0,21.1,10,3,3,0,9,0,29,4,0,1,85,0.891,4.2,0.0,3.8,12.2,3.22,0
Markus Solbach,23,9,4,.692,2.88,20,20,0,0,0,0,121.2,112,46,39,4,30,0,56,7,0,8,500,1.167,8.3,0.3,2.2,4.1,1.87,0
Jency Solis,22,6,1,.857,2.84,50,0,4,0,0,1,57.0,50,18,18,1,13,1,54,4,3,3,232,1.105,7.9,0.2,2.1,8.5,4.15,0
Elvin Soto,23,0,0,,9.00,1,0,1,0,0,0,1.0,1,1,1,0,2,0,0,0,0,0,6,3.000,9.0,0.0,18.0,0.0,0.00,0
Josh Taylor*,22,4,3,.571,3.20,11,11,0,1,0,0,59.0,73,29,21,2,20,0,53,1,0,5,258,1.576,11.1,0.3,3.1,8.1,2.65,1
Touki Toussaint,19,2,2,.500,3.69,7,7,0,0,0,0,39.0,31,19,16,4,15,0,29,2,0,3,161,1.179,7.2,0.9,3.5,6.7,1.93,1
