Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Jarrett Brown*,22,2,10,.167,5.11,36,11,7,0,0,1,88.0,104,65,50,5,54,0,67,2,1,8,410,1.795,10.6,0.5,5.5,6.9,1.24,0
Hawtin Buchanan,22,0,3,.000,4.14,26,0,8,0,0,0,41.1,34,24,19,1,37,0,53,5,0,11,199,1.718,7.4,0.2,8.1,11.5,1.43,0
Eddie Campbell*,23,3,2,.600,2.75,8,8,0,0,0,0,52.1,45,17,16,3,14,0,32,2,0,3,208,1.127,7.7,0.5,2.4,5.5,2.29,0
Ramire Cleto,22,0,0,,3.52,3,0,2,0,0,0,7.2,5,3,3,0,3,0,5,0,2,1,30,1.043,5.9,0.0,3.5,5.9,1.67,0
Ronald Dominguez,21,2,3,.400,2.72,27,0,16,0,0,4,56.1,44,19,17,3,10,0,58,1,0,1,221,0.959,7.0,0.5,1.6,9.3,5.80,0
Luiz Gohara*,18,0,1,.000,1.86,2,2,0,0,0,0,9.2,10,2,2,0,6,0,5,0,1,1,41,1.655,9.3,0.0,5.6,4.7,0.83,1
Tyler Herb,23,7,8,.467,4.64,27,27,0,1,0,0,139.2,174,82,72,6,52,0,95,7,2,19,637,1.618,11.2,0.4,3.4,6.1,1.83,0
Ryan Horstman*,22,2,0,1.000,0.00,7,0,3,0,0,0,8.2,4,0,0,0,3,0,12,1,0,1,33,0.808,4.2,0.0,3.1,12.5,4.00,0
Kody Kerski,23,4,3,.571,1.80,40,0,30,0,0,8,60.0,59,22,12,1,15,4,62,3,0,4,254,1.233,8.9,0.2,2.3,9.3,4.13,0
Nick Kiel*,22,1,4,.200,3.82,29,0,8,0,0,1,37.2,44,17,16,3,7,1,27,0,0,0,160,1.354,10.5,0.7,1.7,6.5,3.86,0
Zack Littell,19,3,6,.333,3.91,21,21,0,0,0,0,112.2,121,63,49,4,30,0,84,4,1,5,483,1.340,9.7,0.3,2.4,6.7,2.80,1
Chris Mariscal,22,0,0,,0.00,1,0,1,0,0,0,0.1,0,0,0,0,0,0,1,0,0,0,1,0.000,0.0,0.0,0.0,27.0,,0
Jefferson Medina,21,5,11,.313,4.69,31,16,8,0,0,2,103.2,93,62,54,6,63,0,82,5,2,21,463,1.505,8.1,0.5,5.5,7.1,1.30,0
Peter Miller,23,0,1,.000,5.40,19,0,9,0,0,1,30.0,27,18,18,1,22,0,29,5,0,12,139,1.633,8.1,0.3,6.6,8.7,1.32,0
Daniel Missaki,19,1,2,.333,3.41,6,6,0,0,0,0,34.1,31,14,13,0,5,0,34,0,1,1,133,1.049,8.1,0.0,1.3,8.9,6.80,0
Osmer Morales,22,1,8,.111,4.10,43,3,15,0,0,0,83.1,83,45,38,7,23,0,85,2,4,6,353,1.272,9.0,0.8,2.5,9.2,3.70,1
Pat Peterson*,22,6,6,.500,4.49,27,17,2,0,0,0,108.1,111,68,54,5,44,0,89,7,1,12,488,1.431,9.2,0.4,3.7,7.4,2.02,0
Rohn Pierce,22,2,4,.333,5.80,25,0,4,0,0,0,45.0,48,30,29,4,17,1,53,7,1,7,204,1.444,9.6,0.8,3.4,10.6,3.12,0
Kyle Schepel,24,0,0,,0.00,2,0,0,0,0,0,4.1,1,0,0,0,1,0,5,1,0,0,14,0.462,2.1,0.0,2.1,10.4,5.00,0
Lukas Schiraldi,21,4,13,.235,5.19,26,26,0,2,0,0,126.2,117,83,73,5,71,0,99,12,2,25,565,1.484,8.3,0.4,5.0,7.0,1.39,0
Troy Scott,21,2,2,.500,6.75,16,0,11,0,0,1,21.1,31,22,16,0,10,1,14,2,0,4,106,1.922,13.1,0.0,4.2,5.9,1.40,0
Nick Valenza*,22,0,1,.000,1.88,8,0,2,0,0,0,14.1,7,4,3,0,6,0,11,1,0,2,58,0.907,4.4,0.0,3.8,6.9,1.83,0
Thyago Vieira,21,1,4,.200,6.97,22,0,9,0,0,0,31.0,35,32,24,2,20,0,22,4,0,9,152,1.774,10.2,0.6,5.8,6.4,1.10,1
Ryan Yarbrough*,23,0,1,.000,13.50,2,2,0,0,0,0,5.1,12,8,8,0,4,0,1,1,0,1,31,3.000,20.3,0.0,6.8,1.7,0.25,1
Taylor Zeutenhorst,23,0,0,,27.00,1,0,1,0,0,0,1.0,1,3,3,1,2,0,1,0,0,0,6,3.000,9.0,9.0,18.0,9.0,0.50,0
