Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Jean Angomas*,24,45,175,162,17,37,2,0,2,19,5,1,9,24,.228,.263,.278,.541,45,2,0,0,4,0,0,2019,Adv A,SFG
Logan Baldwin*,23,58,217,201,21,41,6,3,3,20,6,4,9,85,.204,.243,.308,.551,62,0,2,3,2,0,0,2019,Adv A,SFG
Joey Bart,22,57,251,234,37,62,10,2,12,37,5,2,14,50,.265,.315,.479,.793,112,10,3,0,0,0,1,2019,Adv A,SFG
Aaron Bond*,22,4,16,13,1,3,1,0,0,4,0,1,1,5,.231,.250,.308,.558,4,0,0,0,2,0,0,2019,Adv A,SFG
Gio Brusa#,25,19,76,61,11,7,1,0,3,3,4,0,14,31,.115,.289,.279,.568,17,1,1,0,0,0,0,2019,Adv A,SFG
Zander Clarke,23,31,115,105,9,21,5,0,1,15,1,1,7,31,.200,.254,.276,.531,29,2,1,1,1,0,0,2019,Adv A,SFG
Dalton Combs*,24,60,247,210,25,55,8,0,2,27,3,2,24,49,.262,.360,.329,.689,69,3,10,0,3,2,0,2019,Adv A,SFG
Chris Corbett,24,13,39,35,4,8,2,0,0,2,0,0,4,15,.229,.308,.286,.593,10,1,0,0,0,0,0,2019,Adv A,SFG
Sandro Fabian,21,44,187,167,20,48,4,1,5,33,3,1,14,33,.287,.353,.413,.766,69,5,4,0,2,0,0,2019,Adv A,SFG
Ronnie Freeman,28,6,18,18,3,4,1,0,2,3,0,0,0,8,.222,.222,.611,.833,11,2,0,0,0,0,0,2019,Adv A,SFG
Orlando Garcia,23,29,108,91,8,19,3,0,1,11,3,0,10,32,.209,.318,.275,.592,25,1,5,1,1,0,0,2019,Adv A,SFG
Manuel Geraldo#,22,121,512,475,61,121,22,9,5,53,18,2,28,136,.255,.298,.371,.669,176,11,2,6,1,1,0,2019,Adv A,SFG
Courtney Hawkins,25,88,383,348,60,89,21,0,21,59,2,5,29,91,.256,.314,.497,.811,173,3,2,1,3,1,0,2019,Adv A,SFG
Bryce Johnson#,23,68,304,260,39,69,9,6,2,26,18,8,39,71,.265,.365,.369,.734,96,4,3,0,2,0,0,2019,Adv A,SFG
Ryder Jones*,25,2,4,4,0,2,0,0,0,0,0,0,0,1,.500,.500,.500,1.000,2,0,0,0,0,0,1,2019,Adv A,SFG
Ryan Kirby*,24,28,111,101,10,15,3,0,4,16,2,0,8,48,.149,.216,.297,.513,30,0,1,0,1,0,0,2019,Adv A,SFG
Matt Malkin,23,1,3,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,1,0,0,0,0,0,2019,Adv A,SFG
Jett Manning#,22,27,85,75,9,19,3,0,1,4,3,0,8,29,.253,.341,.333,.675,25,1,2,0,0,0,0,2019,Adv A,SFG
Peter Maris*,25,29,116,98,16,29,4,2,4,16,2,0,16,23,.296,.405,.500,.905,49,2,2,0,0,0,0,2019,Adv A,SFG
Hamlet Marte,25,16,63,53,6,13,3,0,0,7,0,0,9,16,.245,.349,.302,.651,16,0,0,0,1,0,0,2019,Adv A,SFG
Shane Matheny*,23,14,61,57,10,18,3,0,3,9,0,0,4,14,.316,.361,.526,.887,30,2,0,0,0,0,0,2019,Adv A,SFG
Kyle McPherson,23,113,452,397,47,101,21,2,2,20,13,8,38,93,.254,.328,.332,.661,132,7,6,10,1,0,0,2019,Adv A,SFG
Randy Norris,21,29,109,97,12,24,4,1,0,13,2,2,10,36,.247,.330,.309,.640,30,0,2,0,0,0,0,2019,Adv A,SFG
Fabian Pena,22,40,157,144,15,32,13,0,4,16,2,1,9,31,.222,.269,.396,.665,57,5,1,1,2,0,0,2019,Adv A,SFG
Heath Quinn,24,52,215,190,17,55,14,2,5,30,1,1,22,59,.289,.367,.463,.831,88,3,2,0,1,0,0,2019,Adv A,SFG
Heliot Ramos,19,77,338,294,51,90,18,0,13,40,6,7,32,85,.306,.385,.500,.885,147,6,8,0,4,2,0,2019,Adv A,SFG
John Riley,25,40,149,132,18,28,6,0,4,7,3,0,13,55,.212,.293,.348,.641,46,3,2,2,0,0,0,2019,Adv A,SFG
Diego Rincones,20,19,88,73,14,18,4,0,2,8,0,0,11,8,.247,.375,.384,.759,28,2,4,0,0,0,0,2019,Adv A,SFG
Brandon Van Horn,25,45,192,177,19,35,8,1,1,21,2,1,12,67,.198,.255,.271,.526,48,0,2,0,1,0,0,2019,Adv A,SFG
David Villar,22,113,479,423,68,111,24,2,13,57,4,1,40,144,.262,.334,.421,.755,178,9,9,0,7,0,0,2019,Adv A,SFG
Malique Ziegler,22,2,8,8,0,2,0,0,0,0,0,0,0,3,.250,.250,.250,.500,2,1,0,0,0,0,0,2019,Adv A,SFG
