Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Danny Amaral,22,69,282,245,37,68,14,1,1,24,15,2,22,53,.278,.354,.355,.709,87,8,8,5,2,0,0,2019,Adv A,PIT
John Bormann,26,5,14,13,0,0,0,0,0,0,0,0,1,4,.000,.071,.000,.071,0,0,0,0,0,0,1,2019,Adv A,PIT
Dylan Busby,23,114,434,375,50,80,16,4,22,63,2,1,47,158,.213,.316,.453,.769,170,5,10,0,2,1,0,2019,Adv A,PIT
Rodolfo Castro#,20,57,215,202,26,49,13,1,5,27,1,0,13,54,.243,.288,.391,.679,79,4,0,0,0,2,1,2019,Adv A,PIT
Oneil Cruz*,20,35,145,136,21,41,6,1,7,16,7,3,8,38,.301,.345,.515,.860,70,0,1,0,0,1,1,2019,Adv A,PIT
Elias Diaz,28,2,7,5,1,2,2,0,0,2,1,0,2,1,.400,.571,.800,1.371,4,0,0,0,0,0,1,2019,Adv A,PIT
Nick Franklin#,28,4,16,16,1,0,0,0,0,0,0,0,0,8,.000,.000,.000,.000,0,0,0,0,0,0,1,2019,Adv A,PIT
Randolph Gassaway,24,14,53,47,4,7,1,0,0,2,0,1,4,16,.149,.216,.170,.386,8,1,0,2,0,0,0,2019,Adv A,PIT
Robbie Glendinning,23,43,178,162,22,55,16,1,8,26,6,2,14,50,.340,.393,.599,.992,97,6,1,0,1,0,0,2019,Adv A,PIT
Michael Gretler,23,15,56,53,2,10,1,0,0,3,0,0,2,13,.189,.218,.208,.426,11,0,0,1,0,1,0,2019,Adv A,PIT
Raul Hernandez,23,76,275,255,26,63,14,0,0,19,1,1,14,51,.247,.296,.302,.598,77,6,4,1,1,0,0,2019,Adv A,PIT
Chase Lambert,23,41,147,122,12,24,5,0,1,8,1,2,18,32,.197,.306,.262,.568,32,1,2,3,2,0,0,2019,Adv A,PIT
Dean Lockery*,23,3,12,11,0,2,0,0,0,1,0,0,1,5,.182,.250,.182,.432,2,0,0,0,0,0,0,2019,Adv A,PIT
Mason Martin*,20,49,201,176,32,42,13,1,12,46,0,1,22,65,.239,.333,.528,.862,93,1,3,0,0,0,0,2019,Adv A,PIT
Jesse Medrano,24,73,247,224,24,43,9,1,3,16,4,4,10,71,.192,.254,.281,.535,63,1,9,3,1,0,0,2019,Adv A,PIT
Calvin Mitchell*,20,118,493,451,54,113,21,2,15,64,1,1,32,142,.251,.304,.406,.710,183,5,5,0,5,2,0,2019,Adv A,PIT
Matt Morrow*,23,1,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,2019,Adv A,PIT
Jose Osuna,26,5,22,20,3,4,1,0,0,2,0,0,2,3,.200,.273,.250,.523,5,1,0,0,0,0,1,2019,Adv A,PIT
Ryan Peurifoy,24,4,15,13,2,2,0,0,1,1,0,0,1,6,.154,.267,.385,.651,5,0,1,0,0,0,0,2019,Adv A,PIT
Gregory Polanco*,27,4,17,13,2,2,0,0,0,1,0,0,4,2,.154,.353,.154,.507,2,2,0,0,0,1,1,2019,Adv A,PIT
Lolo Sanchez,20,52,195,163,21,32,3,3,1,9,13,5,18,31,.196,.300,.270,.570,44,4,7,5,2,0,0,2019,Adv A,PIT
Chris Sharpe,23,64,266,226,36,66,17,2,5,30,15,7,28,52,.292,.385,.451,.836,102,2,8,1,3,0,0,2019,Adv A,PIT
Raul Siri,24,19,69,59,7,10,2,0,0,4,3,0,8,23,.169,.290,.203,.493,12,2,2,0,0,0,0,2019,Adv A,PIT
Deon Stafford,23,79,316,275,30,63,9,2,6,32,1,1,35,86,.229,.318,.342,.660,94,3,2,2,2,0,0,2019,Adv A,PIT
Travis Swaggerty*,21,121,524,457,79,121,20,3,9,40,23,8,57,116,.265,.347,.381,.728,174,2,2,5,3,0,0,2019,Adv A,PIT
Lucas Tancas,25,106,428,389,47,109,28,1,9,58,3,4,29,142,.280,.342,.427,.769,166,5,8,1,1,0,0,2019,Adv A,PIT
Adrian Valerio#,22,69,245,231,20,57,8,1,2,18,12,4,9,54,.247,.283,.316,.599,73,4,3,1,1,0,0,2019,Adv A,PIT
