Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Brett Anderson*,24,0,0,,9.00,1,1,0,0,0,0,2.0,4,2,2,0,0,0,0,1,0,0,11,2.000,18.0,0.0,0.0,0.0,,1
Josh Bowman,23,6,10,.375,3.62,25,25,0,0,0,0,146.2,157,76,59,14,33,0,127,4,1,6,624,1.295,9.6,0.9,2.0,7.8,3.85,0
Jake Brown*,25,6,11,.353,5.06,30,21,3,0,0,1,133.1,162,88,75,16,26,0,94,3,1,5,586,1.410,10.9,1.1,1.8,6.3,3.62,0
Anthony Capra*,25,0,1,.000,7.94,9,0,3,0,0,0,11.1,12,12,10,4,11,0,14,0,0,2,59,2.029,9.5,3.2,8.7,11.1,1.27,0
A.J. Cole,20,0,7,.000,7.82,8,8,0,0,0,0,38.0,60,40,33,7,10,0,31,3,1,2,182,1.842,14.2,1.7,2.4,7.3,3.10,1
Ryan Doolittle,24,1,3,.250,1.48,15,0,6,0,0,0,24.1,17,6,4,2,3,0,31,0,0,0,92,0.822,6.3,0.7,1.1,11.5,10.33,0
Sean Doolittle*,25,0,0,,0.87,6,0,0,0,0,0,10.1,5,2,1,0,2,0,21,2,0,0,39,0.677,4.4,0.0,1.7,18.3,10.50,1
Drew Gagnier,23,0,0,,4.50,2,0,1,0,0,0,2.0,1,1,1,1,0,0,2,0,0,0,7,0.500,4.5,4.5,0.0,9.0,,0
Jose Guzman,24,2,2,.500,2.82,15,0,10,0,0,0,22.1,19,8,7,2,8,0,21,0,0,2,92,1.209,7.7,0.8,3.2,8.5,2.63,0
Blake Hassebrock,22,2,6,.250,8.17,14,13,1,0,0,0,50.2,84,55,46,6,20,1,44,6,0,9,259,2.053,14.9,1.1,3.6,7.8,2.20,0
Connor Hoehn,22,1,2,.333,5.86,43,0,22,0,0,1,58.1,58,39,38,9,40,3,61,8,0,7,277,1.680,8.9,1.4,6.2,9.4,1.53,0
A.J. Huttenlocker*,25,3,1,.750,5.40,22,1,6,0,0,1,38.1,47,26,23,11,8,2,38,1,1,1,169,1.435,11.0,2.6,1.9,8.9,4.75,0
Deyvi Jimenez,22,0,1,.000,3.00,1,1,0,0,0,0,3.0,3,1,1,1,0,0,4,0,0,0,11,1.000,9.0,3.0,0.0,12.0,,0
Jonathan Joseph,24,0,1,.000,9.82,7,0,5,0,0,0,11.0,12,13,12,2,5,0,16,2,0,1,53,1.545,9.8,1.6,4.1,13.1,3.20,0
Ian Krol*,21,1,7,.125,5.21,21,15,2,0,0,0,86.1,95,64,50,13,24,0,79,3,1,1,379,1.378,9.9,1.4,2.5,8.2,3.29,1
Arnold Leon,23,0,1,.000,5.28,12,0,4,0,0,0,15.1,26,13,9,1,5,0,25,1,0,3,77,2.022,15.3,0.6,2.9,14.7,5.00,1
Nate Long,26,4,4,.500,5.14,35,8,6,0,0,1,89.1,121,68,51,14,27,0,75,5,0,4,417,1.657,12.2,1.4,2.7,7.6,2.78,0
Sean Murphy,23,8,8,.500,4.80,19,19,0,0,0,0,108.2,98,67,58,21,35,0,107,4,1,8,457,1.224,8.1,1.7,2.9,8.9,3.06,0
Max Perlman,24,0,2,.000,8.18,14,5,3,0,0,0,44.0,63,52,40,8,16,1,24,3,1,6,217,1.795,12.9,1.6,3.3,4.9,1.50,0
Justin Souza,26,1,1,.500,3.72,8,0,4,0,0,0,9.2,12,4,4,1,3,1,11,0,0,2,45,1.552,11.2,0.9,2.8,10.2,3.67,0
Tony Thompson,23,0,0,,0.00,2,0,1,0,0,0,3.0,0,0,0,0,0,0,1,0,0,0,9,0.000,0.0,0.0,0.0,3.0,,0
Zack Thornton,24,4,0,1.000,4.53,48,0,42,0,0,16,53.2,57,33,27,5,19,1,70,4,0,3,244,1.416,9.6,0.8,3.2,11.7,3.68,0
Blake Treinen,24,7,7,.500,4.37,24,15,1,1,0,0,103.0,116,60,50,11,23,0,92,4,0,5,448,1.350,10.1,1.0,2.0,8.0,4.00,1
Jeff Urlaub*,25,2,2,.500,3.86,21,0,4,0,0,0,30.1,21,13,13,3,8,2,31,0,0,0,118,0.956,6.2,0.9,2.4,9.2,3.88,0
Pedro Vidal,24,1,0,1.000,3.43,28,0,8,0,0,0,39.1,29,16,15,4,7,0,37,0,0,0,155,0.915,6.6,0.9,1.6,8.5,5.29,0
T.J. Walz,23,7,6,.538,3.16,39,8,6,0,0,0,99.2,84,39,35,9,36,2,112,8,0,8,421,1.204,7.6,0.8,3.3,10.1,3.11,0
Josh Whitaker,23,0,1,.000,6.75,1,0,1,0,0,0,1.1,2,1,1,0,1,0,1,0,3,0,7,2.250,13.5,0.0,6.8,6.8,1.00,0
