Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Derrick Alfonso,23,7,24,21,1,6,1,0,0,2,1,1,2,7,.286,.333,.333,.667,7,0,0,0,1,0,0
Steve Braun,24,12,41,34,5,9,3,0,0,4,0,2,5,6,.265,.375,.353,.728,12,0,1,1,0,0,0
Mike Brownstein,21,13,54,43,10,8,2,0,0,0,3,2,10,11,.186,.340,.233,.572,10,0,0,1,0,0,0
Lorenzo Cain,23,15,61,52,3,10,4,0,0,3,0,0,9,15,.192,.311,.269,.581,14,1,0,0,0,0,1
John Delaney,23,70,283,237,19,49,17,0,1,22,3,4,36,77,.207,.327,.291,.619,69,2,7,2,1,0,0
Chris Dennis*,20,38,154,132,20,42,15,1,4,18,2,0,19,39,.318,.409,.538,.947,71,0,2,0,1,0,0
Kyle Dhanani,21,19,74,65,9,11,1,1,0,5,0,0,5,15,.169,.260,.215,.476,14,4,3,1,0,0,0
Jose Duran,22,90,333,298,31,66,7,8,0,27,16,7,28,88,.221,.295,.299,.594,89,7,4,1,2,0,0
Cutter Dykstra,20,29,113,99,16,21,4,1,1,7,4,2,12,27,.212,.310,.303,.613,30,1,2,0,0,0,0
Peter Fatse*,21,59,250,212,22,50,9,5,1,14,5,5,28,65,.236,.340,.340,.680,72,2,6,3,1,0,0
Taylor Green*,22,6,26,20,6,8,1,0,1,5,0,0,4,4,.400,.538,.600,1.138,12,1,2,0,0,0,1
Corey Kemp,23,108,434,373,54,105,31,0,4,56,3,4,54,73,.282,.376,.397,.772,148,9,4,0,3,2,0
Brock Kjeldgaard,23,133,549,472,65,118,30,4,20,74,12,6,58,172,.250,.342,.458,.800,216,10,12,0,7,0,0
Erik Komatsu*,21,21,80,66,6,16,2,0,1,5,0,2,8,14,.242,.342,.318,.660,21,1,3,1,2,0,1
Brett Lawrie,19,105,423,372,48,102,18,5,13,65,19,11,41,70,.274,.348,.454,.802,169,6,4,0,6,1,1
Martin Maldonado,22,7,22,19,1,2,0,0,0,2,1,0,2,7,.105,.182,.105,.287,2,1,0,0,1,0,1
Michael Marseco*,22,93,357,322,30,61,9,5,0,26,9,5,22,54,.189,.241,.248,.489,80,6,0,12,1,0,0
Sean McCraw*,23,76,263,218,24,46,15,0,1,21,1,1,37,54,.211,.331,.294,.624,64,3,3,3,2,0,0
Derrick McPhearson,23,45,140,125,11,20,3,1,0,10,8,2,12,48,.160,.250,.200,.450,25,4,3,0,0,0,0
Erik Miller,21,90,357,323,40,78,10,2,3,22,18,7,20,81,.241,.298,.313,.611,101,1,7,5,2,0,0
Josh Prince,21,31,140,122,18,27,5,0,1,10,12,5,15,21,.221,.307,.287,.594,35,0,1,0,2,0,1
Juan Sanchez,22,100,423,380,54,96,22,1,1,27,8,7,23,76,.253,.310,.324,.634,123,7,10,7,3,0,0
Brandon Sizemore,22,6,24,23,5,7,1,0,1,2,1,0,1,8,.304,.333,.478,.812,11,0,0,0,0,0,0
Edgar Trejo,19,30,110,106,11,21,5,0,2,10,1,2,3,31,.198,.218,.302,.520,32,4,0,0,1,0,0
Michael Vass,24,91,324,292,36,70,19,1,7,36,3,1,26,83,.240,.307,.384,.690,112,3,3,1,2,0,0
Shawn Zarraga#,20,21,59,46,1,7,1,0,0,7,0,0,10,14,.152,.288,.174,.462,8,0,0,0,3,0,0
