Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Jarred Bogany,22,75,288,253,31,62,7,5,2,26,16,7,28,78,.245,.320,.336,.656,85,5,1,4,2,0,0
Domnit Bolivar,20,45,185,165,25,36,10,0,5,14,4,1,13,56,.218,.290,.370,.659,61,3,4,2,1,0,0
Brian Buck,23,19,60,50,5,5,0,0,0,3,0,2,7,19,.100,.237,.100,.337,5,1,2,1,0,0,0
Matt Carpenter*,23,29,126,105,11,31,6,2,0,10,2,0,17,13,.295,.405,.390,.795,41,3,3,0,1,0,1
Alex Castellanos,22,82,346,311,51,84,21,4,5,34,21,4,20,89,.270,.336,.412,.748,128,5,12,1,2,0,1
Jack Cawley,23,30,119,99,11,22,5,0,2,13,0,0,14,24,.222,.322,.333,.655,33,1,2,1,3,1,0
Kyle Conley,22,15,51,45,5,9,3,0,0,1,0,0,3,17,.200,.275,.267,.541,12,0,2,0,1,0,0
Paul Cruz*,23,54,222,196,20,51,8,1,3,20,4,3,19,24,.260,.333,.357,.690,70,6,3,3,1,0,0
Jermaine Curtis,21,30,136,112,20,34,12,0,1,10,12,2,19,21,.304,.426,.438,.864,49,1,5,0,0,2,1
Charlie Cutler*,22,66,278,242,36,85,11,1,4,44,1,1,24,25,.351,.410,.455,.865,110,2,5,0,7,3,0
Jon Edwards,21,67,254,225,22,43,9,0,11,32,0,1,21,85,.191,.272,.378,.649,85,6,5,0,3,0,1
Roberto Espinoza,20,68,259,223,18,49,7,0,1,17,2,1,28,49,.220,.314,.265,.579,59,6,4,1,3,0,0
Jose Garcia,21,42,171,147,24,39,6,4,1,16,13,6,15,24,.265,.335,.381,.716,56,2,1,7,1,0,0
D'Marcus Ingram,21,30,141,118,17,29,8,0,0,11,7,5,17,18,.246,.341,.314,.654,37,2,1,3,2,0,0
Brett Lilley*,23,60,254,205,35,47,9,1,1,17,1,1,32,44,.229,.367,.298,.664,61,2,13,3,1,0,0
Aaron Luna,22,6,23,16,5,2,1,0,0,1,2,0,5,5,.125,.391,.188,.579,3,0,2,0,0,0,0
Jairo Martinez,22,13,48,46,3,8,2,0,0,3,0,0,1,11,.174,.208,.217,.426,10,1,1,0,0,0,0
Travis Mitchell,21,58,213,205,28,52,8,2,0,7,9,0,3,55,.254,.271,.312,.584,64,2,2,3,0,0,0
Osvaldo Morales,21,100,405,361,42,78,16,0,15,74,1,0,35,119,.216,.289,.385,.674,139,6,4,0,5,1,0
Blake Murphy,24,3,8,7,0,2,0,0,0,2,0,0,1,3,.286,.375,.286,.661,2,0,0,0,0,0,0
Frederick Parejo,18,94,379,339,37,75,17,3,2,36,2,5,35,55,.221,.294,.307,.600,104,6,1,1,3,1,0
Richard Racobaldo,23,31,138,124,16,29,6,1,3,16,4,1,12,23,.234,.304,.371,.675,46,3,1,0,1,0,0
Ryde Rodriguez,21,54,209,198,16,44,9,1,2,19,3,0,7,51,.222,.258,.308,.566,61,5,3,0,1,0,0
Xavier Scruggs,21,34,154,129,17,38,7,1,7,33,2,1,23,43,.295,.409,.527,.936,68,1,2,0,0,0,1
Jason Stidham*,21,56,237,211,23,55,17,2,1,22,2,3,18,48,.261,.326,.374,.701,79,2,3,4,1,0,0
Robert Stock*,19,5,24,21,1,2,0,0,0,0,0,0,2,5,.095,.208,.095,.304,2,0,1,0,0,0,1
Chris Swauger*,22,31,126,115,28,34,10,2,4,22,2,1,9,23,.296,.357,.522,.879,60,5,2,0,0,0,0
Guillermo Toribio#,22,39,119,103,8,15,2,1,0,7,2,0,10,25,.146,.233,.184,.417,19,3,2,3,1,0,0
Niko Vasquez,20,61,244,208,27,41,6,1,1,14,2,2,28,58,.197,.295,.250,.545,52,6,2,3,3,0,0
