Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Dan Black#,21,57,238,196,25,41,7,2,1,17,1,1,31,49,.209,.336,.281,.617,55,7,8,0,3,0,0,2009,A,CHW
Jorge Castillo*,22,53,209,194,19,47,9,0,4,27,0,0,10,20,.242,.273,.351,.623,68,6,0,0,5,1,0,2009,A,CHW
Jordan Cheatham*,21,30,94,84,7,17,3,2,1,6,5,1,9,21,.202,.287,.321,.609,27,1,1,0,0,0,0,2009,A,CHW
John Curtis*,24,52,203,170,22,45,8,0,0,13,1,1,27,35,.265,.379,.312,.691,53,8,5,0,1,0,0,2009,A,CHW
Eduardo Escobar#,20,128,514,464,64,119,10,7,3,41,20,6,29,91,.256,.300,.328,.627,152,9,1,17,3,1,1,2009,A,CHW
Lee Fischer,22,20,62,51,10,11,3,0,0,4,1,0,6,15,.216,.333,.275,.608,14,2,3,2,0,0,0,2009,A,CHW
Drew Garcia#,23,112,499,458,58,123,23,3,6,62,5,5,21,78,.269,.307,.371,.678,170,9,7,7,6,1,0,2009,A,CHW
Kent Gerst*,21,9,31,26,2,3,1,1,0,2,0,0,4,10,.115,.233,.231,.464,6,1,0,1,0,0,0,2009,A,CHW
Jon Gilmore,20,130,547,504,60,138,27,1,5,67,4,3,34,83,.274,.322,.361,.683,182,10,4,1,4,1,0,2009,A,CHW
Justin Greene,23,81,338,284,56,86,13,3,7,24,16,7,30,66,.303,.394,.444,.838,126,3,14,8,2,0,0,2009,A,CHW
Matt Inouye,25,13,42,32,5,4,2,0,1,4,2,0,4,9,.125,.268,.281,.550,9,0,3,1,2,0,0,2009,A,CHW
Tyler Kuhn*,22,58,242,221,27,66,10,3,0,27,19,4,18,30,.299,.353,.371,.724,82,1,1,1,1,0,0,2009,A,CHW
Zach Larson,22,19,71,68,5,16,3,0,0,5,0,1,2,19,.235,.268,.279,.547,19,0,1,0,0,0,0,2009,A,CHW
Ryan Lee,23,20,77,65,9,12,1,0,0,5,3,0,9,14,.185,.289,.200,.489,13,1,1,1,1,0,0,2009,A,CHW
Seth Loman*,23,27,114,99,19,30,4,2,8,23,0,0,6,29,.303,.386,.626,1.012,62,3,8,0,1,1,0,2009,A,CHW
Jared Mitchell*,20,34,139,115,13,34,12,2,0,10,5,3,23,40,.296,.417,.435,.852,50,0,1,0,0,0,0,2009,A,CHW
Sergio Morales,21,93,366,325,42,77,14,4,6,38,18,2,26,99,.237,.309,.360,.669,117,7,9,3,3,0,0,2009,A,CHW
Joe Persichina*,24,26,93,87,13,25,6,0,1,6,3,1,5,19,.287,.333,.391,.724,34,1,1,0,0,0,0,2009,A,CHW
Josh Phegley,21,52,214,196,27,44,9,0,9,33,1,1,11,40,.224,.277,.408,.685,80,6,4,1,2,0,1,2009,A,CHW
Carlos Quentin,26,2,5,3,0,1,1,0,0,1,0,0,2,0,.333,.600,.667,1.267,2,0,0,0,0,0,1,2009,A,CHW
Kyle Shelton,23,23,88,76,10,20,5,0,4,17,0,0,6,25,.263,.310,.487,.796,37,2,0,4,2,0,0,2009,A,CHW
Brandon Short,20,97,390,345,56,98,19,3,7,55,12,1,27,78,.284,.342,.417,.759,144,3,5,10,3,0,0,2009,A,CHW
Luis Sierra*,21,38,163,149,18,40,11,0,4,25,3,2,11,28,.268,.315,.423,.738,63,1,0,1,2,2,0,2009,A,CHW
Jose Vargas,21,31,116,110,8,21,5,0,3,12,0,0,2,32,.191,.211,.318,.529,35,0,1,2,1,0,0,2009,A,CHW
Robert Vaughn,21,2,8,8,1,2,1,0,1,6,0,0,0,1,.250,.250,.750,1.000,6,0,0,0,0,0,0,2009,A,CHW
Daniel Wagner*,20,11,45,41,5,12,2,0,1,2,1,2,4,7,.293,.356,.415,.770,17,2,0,0,0,0,0,2009,A,CHW
Kenneth Williams#,23,81,328,302,41,77,17,3,4,27,7,3,21,87,.255,.312,.371,.683,112,2,4,1,0,0,0,2009,A,CHW
