Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Tony Brown*,21,58,218,200,25,51,11,4,4,29,2,1,10,76,.255,.309,.410,.719,82,2,6,1,1,0,0
Stephen Chapman*,23,37,146,128,21,28,6,1,3,12,14,3,15,43,.219,.310,.352,.662,45,1,2,1,0,0,0
Kevin Coddington,21,99,399,363,39,101,23,2,2,42,11,2,24,61,.278,.329,.369,.698,134,6,5,4,3,1,0
Kyle Day*,22,67,271,233,29,60,7,3,4,26,1,1,30,52,.258,.348,.365,.713,85,1,4,1,3,0,0
Kevyn Feiner,22,52,192,178,20,49,10,1,2,24,9,5,5,33,.275,.303,.376,.680,67,2,3,4,2,0,0
Josh Fellhauer*,21,57,264,236,31,66,16,2,7,23,7,4,19,34,.280,.351,.453,.805,107,6,7,2,0,0,0
Jose Gualdron,21,25,92,83,10,17,8,0,1,9,0,0,8,18,.205,.272,.337,.609,28,3,0,0,1,0,0
Mike Konstanty,23,46,172,156,15,34,4,4,3,21,2,1,14,52,.218,.285,.353,.637,55,1,1,0,1,0,0
Yen Wen Kuo*,20,15,43,39,4,9,2,0,0,8,1,0,3,10,.231,.286,.282,.568,11,0,0,1,0,0,0
Jake Long,23,9,34,33,3,5,0,0,1,3,0,0,1,5,.152,.176,.242,.419,8,2,0,0,0,0,0
Andrew Means,22,53,212,187,27,49,11,1,2,10,19,0,9,42,.262,.324,.364,.687,68,1,8,8,0,0,0
Brandon Menchaca,24,13,41,40,3,6,1,0,0,2,0,0,1,7,.150,.171,.175,.346,7,1,0,0,0,0,0
Carlos Mendez,22,115,496,455,64,140,18,6,5,67,4,1,29,50,.308,.345,.407,.752,185,15,2,1,9,0,0
Alex Oliveras*,20,35,142,140,24,43,9,2,2,17,5,2,2,31,.307,.317,.443,.760,62,4,0,0,0,0,0
Frank Pfister,22,32,118,112,7,24,6,0,0,11,0,0,5,21,.214,.254,.268,.522,30,4,1,0,0,0,0
Cody Puckett,22,125,538,482,76,127,35,1,19,67,19,1,39,138,.263,.325,.459,.783,221,6,7,5,5,2,0
Miguel Rojas,20,130,527,469,50,128,16,3,3,49,14,8,35,44,.273,.326,.339,.665,159,15,4,15,4,0,1
Dave Sappelt,22,74,331,301,44,81,14,7,3,25,26,11,23,46,.269,.322,.392,.714,118,4,2,2,3,1,1
Humberto Sosa,23,80,323,292,34,76,21,0,4,37,1,1,29,50,.260,.329,.373,.702,109,10,1,1,0,0,0
Tyler Stovall,23,18,65,61,7,10,1,0,1,4,1,0,4,20,.164,.215,.230,.445,14,0,0,0,0,0,0
Joey Votto*,25,2,9,7,3,3,0,0,1,3,1,0,2,3,.429,.556,.857,1.413,6,0,0,0,0,0,1
Chase Weems*,20,18,71,67,5,12,5,0,0,5,0,1,4,26,.179,.225,.254,.479,17,4,0,0,0,0,0
Jordan Wideman,20,31,107,90,9,16,3,0,0,6,0,1,11,16,.178,.290,.211,.501,19,4,4,0,2,0,0
Byron Wiley*,22,110,466,382,62,105,25,5,12,64,9,6,76,114,.275,.395,.461,.856,176,7,3,0,5,0,0
