Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Jose Alonzo,21,2,1,.667,2.67,6,6,0,0,0,0,30.1,37,11,9,1,5,0,29,1,1,0,126,1.385,11.0,0.3,1.5,8.6,5.80,,0
Freddy Alvarez,20,3,4,.429,3.47,13,11,0,0,0,0,57.0,56,23,22,3,19,0,37,2,0,2,229,1.316,8.8,0.5,3.0,5.8,1.95,,0
Steve Ascher*,20,2,1,.667,2.35,15,0,9,0,0,3,23.0,21,6,6,1,5,0,24,1,0,5,93,1.130,8.2,0.4,2.0,9.4,4.80,,0
Kyle Bird*,21,1,0,1.000,4.19,12,0,5,0,0,1,19.1,15,11,9,3,6,0,15,1,0,3,78,1.086,7.0,1.4,2.8,7.0,2.50,,1
Damion Carroll,20,1,0,1.000,1.59,16,0,1,0,0,0,28.1,17,8,5,0,21,0,38,7,1,2,124,1.341,5.4,0.0,6.7,12.1,1.81,,0
Henry Centeno,19,1,0,1.000,3.60,1,1,0,0,0,0,5.0,6,2,2,0,0,0,4,1,0,0,18,1.200,10.8,0.0,0.0,7.2,,,0
Yonny Chirinos,20,3,0,1.000,2.09,14,2,3,0,0,0,43.0,39,14,10,2,11,0,33,2,0,4,176,1.163,8.2,0.4,2.3,6.9,3.00,,1
Rafael Cordova,19,2,4,.333,4.75,16,0,6,0,0,2,30.1,33,17,16,3,7,0,31,4,1,4,131,1.319,9.8,0.9,2.1,9.2,4.43,,0
Bret Dahlson,22,2,1,.667,1.62,9,0,2,0,0,0,16.2,14,5,3,0,4,0,11,3,0,0,67,1.080,7.6,0.0,2.2,5.9,2.75,,0
Mario Fernandez,20,3,1,.750,3.50,15,1,4,0,0,2,36.0,46,14,14,2,15,0,35,1,2,4,161,1.694,11.5,0.5,3.8,8.8,2.33,,0
Hyrum Formo,22,3,1,.750,3.93,11,11,0,1,0,0,50.1,45,26,22,5,8,0,46,1,1,6,203,1.053,8.0,0.9,1.4,8.2,5.75,,0
Brent Honeywell Jr.,19,2,1,.667,1.07,9,8,0,0,0,0,33.2,19,7,4,1,6,0,40,1,0,1,128,0.743,5.1,0.3,1.6,10.7,6.67,,1
Trevor Lubking*,21,2,4,.333,3.51,12,10,1,0,0,0,48.2,44,24,19,7,10,0,43,1,0,5,203,1.110,8.1,1.3,1.8,8.0,4.30,,0
Greg Maisto*,19,3,3,.500,4.50,11,7,0,0,0,0,44.0,45,26,22,2,11,0,33,2,0,5,187,1.273,9.2,0.4,2.3,6.8,3.00,,0
Justin McCalvin,22,1,0,1.000,0.00,4,0,3,0,0,2,4.2,3,0,0,0,1,0,5,0,0,1,18,0.857,5.8,0.0,1.9,9.6,5.00,,0
Kyle McKenzie,23,0,1,.000,2.08,6,0,3,0,0,1,8.2,12,4,2,0,1,0,11,0,0,2,39,1.500,12.5,0.0,1.0,11.4,11.00,,0
Tomas Michelson,22,0,1,.000,2.13,18,0,11,0,0,3,25.1,25,11,6,1,6,0,23,1,0,5,111,1.224,8.9,0.4,2.1,8.2,3.83,,0
Ruben Paredes,20,2,2,.500,2.03,18,0,15,0,0,7,31.0,25,10,7,3,11,0,39,0,0,7,127,1.161,7.3,0.9,3.2,11.3,3.55,,0
Roel Ramirez,19,6,2,.750,1.86,12,6,3,0,0,2,53.1,41,19,11,2,6,0,29,1,0,3,212,0.881,6.9,0.3,1.0,4.9,4.83,,1
Cameron Varga,19,1,1,.500,4.74,5,5,0,0,0,0,19.0,26,12,10,1,7,0,11,0,0,1,85,1.737,12.3,0.5,3.3,5.2,1.57,,0
Michael Velasquez*,21,0,0,,5.40,2,0,1,0,0,0,3.1,3,2,2,1,0,0,1,0,0,1,12,0.900,8.1,2.7,0.0,2.7,,,0
21 Players,20.3,40,28,.588,2.92,68,68,67,1,2,23,611.0,572,252,198,38,160,0,538,30,6,61,2528,1.198,8.4,0.6,2.4,7.9,3.36,,0
