Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Kyle Anderson*,24,0,0,,0.00,1,0,1,0,0,0,2.0,1,0,0,0,0,0,2,0,0,0,7,0.500,4.5,0.0,0.0,9.0,,,0
Andrew Barbosa*,26,0,0,,0.00,1,1,0,0,0,0,2.0,2,0,0,0,1,0,2,0,0,0,10,1.500,9.0,0.0,4.5,9.0,2.00,,0
Anthony Basora*,19,1,2,.333,6.75,12,0,6,0,0,0,14.2,25,19,11,3,4,0,11,0,0,2,75,1.977,15.3,1.8,2.5,6.8,2.75,,0
Anthony Bazzani,23,0,1,.000,2.35,8,0,6,0,0,3,7.2,5,4,2,0,2,0,6,1,1,1,32,0.913,5.9,0.0,2.3,7.0,3.00,,0
Anfernee Benitez*,18,2,5,.286,3.38,15,6,3,0,0,0,56.0,47,31,21,3,16,0,50,8,0,3,235,1.125,7.6,0.5,2.6,8.0,3.13,,0
Archie Bradley,21,0,0,,4.50,1,1,0,0,0,0,4.0,5,2,2,0,1,0,6,0,0,0,19,1.500,11.3,0.0,2.3,13.5,6.00,,1
Roberto Cancio*,18,0,0,,4.00,9,0,1,0,0,0,9.0,7,4,4,0,12,0,9,1,0,2,46,2.111,7.0,0.0,12.0,9.0,0.75,,0
Luis Castillo,19,3,3,.500,4.40,15,1,6,0,0,2,43.0,57,25,21,2,7,0,30,0,0,1,186,1.488,11.9,0.4,1.5,6.3,4.29,,0
Cody Clark,20,1,0,1.000,2.00,9,0,6,0,0,4,9.0,7,2,2,0,2,0,8,1,0,2,37,1.000,7.0,0.0,2.0,8.0,4.00,,0
Graham Godfrey,29,1,0,1.000,1.13,4,0,1,0,0,0,8.0,8,3,1,0,4,0,5,0,0,0,34,1.500,9.0,0.0,4.5,5.6,1.25,,1
Holden Helmink,20,0,0,,4.50,2,0,0,0,0,0,2.0,2,1,1,0,2,0,3,0,0,0,8,2.000,9.0,0.0,9.0,13.5,1.50,,0
Daniel Hudson,27,0,0,,2.25,4,4,0,0,0,0,4.0,4,1,1,0,0,0,5,0,0,0,16,1.000,9.0,0.0,0.0,11.3,,,1
Brad Keller,18,4,0,1.000,2.30,6,3,0,0,0,0,31.1,30,8,8,2,9,0,20,3,0,4,127,1.245,8.6,0.6,2.6,5.7,2.22,,1
