Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Victor Acosta,22,30,106,91,5,23,9,0,0,12,0,1,10,7,.253,.327,.352,.679,32,1,1,2,2,0,0,2018,Adv A,BOS
Roldani Baldwin,22,53,220,202,21,47,7,0,7,27,2,0,10,44,.233,.282,.371,.653,75,5,5,0,3,0,0,2018,Adv A,BOS
C.J. Chatham,23,95,392,362,42,114,14,1,3,43,10,4,21,72,.315,.355,.384,.739,139,11,4,0,5,1,0,2018,Adv A,BOS
Bobby Dalbec,23,100,419,344,59,88,27,2,26,85,3,1,60,130,.256,.372,.573,.945,197,5,8,0,7,1,1,2018,Adv A,BOS
Jerry Downs*,24,116,471,407,50,95,15,2,15,52,3,4,34,92,.233,.330,.391,.720,159,10,26,1,3,1,0,2018,Adv A,BOS
Santiago Espinal,23,65,281,256,53,80,15,3,7,32,9,1,18,35,.313,.363,.477,.840,122,5,4,0,3,1,1,2018,Adv A,BOS
Tyler Hill,22,124,498,426,67,108,20,1,1,38,27,10,54,60,.254,.348,.312,.660,133,10,10,4,4,0,0,2018,Adv A,BOS
Trenton Kemp,22,59,205,183,24,37,9,2,9,25,2,2,21,68,.202,.288,.421,.709,77,3,1,0,0,0,0,2018,Adv A,BOS
Deiner Lopez#,24,7,29,25,5,7,1,1,0,2,3,1,4,7,.280,.379,.400,.779,10,0,0,0,0,0,0,2018,Adv A,BOS
Nick Lovullo,24,19,53,50,3,10,0,0,0,2,0,2,3,9,.200,.245,.200,.445,10,0,0,0,0,0,0,2018,Adv A,BOS
Isaias Lucena#,23,2,5,5,0,2,1,0,0,0,0,0,0,2,.400,.400,.600,1.000,3,0,0,0,0,0,0,2018,Adv A,BOS
Chris Madera,25,102,374,322,42,71,11,1,2,31,13,10,37,46,.220,.303,.280,.582,90,9,4,4,7,0,0,2018,Adv A,BOS
Brett Netzer*,22,124,532,481,50,130,31,3,2,50,3,8,37,115,.270,.325,.360,.684,173,11,5,2,7,0,0,2018,Adv A,BOS
Jhon Nunez#,23,13,50,42,3,12,2,0,0,7,4,0,6,10,.286,.360,.333,.693,14,1,0,0,2,0,0,2018,Adv A,BOS
Michael Osinski,22,54,211,187,28,55,8,0,1,22,7,2,16,37,.294,.362,.353,.715,66,2,5,1,2,0,0,2018,Adv A,BOS
Jordan Procyshen*,25,39,133,115,15,26,4,1,0,15,0,2,14,28,.226,.316,.278,.594,32,1,2,0,2,0,0,2018,Adv A,BOS
Eddy Reynoso,23,3,12,12,1,2,0,0,0,0,0,0,0,3,.167,.167,.167,.333,2,2,0,0,0,0,0,2018,Adv A,BOS
Jake Romanski,27,19,72,67,9,15,3,1,1,6,1,0,2,9,.224,.254,.343,.597,23,2,1,1,1,0,0,2018,Adv A,BOS
Jagger Rusconi#,21,24,85,78,7,17,7,0,0,13,3,1,6,28,.218,.274,.308,.582,24,1,0,1,0,0,0,2018,Adv A,BOS
Nick Sciortino,22,42,143,117,12,23,5,0,0,5,1,2,20,49,.197,.314,.239,.554,28,3,1,3,2,0,0,2018,Adv A,BOS
Ryan Scott*,24,96,365,324,38,63,15,4,6,38,2,4,35,90,.194,.273,.321,.594,104,4,1,3,2,0,0,2018,Adv A,BOS
Josh Tobias#,25,28,115,104,15,32,4,0,4,11,2,2,8,21,.308,.368,.462,.830,48,3,2,1,0,0,0,2018,Adv A,BOS
Carlos Tovar,22,38,108,99,11,22,1,1,0,4,0,0,6,24,.222,.280,.253,.533,25,5,2,1,0,0,0,2018,Adv A,BOS
Kyri Washington,23,25,97,83,10,21,6,0,4,10,1,2,10,35,.253,.361,.470,.831,39,2,4,0,0,0,0,2018,Adv A,BOS
Jordan Wren*,23,15,54,44,13,14,0,1,1,3,2,2,9,15,.318,.444,.432,.876,19,0,1,0,0,0,0,2018,Adv A,BOS
