Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Jason Alfaro,23,87,298,284,26,69,16,2,2,29,2,1,7,40,.243,.264,.335,.599,95,13,2,3,2,1,,1
Cristian Berroa#,22,38,123,113,12,23,3,1,0,2,6,4,7,15,.204,.246,.248,.494,28,1,0,1,2,1,,0
Eric Bruntlett,23,123,569,503,84,134,23,3,3,40,23,7,50,76,.266,.340,.342,.682,172,7,8,5,3,1,,1
Kevin Burns*,25,89,361,305,57,83,20,2,20,56,2,0,45,79,.272,.374,.548,.922,167,6,7,0,4,6,,0
Charley Carter,25,133,567,525,65,138,26,1,25,97,1,1,35,106,.263,.309,.459,.768,241,11,2,0,5,3,,0
Scott Chapman,23,3,10,10,2,3,1,0,0,1,0,0,0,3,.300,.300,.400,.700,4,1,0,0,0,0,,0
Danny Fatheree,22,8,25,23,3,3,0,0,1,2,0,0,2,2,.130,.200,.261,.461,6,0,0,0,0,0,,0
Mark Guerra,29,9,4,4,0,1,0,0,0,0,0,0,0,1,.250,.250,.250,.500,1,0,0,0,0,0,,0
Carlos Hernandez*,21,24,21,19,3,4,0,0,0,1,0,0,0,5,.211,.200,.211,.411,4,0,0,1,1,0,,1
Kerry Hodges,21,1,3,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,,0
Royce Huffman,24,137,581,511,75,158,35,1,4,49,13,8,51,90,.309,.382,.405,.787,207,6,12,3,4,0,,0
Ryan Jamison,23,10,5,2,1,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,1,0,0,3,0,0,,0
Kyle Kessel,25,14,14,13,0,2,1,0,0,1,0,0,1,2,.154,.214,.231,.445,3,0,0,0,0,0,,0
Jason Lane,24,137,610,526,103,166,36,2,38,124,14,2,61,98,.316,.407,.608,1.016,320,6,21,1,1,11,,1
Brad Lidge,24,5,4,2,0,0,0,0,0,0,0,0,1,1,.000,.333,.000,.333,0,0,0,1,0,0,,1
Jim Lira,24,27,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,,0
Kyle Logan*,25,73,283,258,36,81,22,3,6,32,12,3,19,44,.314,.369,.492,.861,127,4,4,1,1,3,,0
Carlos Maldonado,22,76,295,262,29,75,14,0,4,33,1,2,27,55,.286,.356,.385,.741,101,11,3,0,3,0,,1
Dave Matranga,24,103,457,387,78,117,34,2,10,60,17,7,45,91,.302,.391,.478,.869,185,2,14,7,4,1,,1
Cesar Morillo#,27,33,102,93,11,17,1,2,1,8,2,0,6,12,.183,.232,.269,.501,25,3,0,3,0,1,,0
Colin Porter*,25,25,106,100,14,32,5,5,2,12,1,3,5,25,.320,.358,.530,.888,53,0,1,0,0,2,,1
Brandon Puffer,25,56,4,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,1,0,0,,1
Tim Redding,23,14,7,6,0,2,0,0,0,2,0,0,0,1,.333,.286,.333,.619,2,0,0,0,1,0,,1
Shane Reynolds,33,1,3,1,1,0,0,0,0,0,0,0,1,0,.000,.500,.000,.500,0,0,0,1,0,0,,1
Nick Roberts,24,8,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,,0
Jeriome Robertson*,24,58,7,6,0,0,0,0,0,0,0,0,0,1,.000,.143,.000,.143,0,0,1,0,0,0,,1
Wilfredo Rodriguez*,22,42,4,3,0,0,0,0,0,0,0,0,1,3,.000,.250,.000,.250,0,0,0,0,0,0,,1
Mike Rosamond,23,31,124,107,14,31,5,2,1,12,3,5,12,27,.290,.358,.402,.760,43,2,0,4,1,0,,0
Doug Sessions,24,41,8,8,1,3,1,0,0,1,0,0,0,1,.375,.375,.500,.875,4,0,0,0,0,0,,0
Tom Shearn,23,43,7,6,0,0,0,0,0,0,0,0,1,2,.000,.143,.000,.143,0,0,0,0,0,0,,1
Travis Smith,28,30,20,18,2,1,0,0,0,0,0,0,2,6,.056,.150,.056,.206,1,0,0,0,0,0,,1
Chris Tremie,31,66,248,220,28,50,7,0,5,28,0,4,22,33,.227,.302,.327,.629,72,8,2,3,1,0,,1
Barry Wesson,24,133,530,472,67,119,23,7,16,54,20,10,41,135,.252,.317,.432,.750,204,4,6,7,4,0,,1
Tommy Whiteman,21,4,17,16,1,4,0,0,1,1,0,0,0,5,.250,.294,.438,.732,7,0,1,0,0,0,,0
34 Players,24.3,140,5420,4812,713,1317,273,33,139,645,117,57,442,962,.274,.343,.431,.774,2073,85,84,45,37,30,,0
