Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Frank Brooks*,28,1,0,1.000,1.00,8,0,4,0,0,0,9.0,4,1,1,1,8,0,5,0,0,1,37,1.333,4.0,1.0,8.0,5.0,0.63,1,2007,AAA,SDP
Andrew Brown,26,2,3,.400,2.78,32,0,7,0,0,0,35.2,26,14,11,3,15,0,43,2,0,5,148,1.150,6.6,0.8,3.8,10.9,2.87,1,2007,AAA,SDP
Adrian Burnside*,30,0,0,,5.40,26,0,9,0,0,0,33.1,38,21,20,2,15,2,22,5,1,4,154,1.590,10.3,0.5,4.1,5.9,1.47,0,2007,AAA,SDP
Cesar Carrillo,23,0,2,.000,8.62,5,5,0,0,0,0,15.2,22,16,15,2,14,0,8,1,0,0,81,2.298,12.6,1.1,8.0,4.6,0.57,1,2007,AAA,SDP
Jack Cassel,26,7,14,.333,3.91,27,24,0,3,0,0,156.2,203,94,68,13,42,6,117,6,1,10,705,1.564,11.7,0.7,2.4,6.7,2.79,1,2007,AAA,SDP
Scott Cassidy,31,4,4,.500,6.53,40,0,27,0,0,10,40.0,56,31,29,5,14,1,49,2,0,0,190,1.750,12.6,1.1,3.2,11.0,3.50,1,2007,AAA,SDP
Richie Daigle,24,1,0,1.000,1.69,1,1,0,0,0,0,5.1,5,1,1,0,2,0,3,0,0,1,20,1.313,8.4,0.0,3.4,5.1,1.50,0,2007,AAA,SDP
Roger Deago*,30,3,5,.375,6.24,16,10,3,0,0,0,62.0,78,44,43,7,25,3,47,1,0,2,285,1.661,11.3,1.0,3.6,6.8,1.88,1,2007,AAA,SDP
Shawn Estes*,34,0,1,.000,9.82,4,2,0,0,0,0,7.1,13,8,8,3,3,0,3,1,0,1,38,2.182,16.0,3.7,3.7,3.7,1.00,1,2007,AAA,SDP
Stephen Faris,23,0,0,,2.25,1,0,0,0,0,0,4.0,3,1,1,0,3,0,4,0,0,0,18,1.500,6.8,0.0,6.8,9.0,1.33,0,2007,AAA,SDP
Casey Fossum*,29,0,2,.000,8.10,3,3,0,0,0,0,13.1,26,12,12,0,7,1,7,1,0,0,67,2.475,17.6,0.0,4.7,4.7,1.00,1,2007,AAA,SDP
Josh Geer,24,1,0,1.000,3.00,1,1,0,0,0,0,6.0,6,2,2,0,1,0,6,0,0,1,23,1.167,9.0,0.0,1.5,9.0,6.00,1,2007,AAA,SDP
Justin Germano,24,4,0,1.000,1.69,5,5,0,0,0,0,32.0,23,7,6,0,3,1,20,1,0,1,122,0.813,6.5,0.0,0.8,5.6,6.67,1,2007,AAA,SDP
Justin Hampson*,27,1,1,.500,3.55,10,0,0,0,0,0,12.2,12,6,5,3,8,0,12,1,0,0,59,1.579,8.5,2.1,5.7,8.5,1.50,1,2007,AAA,SDP
Dirk Hayhurst,26,0,0,,23.63,2,0,0,0,0,0,2.2,9,7,7,2,0,0,1,1,0,1,17,3.375,30.4,6.8,0.0,3.4,,1,2007,AAA,SDP
Clay Hensley,27,2,7,.222,6.72,13,13,0,0,0,0,71.0,102,63,53,10,34,0,50,4,0,6,345,1.915,12.9,1.3,4.3,6.3,1.47,1,2007,AAA,SDP
Josh Howard*,24,0,0,,9.00,2,0,2,0,0,0,2.0,2,2,2,1,2,0,0,0,0,0,10,2.000,9.0,4.5,9.0,0.0,0.00,0,2007,AAA,SDP
Ryan Ketchner*,25,1,11,.083,5.62,19,19,0,0,0,0,99.1,110,63,62,17,37,2,85,2,0,5,439,1.480,10.0,1.5,3.4,7.7,2.30,0,2007,AAA,SDP
Aaron Rakers,30,4,5,.444,5.70,61,0,18,0,0,0,79.0,101,50,50,17,20,3,58,2,1,4,352,1.532,11.5,1.9,2.3,6.6,2.90,1,2007,AAA,SDP
Royce Ring*,26,4,0,1.000,1.99,27,0,6,0,0,1,31.2,22,8,7,0,11,1,44,0,0,1,129,1.042,6.3,0.0,3.1,12.5,4.00,1,2007,AAA,SDP
Leo Rosales,26,1,1,.500,3.28,24,0,22,0,0,14,24.2,23,9,9,3,10,0,27,0,0,0,104,1.338,8.4,1.1,3.6,9.9,2.70,1,2007,AAA,SDP
Will Startup*,22,0,0,,4.66,14,0,4,0,0,0,19.1,13,10,10,2,11,0,16,0,0,0,82,1.241,6.1,0.9,5.1,7.4,1.45,0,2007,AAA,SDP
Tim Stauffer,25,8,5,.615,4.34,25,20,0,0,0,0,130.2,147,73,63,12,36,0,96,4,0,7,572,1.401,10.1,0.8,2.5,6.6,2.67,1,2007,AAA,SDP
Scott Strickland,31,4,1,.800,4.58,15,0,6,0,0,0,19.2,18,10,10,2,11,0,23,0,0,1,86,1.475,8.2,0.9,5.0,10.5,2.09,1,2007,AAA,SDP
Kyle Stutes*,25,0,0,,9.64,9,0,2,0,0,0,14.0,23,15,15,3,7,0,11,0,0,1,72,2.143,14.8,1.9,4.5,7.1,1.57,0,2007,AAA,SDP
Matt Teague*,22,0,0,,0.00,2,2,0,0,0,0,9.0,5,0,0,0,4,0,9,0,0,0,34,1.000,5.0,0.0,4.0,9.0,2.25,0,2007,AAA,SDP
Joe Thatcher*,25,1,0,1.000,1.04,8,0,1,0,0,0,8.2,10,4,1,0,1,0,11,1,0,1,38,1.269,10.4,0.0,1.0,11.4,11.00,1,2007,AAA,SDP
Mike Thompson,26,4,11,.267,6.24,23,22,1,1,0,0,132.2,171,99,92,19,40,1,71,7,1,8,604,1.590,11.6,1.3,2.7,4.8,1.78,1,2007,AAA,SDP
Steve Watkins,28,2,5,.286,5.17,34,7,6,0,0,0,78.1,88,47,45,13,43,2,56,2,0,5,357,1.672,10.1,1.5,4.9,6.4,1.30,1,2007,AAA,SDP
Jared Wells,25,3,7,.300,5.24,47,10,21,0,0,9,92.2,107,59,54,9,48,3,87,5,0,10,433,1.673,10.4,0.9,4.7,8.4,1.81,1,2007,AAA,SDP
Robert Woodard,22,0,1,.000,15.00,2,0,1,0,0,0,3.0,4,5,5,1,2,0,3,0,0,0,16,2.000,12.0,3.0,6.0,9.0,1.50,0,2007,AAA,SDP
