Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Josh Alliston,27,0,0,,0.00,2,0,1,0,0,0,3.2,2,0,0,0,0,0,2,0,0,0,13,0.545,4.9,0.0,0.0,4.9,,0
Andrew Bailey,23,1,0,1.000,1.13,1,1,0,0,0,0,8.0,3,1,1,0,1,0,4,0,0,0,28,0.500,3.4,0.0,1.1,4.5,4.00,1
Jerry Blevins*,23,1,0,1.000,0.00,1,0,0,0,0,0,2.2,1,0,0,0,0,0,4,0,0,0,9,0.375,3.4,0.0,0.0,13.5,,1
Steve Bondurant*,27,0,0,,19.29,4,0,1,0,0,0,4.2,9,10,10,0,4,1,3,1,0,0,28,2.786,17.4,0.0,7.7,5.8,0.75,0
Dallas Braden*,23,2,3,.400,2.95,11,11,0,2,1,0,64.0,51,22,21,4,18,1,74,2,2,2,263,1.078,7.2,0.6,2.5,10.4,4.11,1
Andrew Brown,26,0,0,,3.60,5,0,4,0,0,4,5.0,6,2,2,1,0,0,6,1,0,0,21,1.200,10.8,1.8,0.0,10.8,,1
Santiago Casilla,26,2,1,.667,4.13,22,0,10,0,0,3,24.0,18,11,11,1,14,2,29,0,0,4,102,1.333,6.8,0.4,5.3,10.9,2.07,1
David Castillo,25,0,0,,9.00,1,0,1,0,0,0,2.0,2,2,2,0,0,0,1,0,0,0,8,1.000,9.0,0.0,0.0,4.5,,0
Bradley Davis*,24,1,0,1.000,0.00,1,1,0,0,0,0,7.0,6,0,0,0,2,0,2,0,0,0,27,1.143,7.7,0.0,2.6,2.6,1.00,0
Ron Flores*,27,1,2,.333,2.72,40,0,4,0,0,1,36.1,38,22,11,4,17,5,26,1,1,2,166,1.514,9.4,1.0,4.2,6.4,1.53,1
Travis Foley,24,1,3,.250,7.56,6,1,3,0,0,0,8.1,11,7,7,0,7,0,12,0,0,2,43,2.160,11.9,0.0,7.6,13.0,1.71,0
Jeff Gray,25,2,4,.333,4.09,46,0,31,0,0,12,55.0,58,27,25,2,22,4,45,3,2,2,239,1.455,9.5,0.3,3.6,7.4,2.05,1
Brad Halsey*,26,2,0,1.000,2.65,3,3,0,0,0,0,17.0,15,5,5,2,3,0,17,0,0,2,66,1.059,7.9,1.1,1.6,9.0,5.67,1
Rich Harden,25,0,0,,0.00,1,0,0,0,0,0,1.0,1,0,0,0,0,0,1,0,0,0,4,1.000,9.0,0.0,0.0,9.0,,1
Brad Knox,25,9,7,.563,4.79,23,22,0,1,0,0,139.0,151,89,74,14,43,3,67,7,0,3,605,1.396,9.8,0.9,2.8,4.3,1.56,0
Shawn Kohn,27,1,2,.333,6.65,27,1,9,0,0,1,47.1,60,36,35,12,20,1,49,3,0,1,217,1.690,11.4,2.3,3.8,9.3,2.45,0
Shane Komine,26,5,12,.294,4.87,23,23,0,0,0,0,133.0,143,76,72,21,46,3,99,4,1,9,569,1.421,9.7,1.4,3.1,6.7,2.15,1
Leonard Landeros*,26,0,0,,6.35,4,0,1,0,0,0,5.2,6,4,4,0,4,1,1,0,0,1,25,1.765,9.5,0.0,6.4,1.6,0.25,0
Colby Lewis,27,8,3,.727,1.88,15,15,0,0,0,0,95.2,70,24,20,8,23,0,97,1,0,1,375,0.972,6.6,0.8,2.2,9.1,4.22,1
Esteban Loaiza,35,2,1,.667,3.86,6,6,0,0,0,0,28.0,35,13,12,3,4,0,13,0,0,1,118,1.393,11.3,1.0,1.3,4.2,3.25,1
Ruddy Lugo,27,3,0,1.000,0.45,17,0,15,0,0,10,20.0,5,1,1,0,7,0,22,0,0,1,70,0.600,2.3,0.0,3.2,9.9,3.14,1
Mike Madsen,24,5,1,.833,5.09,10,10,0,0,0,0,58.1,54,35,33,8,30,1,40,3,0,3,254,1.440,8.3,1.2,4.6,6.2,1.33,0
Julio Manon,34,1,1,.500,3.44,15,0,5,0,0,1,18.1,10,9,7,3,8,1,29,0,0,2,75,0.982,4.9,1.5,3.9,14.2,3.63,1
Marcus McBeth,26,1,0,1.000,1.80,8,0,8,0,0,5,10.0,7,3,2,2,3,0,6,1,0,0,40,1.000,6.3,1.8,2.7,5.4,2.00,1
Ryan Meaux*,28,0,0,,1.98,13,0,1,0,0,0,13.2,12,4,3,0,4,0,14,0,0,0,57,1.171,7.9,0.0,2.6,9.2,3.50,0
Dan Meyer*,25,8,2,.800,3.28,21,21,0,0,0,0,115.1,103,44,42,12,51,4,105,1,0,8,483,1.335,8.0,0.9,4.0,8.2,2.06,1
Agustin Montero,29,0,0,,27.00,1,0,0,0,0,0,0.2,1,2,2,1,3,0,1,0,0,0,6,6.000,13.5,13.5,40.5,13.5,0.33,1
Kevin Olsen,30,0,1,.000,9.31,2,2,0,0,0,0,9.2,18,11,10,0,1,0,5,1,0,0,46,1.966,16.8,0.0,0.9,4.7,5.00,1
Erasmo Ramirez*,31,3,0,1.000,1.27,19,0,5,0,0,2,21.1,18,3,3,0,2,0,11,0,0,0,84,0.938,7.6,0.0,0.8,4.6,5.50,1
Luis Ramirez,25,0,0,,2.70,1,1,0,0,0,0,3.1,7,2,1,0,1,0,4,0,0,0,19,2.400,18.9,0.0,2.7,10.8,4.00,0
Mario Ramos*,29,1,1,.500,6.00,2,2,0,0,0,0,9.0,12,6,6,1,8,1,6,0,0,0,47,2.222,12.0,1.0,8.0,6.0,0.75,1
Connor Robertson,25,4,1,.800,4.35,31,0,10,0,0,2,39.1,43,25,19,3,21,0,40,1,0,6,175,1.627,9.8,0.7,4.8,9.2,1.90,1
David Shafer,25,1,1,.500,7.79,26,0,2,0,0,0,34.2,37,33,30,8,24,0,23,3,0,4,164,1.760,9.6,2.1,6.2,6.0,0.96,0
Huston Street,23,0,0,,0.00,1,1,0,0,0,0,1.0,1,0,0,0,0,0,2,0,0,0,4,1.000,9.0,0.0,0.0,18.0,,1
Kazuhito Tadano,27,5,5,.500,5.20,22,12,2,0,0,0,88.1,100,54,51,14,30,0,84,2,0,6,390,1.472,10.2,1.4,3.1,8.6,2.80,1
Lloyd Turner,27,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,1,0,0,0,0,0,4,1.000,0.0,0.0,9.0,0.0,0.00,0
Jermaine Van Buren,26,1,0,1.000,2.25,21,0,13,0,0,2,24.0,20,6,6,1,11,0,26,0,0,3,104,1.292,7.5,0.4,4.1,9.8,2.36,1
Jason Windsor,24,5,3,.625,5.40,10,10,0,0,0,0,56.2,67,36,34,3,25,1,41,6,0,2,260,1.624,10.6,0.5,4.0,6.5,1.64,1
Brad Ziegler,27,8,3,.727,2.96,35,0,5,0,0,1,54.2,46,20,18,0,14,0,44,2,1,0,218,1.098,7.6,0.0,2.3,7.2,3.14,1
Alec Zumwalt,26,0,3,.000,6.96,20,1,9,0,0,0,32.1,39,25,25,6,17,4,29,1,0,5,150,1.732,10.9,1.7,4.7,8.1,1.71,0
