Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Greg Atencio,25,0,0,,4.85,4,0,2,0,0,0,13.0,15,7,7,2,5,0,11,0,0,3,59,1.538,10.4,1.4,3.5,7.6,2.20,0,2007,AAA,KCR
John Bale*,33,0,1,.000,2.84,8,4,0,0,0,0,12.2,13,5,4,0,1,0,12,0,0,0,51,1.105,9.2,0.0,0.7,8.5,12.00,1,2007,AAA,KCR
Brian Bannister,26,1,1,.500,2.61,4,4,0,0,0,0,20.2,16,11,6,4,4,1,14,0,0,0,80,0.968,7.0,1.7,1.7,6.1,3.50,1,2007,AAA,KCR
Tony Bradley*,21,0,0,,6.00,1,0,0,0,0,0,3.0,4,2,2,0,3,0,1,0,1,0,16,2.333,12.0,0.0,9.0,3.0,0.33,0,2007,AAA,KCR
Ryan Braun,26,2,2,.500,1.09,23,0,20,0,0,9,33.0,19,7,4,1,12,1,36,0,0,1,123,0.939,5.2,0.3,3.3,9.8,3.00,1,2007,AAA,KCR
Dewon Brazelton,27,0,4,.000,7.11,4,4,0,0,0,0,19.0,24,16,15,3,8,0,14,0,0,0,85,1.684,11.4,1.4,3.8,6.6,1.75,1,2007,AAA,KCR
Billy Buckner,23,9,7,.563,3.78,27,15,3,0,0,0,104.2,108,49,44,11,26,1,83,5,0,3,439,1.280,9.3,0.9,2.2,7.1,3.19,1,2007,AAA,KCR
Roman Colon,27,0,0,,0.00,1,0,0,0,0,0,1.2,3,0,0,0,0,0,1,0,0,0,7,1.800,16.2,0.0,0.0,5.4,,1,2007,AAA,KCR
Zach Day,29,1,1,.500,3.93,11,9,1,0,0,0,36.2,34,25,16,2,26,0,11,4,0,0,171,1.636,8.3,0.5,6.4,2.7,0.42,1,2007,AAA,KCR
Gabe DeHoyos,27,0,1,.000,5.52,9,0,6,0,0,0,14.2,20,9,9,2,5,1,9,0,0,2,65,1.705,12.3,1.2,3.1,5.5,1.80,0,2007,AAA,KCR
Brandon Duckworth,31,0,1,.000,3.60,3,3,0,0,0,0,15.0,12,6,6,2,1,0,15,0,0,2,57,0.867,7.2,1.2,0.6,9.0,15.00,1,2007,AAA,KCR
Scott Elarton,31,2,3,.400,6.70,8,8,0,0,0,0,44.1,51,34,33,13,14,0,19,0,0,4,192,1.466,10.4,2.6,2.8,3.9,1.36,1,2007,AAA,KCR
Roberto Giron,31,2,5,.286,3.71,39,0,22,0,0,6,85.0,59,37,35,14,30,3,92,2,1,7,344,1.047,6.2,1.5,3.2,9.7,3.07,0,2007,AAA,KCR
Ben Hendrickson,26,11,5,.688,4.12,27,18,3,1,1,0,135.1,136,70,62,10,54,2,66,3,0,3,575,1.404,9.0,0.7,3.6,4.4,1.22,1,2007,AAA,KCR
Luke Hochevar,23,1,3,.250,5.12,10,10,0,0,0,0,58.0,53,34,33,11,21,0,44,3,0,2,245,1.276,8.2,1.7,3.3,6.8,2.10,1,2007,AAA,KCR
Nate Hoelscher*,27,5,3,.625,5.18,35,5,13,0,0,3,80.0,87,48,46,10,21,0,43,3,0,0,344,1.350,9.8,1.1,2.4,4.8,2.05,0,2007,AAA,KCR
Luke Hudson,30,0,1,.000,5.00,2,2,0,0,0,0,9.0,11,7,5,2,4,0,14,0,0,0,43,1.667,11.0,2.0,4.0,14.0,3.50,1,2007,AAA,KCR
Richard Lewis,27,0,0,,6.00,2,0,2,0,0,0,3.0,2,2,2,1,1,0,1,1,0,0,13,1.000,6.0,3.0,3.0,3.0,1.00,0,2007,AAA,KCR
Tyler Lumsden*,24,9,6,.600,5.88,25,24,0,0,0,0,119.1,141,89,78,11,59,1,74,3,1,8,540,1.676,10.6,0.8,4.4,5.6,1.25,0,2007,AAA,KCR
Thad Markray,27,8,7,.533,4.62,37,1,15,0,0,2,87.2,96,46,45,10,24,2,63,2,1,2,370,1.369,9.9,1.0,2.5,6.5,2.63,0,2007,AAA,KCR
