Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
P.J. Bevis,20,0,0,,2.16,14,0,9,0,0,6,16.2,11,4,4,2,6,0,19,1,0,0,67,1.020,5.9,1.1,3.2,10.3,3.17,,0
Nick Bierbrodt*,23,2,1,.667,1.37,4,4,0,0,0,0,19.2,13,3,3,1,6,0,18,0,0,0,76,0.966,5.9,0.5,2.7,8.2,3.00,,1
Chris Capuano*,22,10,11,.476,5.31,28,28,0,2,2,0,159.1,184,109,94,13,75,0,167,11,2,9,733,1.626,10.4,0.7,4.2,9.4,2.23,,1
Dan Carlson,31,4,2,.667,3.68,32,0,12,0,0,5,51.1,53,22,21,4,12,3,55,1,1,3,214,1.266,9.3,0.7,2.1,9.6,4.58,,1
Chris Cervantes*,22,3,7,.300,5.44,45,7,9,0,0,1,96.0,110,68,58,14,36,2,87,7,0,10,436,1.521,10.3,1.3,3.4,8.2,2.42,,0
Joe Crawford*,31,0,4,.000,5.31,7,7,0,0,0,0,40.2,49,30,24,1,12,0,30,2,0,1,181,1.500,10.8,0.2,2.7,6.6,2.50,,1
Jody Fuller,24,0,2,.000,5.59,12,0,3,0,0,0,19.1,23,13,12,1,12,1,12,1,0,1,90,1.810,10.7,0.5,5.6,5.6,1.00,,0
Andrew Good,21,2,3,.400,5.88,10,9,0,0,0,0,56.2,79,44,37,2,20,0,46,3,0,3,270,1.747,12.5,0.3,3.2,7.3,2.30,,1
Mike Gray*,24,3,1,.750,1.72,29,0,18,0,0,4,31.1,32,11,6,1,8,0,13,1,0,0,132,1.277,9.2,0.3,2.3,3.7,1.63,,0
Pete Hartmann*,30,0,4,.000,7.76,19,3,6,0,0,0,31.1,46,32,27,3,31,3,27,1,0,2,174,2.457,13.2,0.9,8.9,7.8,0.87,,0
Eric Knott*,26,4,1,.800,3.12,17,0,2,0,0,0,26.0,29,13,9,2,8,2,20,1,0,1,116,1.423,10.0,0.7,2.8,6.9,2.50,,1
Mike Koplove,24,3,2,.600,2.66,34,0,14,0,0,4,44.0,44,18,13,3,19,3,43,2,0,0,193,1.432,9.0,0.6,3.9,8.8,2.26,,1
Jon Lee,22,0,0,,6.75,3,0,1,0,0,0,2.2,3,3,2,0,6,0,1,0,0,3,15,3.375,10.1,0.0,20.3,3.4,0.17,,0
Javier Lopez*,23,1,0,1.000,7.43,22,1,4,0,0,0,40.0,64,39,33,6,14,2,21,0,0,1,191,1.950,14.4,1.4,3.2,4.7,1.50,,1
Jason Martines,25,4,3,.571,3.00,51,0,15,0,0,1,69.0,62,32,23,3,20,3,49,8,0,0,290,1.188,8.1,0.4,2.6,6.4,2.45,,0
Brian Matzenbacher,24,1,0,1.000,1.80,1,0,1,0,0,0,5.0,5,1,1,0,2,0,4,0,0,0,22,1.400,9.0,0.0,3.6,7.2,2.00,,0
Hatuey Mendoza,21,1,5,.167,6.28,8,5,0,0,0,0,28.2,29,25,20,3,17,0,20,3,1,1,135,1.605,9.1,0.9,5.3,6.3,1.18,,0
Eric Newman,28,0,1,.000,8.84,13,0,5,0,0,1,18.1,26,19,18,5,13,0,20,1,0,5,93,2.127,12.8,2.5,6.4,9.8,1.54,,0
Ben Norris*,23,1,6,.143,7.25,16,10,1,0,0,0,58.1,104,61,47,1,30,0,25,5,0,2,299,2.297,16.0,0.2,4.6,3.9,0.83,,0
John Patterson,23,1,2,.333,4.26,5,5,0,0,0,0,25.1,30,15,12,2,9,0,19,2,0,1,112,1.539,10.7,0.7,3.2,6.8,2.11,,1
Joslin Ramirez,21,1,0,1.000,1.42,4,0,2,0,0,0,6.1,5,2,1,0,2,0,9,0,1,0,27,1.105,7.1,0.0,2.8,12.8,4.50,,0
Steve Randolph*,27,5,6,.455,5.16,18,14,0,1,1,0,75.0,69,50,43,11,53,1,66,3,1,7,342,1.627,8.3,1.3,6.4,7.9,1.25,,1
Mike Rose,24,0,0,,0.00,1,0,1,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,4,1.000,9.0,0.0,0.0,0.0,,,1
Duaner Sanchez,21,3,7,.300,6.78,13,13,0,0,0,0,70.1,92,56,53,5,25,1,41,6,0,5,323,1.664,11.8,0.6,3.2,5.2,1.64,,1
Jose Valverde,23,2,2,.500,3.92,39,0,28,0,0,13,41.1,36,19,18,1,27,0,72,4,1,6,193,1.524,7.8,0.2,5.9,15.7,2.67,,1
Oscar Villarreal,19,6,9,.400,4.41,27,27,0,0,0,0,140.2,154,96,69,10,63,1,108,8,11,14,644,1.543,9.9,0.6,4.0,6.9,1.71,,1
Jeremy Ward,23,0,0,,1.13,6,0,6,0,0,0,8.0,2,2,1,1,1,0,6,0,0,0,26,0.375,2.3,1.1,1.1,6.8,6.00,,0
Bill White*,22,0,4,.000,4.54,7,7,0,0,0,0,37.2,38,23,19,2,20,0,26,3,1,6,165,1.540,9.1,0.5,4.8,6.2,1.30,,1
28 Players,23.7,57,83,.407,4.90,140,140,137,3,5,35,1220.0,1393,810,664,97,547,22,1024,74,19,81,5563,1.590,10.3,0.7,4.0,7.6,1.87,,0
