Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Mike Bacsik*,23,1,1,.500,1.98,4,4,0,1,1,0,27.1,21,7,6,2,3,0,19,0,0,0,104,0.878,6.9,0.7,1.0,6.3,6.33,,1
Danys Báez,23,0,0,,0.00,1,0,0,0,0,0,2.0,1,0,0,0,0,0,2,0,0,0,7,0.500,4.5,0.0,0.0,9.0,,,1
Jamie Brown,24,1,1,.500,5.03,4,4,0,0,0,0,19.2,22,11,11,2,7,0,12,2,0,0,88,1.475,10.1,0.9,3.2,5.5,1.71,,1
Kirk Bullinger,31,0,1,.000,4.91,3,0,3,0,0,1,3.2,5,2,2,0,1,1,4,0,0,0,17,1.636,12.3,0.0,2.5,9.8,4.00,,1
Chris Cooper*,22,0,0,,4.50,2,0,0,0,0,0,2.0,2,1,1,0,0,0,3,0,0,0,8,1.000,9.0,0.0,0.0,13.5,,,0
Dave Darwin*,27,3,2,.600,4.15,19,7,3,0,0,0,56.1,62,34,26,6,18,3,43,3,0,3,245,1.420,9.9,1.0,2.9,6.9,2.39,,0
Zach Day,23,9,10,.474,3.10,22,22,0,2,0,0,136.2,123,57,47,8,45,1,94,4,0,7,572,1.229,8.1,0.5,3.0,6.2,2.09,,1
Ernie Delgado,25,0,1,.000,3.24,6,0,3,0,0,1,8.1,5,3,3,1,1,0,9,0,0,1,31,0.720,5.4,1.1,1.1,9.7,9.00,,0
Marc Deschenes,28,2,2,.500,1.72,22,0,8,0,0,0,31.1,25,9,6,1,18,2,30,5,0,0,140,1.372,7.2,0.3,5.2,8.6,1.67,,0
Ryan Drese,25,5,7,.417,3.35,14,13,1,1,1,0,86.0,64,34,32,4,29,0,73,6,0,4,340,1.081,6.7,0.4,3.0,7.6,2.52,,1
Luke Field,22,0,1,.000,10.80,1,1,0,0,0,0,5.0,8,6,6,1,2,0,1,0,0,1,25,2.000,14.4,1.8,3.6,1.8,0.50,,0
Chuck Finley*,38,1,1,.500,0.82,2,2,0,0,0,0,11.0,7,3,1,0,2,0,11,0,0,1,41,0.818,5.7,0.0,1.6,9.0,5.50,,1
Steve Fitch,23,0,0,,7.71,1,1,0,0,0,0,2.1,4,4,2,1,1,0,2,0,0,0,14,2.143,15.4,3.9,3.9,7.7,2.00,,0
Hal Garrett,26,1,4,.200,5.61,11,2,7,0,0,0,25.2,21,17,16,5,14,0,19,2,0,2,113,1.364,7.4,1.8,4.9,6.7,1.36,,0
Lee Gronkiewicz,22,0,0,,0.00,2,0,2,0,0,0,2.0,4,0,0,0,0,0,1,0,0,0,10,2.000,18.0,0.0,0.0,4.5,,,1
Alex Herrera*,21,3,0,1.000,2.83,15,0,9,0,0,2,28.2,24,9,9,1,9,0,22,0,0,2,114,1.151,7.5,0.3,2.8,6.9,2.44,,1
Dave Hooten,26,4,0,1.000,1.37,17,6,8,0,0,4,46.0,43,7,7,3,12,0,31,1,0,3,181,1.196,8.4,0.6,2.3,6.1,2.58,,0
James Johnson*,24,4,0,1.000,2.91,31,0,6,0,0,0,46.1,35,15,15,2,19,0,55,2,0,9,193,1.165,6.8,0.4,3.7,10.7,2.89,,0
Scott Krause,27,0,0,,0.00,1,0,0,0,0,0,1.0,3,6,0,0,4,0,0,1,0,0,11,7.000,27.0,0.0,36.0,0.0,0.00,,0
Doug Lantz,21,0,0,,0.00,1,1,0,0,0,0,6.0,1,0,0,0,0,0,3,0,0,0,18,0.167,1.5,0.0,0.0,4.5,,,0
Dan Perkins,26,0,0,,15.00,1,1,0,0,0,0,3.0,7,5,5,1,0,0,4,0,0,0,16,2.333,21.0,3.0,0.0,12.0,,,1
Jason Phillips,27,2,1,.667,4.13,10,3,1,0,0,0,24.0,18,11,11,2,15,0,20,1,0,2,102,1.375,6.8,0.8,5.6,7.5,1.33,,1
Aquiles Pinales,26,0,0,,9.00,5,0,2,0,0,0,8.0,13,9,8,1,4,0,6,0,1,1,40,2.125,14.6,1.1,4.5,6.8,1.50,,0
Scott Radinsky*,33,2,2,.500,3.47,23,0,9,0,0,3,23.1,30,10,9,1,3,0,19,1,6,1,99,1.414,11.6,0.4,1.2,7.3,6.33,,1
Chris Reinike,24,1,3,.250,5.33,27,0,13,0,0,5,52.1,55,34,31,5,18,0,40,2,1,6,226,1.395,9.5,0.9,3.1,6.9,2.22,,0
Nerio Rodriguez,30,6,2,.750,3.91,11,11,0,2,1,0,71.1,64,34,31,10,17,0,49,4,1,4,286,1.136,8.1,1.3,2.1,6.2,2.88,,1
Rich Rodriguez*,38,0,0,,0.00,4,0,1,0,0,1,5.0,2,0,0,0,0,0,4,0,0,0,17,0.400,3.6,0.0,0.0,7.2,,,1
Carl Sadler*,24,2,3,.400,6.50,11,0,6,0,0,0,18.0,23,16,13,1,9,0,14,0,1,0,85,1.778,11.5,0.5,4.5,7.0,1.56,,1
Frankie Sanders,25,0,0,,189.00,1,0,0,0,0,0,0.1,3,7,7,1,3,0,0,1,0,0,8,18.000,81.0,27.0,81.0,0.0,0.00,,0
Jeff Sexton,29,0,1,.000,2.04,11,0,4,0,0,1,17.2,22,7,4,1,5,0,14,0,0,1,78,1.528,11.2,0.5,2.5,7.1,2.80,,0
Paul Shuey,30,0,0,,0.00,1,1,0,0,0,0,1.0,0,0,0,0,1,0,2,0,0,0,4,1.000,0.0,0.0,9.0,18.0,2.00,,1
Wilson Sido,27,1,0,1.000,2.30,3,2,0,0,0,0,15.2,15,4,4,0,9,0,13,0,0,2,67,1.532,8.6,0.0,5.2,7.5,1.44,,0
Mike Spiegel*,25,0,0,,9.53,1,1,0,0,0,0,5.2,10,6,6,0,3,0,0,1,0,0,30,2.294,15.9,0.0,4.8,0.0,0.00,,0
Paul Spoljaric*,30,0,0,,0.00,3,0,0,0,0,0,3.1,4,0,0,0,0,0,3,0,0,0,12,1.200,10.8,0.0,0.0,8.1,,,1
Jason Stanford*,24,6,11,.353,4.07,24,24,0,1,0,0,141.2,152,71,64,11,32,4,108,10,1,2,602,1.299,9.7,0.7,2.0,6.9,3.38,,1
Julien Tucker,28,0,1,.000,9.72,5,1,3,0,0,0,8.1,10,9,9,0,5,0,6,1,0,2,39,1.800,10.8,0.0,5.4,6.5,1.20,,0
Mark Turnbow,22,0,0,,3.00,1,0,0,0,0,0,3.0,1,1,1,0,2,0,1,0,0,0,11,1.000,3.0,0.0,6.0,3.0,0.50,,0
Martin Vargas,24,1,5,.167,5.63,32,0,24,0,0,9,40.0,52,29,25,1,23,0,35,1,0,8,189,1.875,11.7,0.2,5.2,7.9,1.52,,0
Mark Watson*,27,3,1,.750,4.12,30,0,21,0,0,4,39.1,34,19,18,2,13,0,34,1,0,2,166,1.195,7.8,0.5,3.0,7.8,2.62,,1
Matt White*,23,8,10,.444,4.81,25,25,0,0,0,0,144.0,151,84,77,18,60,1,72,3,2,7,618,1.465,9.4,1.1,3.8,4.5,1.20,,1
Bryan Wolff,29,2,3,.400,4.05,8,8,0,1,1,0,53.1,52,24,24,8,15,1,47,2,0,1,222,1.256,8.8,1.4,2.5,7.9,3.13,,0
Steve Woodard,26,0,0,,3.00,1,1,0,0,0,0,3.0,3,1,1,0,1,0,2,0,0,1,12,1.333,9.0,0.0,3.0,6.0,2.00,,1
Jaret Wright,25,0,0,,1.29,1,1,0,0,0,0,7.0,2,1,1,1,0,0,4,0,0,0,23,0.286,2.6,1.3,0.0,5.1,,,1
43 Players,25.7,68,74,.479,3.93,142,142,134,8,12,31,1235.2,1203,607,539,101,423,13,931,54,13,73,5224,1.316,8.8,0.7,3.1,6.8,2.20,,0
