Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Jon Adkins,23,8,8,.500,4.46,24,24,0,1,1,0,137.1,147,71,68,9,36,1,74,9,0,0,590,1.333,9.6,0.6,2.4,4.8,2.06,,1
Shane Bazzell,22,0,2,.000,19.64,2,2,0,0,0,0,7.1,20,17,16,2,2,1,4,0,0,1,45,3.000,24.5,2.5,2.5,4.9,2.00,,0
Jim Brink,24,0,1,.000,4.02,20,0,11,0,0,2,31.1,34,15,14,5,20,1,24,2,0,2,144,1.723,9.8,1.4,5.7,6.9,1.20,,0
Joe Cotton,26,6,1,.857,2.77,47,0,19,0,0,7,65.0,50,21,20,4,28,3,63,2,1,1,272,1.200,6.9,0.6,3.9,8.7,2.25,,0
Chris Enochs,25,5,4,.556,4.33,39,10,9,0,0,1,99.2,102,57,48,9,39,3,67,4,0,6,440,1.415,9.2,0.8,3.5,6.1,1.72,,0
Claudio Galva*,24,1,2,.333,2.82,55,0,24,0,0,11,60.2,56,24,19,5,27,6,44,1,1,2,268,1.368,8.3,0.7,4.0,6.5,1.63,,0
Kevin Gregg,23,5,5,.500,4.54,44,1,10,0,0,1,81.1,88,48,41,5,40,4,72,4,1,8,366,1.574,9.7,0.6,4.4,8.0,1.80,,1
Aaron Harang,23,10,8,.556,4.14,27,27,0,0,0,0,150.0,173,81,69,9,37,1,112,6,0,3,654,1.400,10.4,0.5,2.2,6.7,3.03,,1
Rusty Keith,23,0,0,,0.00,1,0,1,0,0,0,1.0,1,0,0,0,0,0,1,0,0,0,4,1.000,9.0,0.0,0.0,9.0,,,0
Justin Lehr,23,11,12,.478,5.45,29,27,2,0,0,0,155.1,206,107,94,20,43,1,103,11,2,4,709,1.603,11.9,1.2,2.5,6.0,2.40,,1
Bryan Mazur*,23,0,0,,1.93,6,0,3,0,0,0,4.2,10,1,1,1,1,0,2,0,0,0,23,2.357,19.3,1.9,1.9,3.9,2.00,,0
Wayne Nix,24,0,2,.000,8.71,2,2,0,0,0,0,10.1,24,15,10,1,1,0,12,0,0,0,54,2.419,20.9,0.9,0.9,10.5,12.00,,0
Ray Noriega*,27,0,1,.000,9.41,17,0,3,0,0,0,22.0,34,24,23,5,16,3,20,4,0,0,119,2.273,13.9,2.0,6.5,8.2,1.25,,0
Juan Pena*,23,11,9,.550,4.07,27,27,0,0,0,0,148.1,164,88,67,13,46,0,106,5,1,4,645,1.416,10.0,0.8,2.8,6.4,2.30,,0
Mario Ramos*,23,8,1,.889,3.07,15,15,0,0,0,0,93.2,71,37,32,7,28,0,68,4,2,1,384,1.057,6.8,0.7,2.7,6.5,2.43,,1
Bill Snyder,26,1,3,.250,5.53,31,0,14,0,0,0,42.1,59,32,26,9,21,2,24,2,0,2,203,1.890,12.5,1.9,4.5,5.1,1.14,,0
Eric Thompson,23,1,4,.200,4.31,35,5,8,0,0,2,64.2,74,32,31,9,21,3,69,5,0,3,292,1.469,10.3,1.3,2.9,9.6,3.29,,0
Tyler Yates,23,4,6,.400,4.31,56,0,35,0,0,17,62.2,66,39,30,4,27,8,61,1,0,7,282,1.484,9.5,0.6,3.9,8.8,2.26,,1
18 Players,23.8,71,69,.507,4.40,140,140,139,1,8,41,1237.2,1379,709,605,117,433,37,926,60,8,44,5494,1.464,10.0,0.9,3.1,6.7,2.14,,0
