Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Edgar Alfonzo*,20,2,2,.500,0.92,13,0,7,0,0,0,19.2,13,3,2,1,5,0,13,1,1,1,79,0.915,5.9,0.5,2.3,5.9,2.60,0
Aristides Almenar,21,0,0,,9.82,2,0,1,0,0,0,3.2,1,4,4,0,5,0,2,0,0,0,16,1.636,2.5,0.0,12.3,4.9,0.40,0
Bobby Bowman,24,2,2,.500,2.98,26,0,10,0,0,0,54.1,58,22,18,4,18,2,30,9,0,8,241,1.399,9.6,0.7,3.0,5.0,1.67,0
Jonathan Castillo,21,1,0,1.000,2.57,2,1,0,0,0,0,7.0,4,3,2,1,3,0,4,0,0,0,26,1.000,5.1,1.3,3.9,5.1,1.33,0
Corey Coles*,23,0,0,,0.00,1,0,1,0,0,0,1.0,1,0,0,0,0,0,2,0,0,0,4,1.000,9.0,0.0,0.0,18.0,,0
Rafael Cova,23,5,6,.455,4.60,24,5,6,0,0,1,62.2,62,45,32,5,33,3,61,8,2,12,289,1.516,8.9,0.7,4.7,8.8,1.85,0
Michael Devaney,22,10,4,.714,3.88,32,15,6,2,0,0,137.0,107,73,59,9,51,0,121,10,2,8,566,1.153,7.0,0.6,3.4,7.9,2.37,0
Matt Durkin,22,4,5,.444,3.77,19,14,1,0,0,0,76.1,54,42,32,9,54,0,79,9,0,3,329,1.415,6.4,1.1,6.4,9.3,1.46,0
Blake Eager,23,6,3,.667,3.76,21,20,0,0,0,0,105.1,109,50,44,13,16,0,83,9,0,0,448,1.187,9.3,1.1,1.4,7.1,5.19,0
Jose Gomez,24,1,4,.200,6.75,17,0,5,0,0,0,30.2,29,30,23,6,23,0,24,5,6,0,151,1.696,8.5,1.8,6.8,7.0,1.04,0
Gaby Hernandez,19,6,1,.857,2.43,18,18,0,1,1,0,92.2,59,29,25,4,30,0,99,8,1,2,371,0.960,5.7,0.4,2.9,9.6,3.30,0
Jeffrey Landing,21,5,5,.500,4.40,14,14,0,0,0,0,75.2,74,41,37,7,34,0,45,7,0,6,325,1.427,8.8,0.8,4.0,5.4,1.32,0
Kevin Mannix,24,3,6,.333,5.36,29,9,12,0,0,2,85.2,98,63,51,10,40,4,48,8,0,3,401,1.611,10.3,1.1,4.2,5.0,1.20,0
Mateo Miramontes,23,3,2,.600,6.48,25,1,7,0,0,1,41.2,38,34,30,3,35,1,34,19,1,8,207,1.752,8.2,0.6,7.6,7.3,0.97,0
Carlos Muniz,24,3,4,.429,4.78,30,0,26,0,0,14,37.2,37,22,20,6,19,2,43,2,2,1,169,1.487,8.8,1.4,4.5,10.3,2.26,1
Brandon Nall,23,1,2,.333,7.06,12,2,4,0,0,0,21.2,21,20,17,1,19,0,30,4,0,6,111,1.846,8.7,0.4,7.9,12.5,1.58,0
Marcelo Perez,24,2,6,.250,3.79,43,0,31,0,0,13,59.1,63,37,25,7,32,2,53,1,1,4,280,1.601,9.6,1.1,4.9,8.0,1.66,0
Orlando Rengel,22,2,5,.286,4.97,14,9,1,0,0,0,54.1,64,40,30,5,25,0,46,6,0,4,250,1.638,10.6,0.8,4.1,7.6,1.84,0
Jose Sanchez,21,11,5,.688,4.20,26,24,0,0,0,0,133.0,147,73,62,18,37,0,87,9,0,7,573,1.383,9.9,1.2,2.5,5.9,2.35,0
Joe Serfass,24,1,1,.500,1.23,16,0,9,0,0,4,44.0,32,6,6,1,9,2,35,2,0,0,168,0.932,6.5,0.2,1.8,7.2,3.89,0
Chuck Smith,23,0,0,,0.00,6,0,0,0,0,0,14.0,3,0,0,0,2,0,17,2,0,0,50,0.357,1.9,0.0,1.3,10.9,8.50,0
Jason Weintraub,22,1,1,.500,3.04,10,0,4,0,0,0,23.2,24,12,8,2,5,0,15,1,0,2,100,1.225,9.1,0.8,1.9,5.7,3.00,0
Joseph Williams*,24,0,0,,5.06,3,1,0,0,0,0,5.1,7,5,3,1,6,0,3,0,0,1,28,2.438,11.8,1.7,10.1,5.1,0.50,0
Tim Worthington,24,2,2,.500,1.52,15,4,3,0,0,1,41.1,35,10,7,1,23,2,46,1,0,3,178,1.403,7.6,0.2,5.0,10.0,2.00,0
