Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Garry Bakker,22,5,4,.556,3.69,18,5,8,0,0,3,53.2,47,27,22,5,19,1,38,3,0,4,224,1.230,7.9,0.8,3.2,6.4,2.00,0
Demetrius Banks*,22,0,0,,1.93,9,0,2,0,0,0,9.1,6,2,2,0,5,0,11,1,0,1,37,1.179,5.8,0.0,4.8,10.6,2.20,0
Tom Brice*,23,0,0,,4.50,7,0,2,0,0,0,4.0,2,2,2,0,5,0,4,0,0,2,19,1.750,4.5,0.0,11.3,9.0,0.80,0
Ricky Brooks,20,1,2,.333,9.13,6,5,0,1,0,0,23.2,30,26,24,3,10,1,19,0,0,4,107,1.690,11.4,1.1,3.8,7.2,1.90,0
Jack Egbert,22,10,5,.667,3.12,30,24,1,4,3,0,147.0,127,66,51,5,48,0,107,16,0,10,610,1.190,7.8,0.3,2.9,6.6,2.23,1
Gio Gonzalez*,19,5,3,.625,1.87,11,10,0,0,0,0,57.2,36,16,12,3,22,0,84,2,3,2,231,1.006,5.6,0.5,3.4,13.1,3.82,1
Grant Hansen,22,1,5,.167,6.11,10,7,1,0,0,0,35.1,33,29,24,2,29,0,26,1,0,5,163,1.755,8.4,0.5,7.4,6.6,0.90,0
Lucas Harrell,20,7,11,.389,3.65,26,26,0,0,0,0,133.1,128,86,54,8,71,1,85,11,4,13,607,1.493,8.6,0.5,4.8,5.7,1.20,1
John Hurd,22,7,3,.700,3.54,44,0,21,0,0,4,68.2,56,34,27,3,33,0,41,5,0,5,298,1.296,7.3,0.4,4.3,5.4,1.24,0
Ray Liotta*,22,8,3,.727,2.26,20,20,0,1,0,0,115.1,108,39,29,5,35,0,107,2,1,3,477,1.240,8.4,0.4,2.7,8.3,3.06,0
Jeff Little,25,5,3,.625,3.70,34,0,6,0,0,0,58.1,60,28,24,5,18,1,49,4,0,8,249,1.337,9.3,0.8,2.8,7.6,2.72,0
Leonardo Mayi*,25,1,1,.500,5.12,41,0,6,0,0,1,31.2,32,20,18,5,16,2,29,4,0,2,142,1.516,9.1,1.4,4.5,8.2,1.81,0
Mike Moat,23,6,1,.857,2.35,38,0,17,0,0,1,69.0,61,26,18,5,9,0,66,3,0,0,276,1.014,8.0,0.7,1.2,8.6,7.33,0
Oneli Perez,22,4,2,.667,3.71,36,2,10,0,0,2,80.0,84,41,33,7,32,3,62,6,0,4,359,1.450,9.5,0.8,3.6,7.0,1.94,0
Clayton Richard*,21,0,1,.000,5.23,3,2,1,0,0,0,10.1,14,7,6,1,1,0,8,0,2,1,44,1.452,12.2,0.9,0.9,7.0,8.00,1
Noe Rodriguez*,20,0,0,,2.63,16,0,5,0,0,0,13.2,12,4,4,0,13,0,13,0,2,1,67,1.829,7.9,0.0,8.6,8.6,1.00,0
Ryan Rote,22,0,1,.000,14.63,9,0,5,0,0,0,8.0,12,16,13,3,7,0,13,1,0,1,46,2.375,13.5,3.4,7.9,14.6,1.86,0
Adam Russell,22,9,7,.563,3.78,24,24,0,0,0,0,126.1,116,61,53,10,55,0,82,6,0,5,542,1.354,8.3,0.7,3.9,5.8,1.49,1
Carlos Torres,22,1,3,.250,3.53,8,8,0,0,0,0,43.1,28,20,17,4,23,0,54,1,0,3,182,1.177,5.8,0.8,4.8,11.2,2.35,1
Matt Zaleski,23,4,4,.500,3.38,48,0,42,0,0,22,61.1,73,29,23,2,16,2,42,2,0,1,277,1.451,10.7,0.3,2.3,6.2,2.63,0
