Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Jairo Asencio,22,0,2,.000,7.50,7,2,1,0,0,0,18.0,24,19,15,1,9,0,9,1,0,2,87,1.833,12.0,0.5,4.5,4.5,1.00,1
Matt Bishop,23,3,7,.300,4.58,24,1,12,0,0,0,53.0,63,34,27,5,22,1,34,1,0,3,243,1.604,10.7,0.8,3.7,5.8,1.55,0
Kyle Bloom*,22,4,1,.800,1.87,12,12,0,0,0,0,62.2,38,15,13,3,33,0,58,2,0,0,252,1.133,5.5,0.4,4.7,8.3,1.76,0
Matt Capps,21,3,4,.429,2.52,35,0,27,0,0,14,53.2,47,15,15,0,5,2,39,2,0,2,210,0.969,7.9,0.0,0.8,6.5,7.80,1
Dustin Craig,23,4,5,.444,5.14,34,0,12,0,0,2,56.0,56,35,32,7,37,1,61,3,0,7,260,1.661,9.0,1.1,5.9,9.8,1.65,0
Dave Davidson*,21,1,2,.333,9.78,10,2,3,0,0,0,19.1,16,22,21,4,21,2,23,3,0,5,96,1.914,7.4,1.9,9.8,10.7,1.10,1
Derek Drage,23,3,5,.375,4.46,37,1,21,0,0,6,74.2,73,42,37,13,30,1,58,5,0,7,323,1.379,8.8,1.6,3.6,7.0,1.93,0
Jean Garavito,20,2,4,.333,5.20,33,0,13,0,0,0,62.1,81,39,36,5,27,2,35,1,0,8,291,1.733,11.7,0.7,3.9,5.1,1.30,0
Felipe Garcia,22,4,5,.444,4.37,36,0,22,0,0,4,57.2,59,39,28,7,29,0,53,2,0,5,258,1.526,9.2,1.1,4.5,8.3,1.83,0
Julio Guerrero,24,7,3,.700,4.41,17,16,1,0,0,0,96.0,97,50,47,14,14,0,61,2,3,5,393,1.156,9.1,1.3,1.3,5.7,4.36,0
Matt Guillory,22,4,7,.364,2.64,22,22,0,0,0,0,109.0,106,44,32,11,31,0,82,4,0,6,463,1.257,8.8,0.9,2.6,6.8,2.65,0
Derek Hankins,21,6,6,.500,4.49,27,27,0,1,0,0,156.1,176,90,78,17,43,0,118,6,0,12,689,1.401,10.1,1.0,2.5,6.8,2.74,0
Jason Herman,23,1,0,1.000,4.50,1,1,0,0,0,0,6.0,5,3,3,2,2,0,2,0,0,0,24,1.167,7.5,3.0,3.0,3.0,1.00,0
Blair Johnson,21,1,0,1.000,4.02,3,3,0,0,0,0,15.2,17,7,7,0,7,0,6,1,0,0,69,1.532,9.8,0.0,4.0,3.4,0.86,0
Alexander Lissir,22,0,1,.000,36.00,1,0,1,0,0,0,1.0,3,4,4,1,1,0,0,0,0,0,7,4.000,27.0,9.0,9.0,0.0,0.00,0
Greg Martin*,25,0,0,,3.00,2,0,1,0,0,0,3.0,3,2,1,0,0,0,3,1,0,0,13,1.000,9.0,0.0,0.0,9.0,,0
Mark Michael,24,0,2,.000,7.07,3,3,0,0,0,0,14.0,19,11,11,2,5,0,13,1,0,1,65,1.714,12.2,1.3,3.2,8.4,2.60,0
Luis Munoz,23,0,0,,0.00,1,0,0,0,0,0,2.2,2,1,0,0,1,0,4,0,0,0,12,1.125,6.8,0.0,3.4,13.5,4.00,0
Kyle Pearson,20,2,10,.167,6.17,24,15,4,0,0,1,100.2,141,79,69,13,34,0,55,12,1,3,467,1.738,12.6,1.2,3.0,4.9,1.62,0
Jason Quarles,22,0,3,.000,2.61,19,1,9,0,0,0,38.0,31,15,11,2,26,1,45,3,0,5,171,1.500,7.3,0.5,6.2,10.7,1.73,0
Romulo Sanchez,21,3,3,.500,4.70,10,10,0,0,0,0,53.2,59,34,28,5,19,0,24,10,1,4,235,1.453,9.9,0.8,3.2,4.0,1.26,1
Dan Schwartzbauer,23,0,0,,0.00,1,0,1,0,0,0,0.1,0,0,0,0,0,0,1,0,0,0,1,0.000,0.0,0.0,0.0,27.0,,0
Kurt Shafer,23,0,5,.000,5.55,5,4,0,1,0,0,24.1,35,25,15,3,9,0,11,0,0,1,117,1.808,12.9,1.1,3.3,4.1,1.22,0
Cliff Smith,25,0,0,,8.68,7,0,4,0,0,0,9.1,16,9,9,2,2,0,6,0,0,0,46,1.929,15.4,1.9,1.9,5.8,3.00,0
Yoann Torrealba,23,6,5,.545,3.52,14,14,0,0,0,0,87.0,94,38,34,5,14,0,42,0,0,0,357,1.241,9.7,0.5,1.4,4.3,3.00,0
