Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Andy Baldwin,23,4,4,.500,4.14,12,12,0,1,0,0,67.1,64,38,31,9,26,0,43,17,0,9,298,1.337,8.6,1.2,3.5,5.7,1.65,0
Collin Balester,19,8,6,.571,3.67,24,23,0,1,0,0,125.0,105,62,51,11,42,0,95,6,1,4,521,1.176,7.6,0.8,3.0,6.8,2.26,1
Greg Bunn,22,3,5,.375,3.86,11,11,0,1,0,0,58.1,51,29,25,10,25,0,56,6,0,6,257,1.303,7.9,1.5,3.9,8.6,2.24,0
Brett Campbell,23,4,2,.667,1.69,36,0,28,0,0,19,48.0,28,10,9,2,15,1,50,2,0,4,189,0.896,5.3,0.4,2.8,9.4,3.33,1
Steven Cook,23,3,4,.429,5.28,20,9,7,0,0,0,61.1,80,39,36,10,12,0,30,4,0,3,266,1.500,11.7,1.5,1.8,4.4,2.50,0
Ben Cox,23,4,4,.500,3.00,42,0,27,0,0,6,63.0,55,24,21,6,33,0,51,3,0,2,278,1.397,7.9,0.9,4.7,7.3,1.55,0
Jon Felfoldi*,23,0,1,.000,5.65,3,3,0,0,0,0,14.1,13,9,9,2,9,0,13,1,0,1,62,1.535,8.2,1.3,5.7,8.2,1.44,0
Ryan France,25,1,1,.500,3.81,16,2,1,0,0,0,28.1,25,13,12,4,15,2,26,4,0,5,128,1.412,7.9,1.3,4.8,8.3,1.73,0
Bartolo Francisco,22,1,1,.500,4.24,3,3,0,0,0,0,17.0,16,8,8,4,15,0,6,2,0,0,80,1.824,8.5,2.1,7.9,3.2,0.40,0
Warmar Gomez,22,0,0,,4.70,17,0,6,0,0,0,30.2,44,17,16,2,4,0,16,2,1,1,139,1.565,12.9,0.6,1.2,4.7,4.00,0
Somer Gonzalez,25,4,4,.500,5.82,30,4,8,0,0,0,68.0,74,54,44,6,30,0,52,9,0,7,312,1.529,9.8,0.8,4.0,6.9,1.73,0
Chris Goodman,23,2,5,.286,5.43,20,6,5,0,0,0,56.1,67,45,34,6,11,0,39,6,0,4,252,1.385,10.7,1.0,1.8,6.2,3.55,0
Jim Henderson,22,9,11,.450,5.47,26,26,0,1,1,0,149.2,166,99,91,20,50,0,76,7,0,3,657,1.443,10.0,1.2,3.0,4.6,1.52,1
Gus Hlebovy,22,0,0,,1.29,4,0,1,0,0,0,7.0,3,1,1,0,4,0,9,1,0,0,28,1.000,3.9,0.0,5.1,11.6,2.25,0
Bryan Lambert,23,1,1,.500,6.00,3,0,1,0,0,0,6.0,6,4,4,0,2,0,4,0,0,1,26,1.333,9.0,0.0,3.0,6.0,2.00,0
Alex Morales,22,1,1,.500,4.82,18,0,9,0,0,3,28.0,20,17,15,2,25,0,22,5,1,0,128,1.607,6.4,0.6,8.0,7.1,0.88,0
Ricardo Morales*,21,8,7,.533,3.94,25,25,0,0,0,0,137.0,147,66,60,16,39,1,99,7,0,4,577,1.358,9.7,1.1,2.6,6.5,2.54,0
Jeremy Plexico*,25,0,1,.000,5.87,3,0,1,0,0,0,7.2,8,5,5,2,0,0,5,0,0,0,30,1.043,9.4,2.3,0.0,5.9,,0
Daryl Thompson,19,2,3,.400,3.35,11,11,0,0,0,0,53.2,46,23,20,3,24,0,48,1,1,3,225,1.304,7.7,0.5,4.0,8.0,2.00,1
David Trahan,24,3,10,.231,6.52,34,3,19,0,0,2,58.0,79,50,42,5,31,1,34,4,0,5,283,1.897,12.3,0.8,4.8,5.3,1.10,0
Thomas Wilson*,23,4,5,.444,3.82,45,0,18,0,0,5,70.2,69,34,30,5,21,1,64,4,4,6,305,1.274,8.8,0.6,2.7,8.2,3.05,0
Gene Yost*,24,0,0,,2.63,8,0,3,0,0,0,13.2,9,5,4,1,2,0,16,0,0,1,52,0.805,5.9,0.7,1.3,10.5,8.00,0
