Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Jose Alvarez*,21,10,3,.769,3.58,26,13,3,0,0,0,108.0,114,52,43,9,32,0,113,3,0,6,457,1.352,9.5,0.8,2.7,9.4,3.53,1,2010,A,MIA
Ramon Benjamin*,23,3,3,.500,3.46,43,0,20,0,0,1,67.2,57,41,26,6,34,2,71,2,1,6,299,1.345,7.6,0.8,4.5,9.4,2.09,0,2010,A,MIA
Arquimedes Caminero,23,5,2,.714,3.01,48,0,22,0,0,3,74.2,55,34,25,4,34,2,97,7,1,14,322,1.192,6.6,0.5,4.1,11.7,2.85,1,2010,A,MIA
Erick Carrillo,23,6,7,.462,4.36,32,15,7,0,0,1,117.2,124,60,57,11,35,2,90,12,2,19,508,1.351,9.5,0.8,2.7,6.9,2.57,0,2010,A,MIA
Jose Ceda,23,0,0,,4.50,7,0,0,0,0,0,8.0,7,4,4,2,1,0,5,1,0,0,33,1.000,7.9,2.3,1.1,5.6,5.00,1,2010,A,MIA
Luis Chirinos,20,0,0,,1.69,3,0,1,0,0,0,5.1,5,2,1,0,3,0,3,0,0,0,24,1.500,8.4,0.0,5.1,5.1,1.00,0,2010,A,MIA
Jordan Conley,23,0,0,,21.60,1,0,0,0,0,0,1.2,4,5,4,0,2,0,2,0,0,1,12,3.600,21.6,0.0,10.8,10.8,1.00,0,2010,A,MIA
Natividad Dilone,27,2,4,.333,3.83,21,2,6,0,0,0,56.1,52,27,24,1,25,2,50,4,1,7,239,1.367,8.3,0.2,4.0,8.0,2.00,0,2010,A,MIA
Bryan Evans,23,4,3,.571,5.27,11,6,2,0,0,0,42.2,54,27,25,3,6,1,36,6,0,3,186,1.406,11.4,0.6,1.3,7.6,6.00,0,2010,A,MIA
Chad James*,19,5,10,.333,5.12,24,24,0,0,0,0,114.1,116,70,65,3,65,0,105,5,0,18,513,1.583,9.1,0.2,5.1,8.3,1.62,0,2010,A,MIA
Anillins Martinez*,23,1,0,1.000,5.33,17,0,8,0,0,1,27.0,32,17,16,2,16,1,21,2,0,2,123,1.778,10.7,0.7,5.3,7.0,1.31,0,2010,A,MIA
Matt Montgomery,22,11,12,.478,3.23,28,27,0,0,0,0,159.0,162,68,57,8,28,0,135,5,0,9,668,1.195,9.2,0.5,1.6,7.6,4.82,0,2010,A,MIA
Isaac Morales*,23,1,0,1.000,4.70,7,0,3,0,0,1,15.1,14,8,8,1,6,0,16,1,0,1,67,1.304,8.2,0.6,3.5,9.4,2.67,0,2010,A,MIA
Robert Morey,21,1,3,.250,3.65,12,12,0,0,0,0,44.1,45,18,18,6,12,0,41,2,0,5,191,1.286,9.1,1.2,2.4,8.3,3.42,0,2010,A,MIA
Edgar Olmos*,20,3,9,.250,4.37,25,25,0,0,0,0,117.1,122,68,57,9,59,0,108,16,2,7,533,1.543,9.4,0.7,4.5,8.3,1.83,1,2010,A,MIA
Curtis Petersen,20,4,8,.333,6.32,28,15,3,0,0,0,98.1,103,82,69,11,65,1,53,11,1,15,463,1.708,9.4,1.0,5.9,4.9,0.82,0,2010,A,MIA
AJ Ramos,23,3,7,.300,3.70,49,0,45,0,0,28,58.1,40,26,24,3,32,3,78,5,1,7,245,1.234,6.2,0.5,4.9,12.0,2.44,1,2010,A,MIA
Rob Rasmussen*,21,0,0,,1.35,5,0,1,0,0,0,6.2,6,2,1,0,2,0,4,0,0,1,27,1.200,8.1,0.0,2.7,5.4,2.00,1,2010,A,MIA
Zach Robertson*,21,0,0,,2.45,1,0,0,0,0,0,3.2,5,1,1,0,2,0,3,0,0,0,17,1.909,12.3,0.0,4.9,7.4,1.50,0,2010,A,MIA
Sandy Rosario,24,7,2,.778,3.60,43,0,16,0,0,3,90.0,92,47,36,9,17,1,122,3,0,4,377,1.211,9.2,0.9,1.7,12.2,7.18,1,2010,A,MIA
Chris Shafer,21,0,1,.000,1.59,6,1,3,0,0,0,11.1,3,2,2,1,2,0,10,0,0,2,37,0.441,2.4,0.8,1.6,7.9,5.00,0,2010,A,MIA
