Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
John Brontsema,23,37,123,109,17,25,5,1,2,10,5,1,8,31,.229,.309,.349,.658,38,3,5,0,1,0,0
Donnie Dewees*,24,70,310,285,35,72,12,5,2,25,8,4,20,48,.253,.305,.351,.656,100,3,2,2,1,0,0
Nick Dini,24,80,304,280,40,67,10,0,8,37,7,1,12,64,.239,.287,.361,.648,101,6,8,1,3,0,1
Brandon Downes,25,17,51,41,4,6,3,0,1,5,2,2,7,20,.146,.286,.293,.578,12,0,1,2,0,0,0
Samir Duenez*,22,80,328,287,44,81,18,2,10,60,5,0,35,68,.282,.357,.463,.820,133,4,1,0,5,4,0
Alfredo Escalera-Maldonado,23,39,144,129,22,31,5,0,4,12,4,2,10,40,.240,.306,.372,.678,48,1,3,0,2,0,0
Nate Esposito,25,18,48,45,5,7,2,0,0,1,1,0,2,15,.156,.208,.200,.408,9,1,1,0,0,0,0
Xavier Fernandez,22,36,131,119,21,39,8,2,3,14,2,2,10,17,.328,.382,.504,.886,60,3,1,0,1,2,0
Jecksson Flores,24,122,508,459,74,144,31,3,7,52,27,7,30,72,.314,.363,.440,.804,202,7,7,10,2,1,0
Kelvin Gutierrez,23,65,264,242,29,67,8,3,6,40,10,3,20,46,.277,.337,.409,.746,99,1,2,0,0,0,1
Nick Heath*,24,36,125,105,22,27,3,3,0,7,10,0,13,33,.257,.336,.343,.679,36,0,0,6,1,0,1
Elier Hernandez,23,91,381,355,45,102,22,1,3,50,10,8,14,71,.287,.322,.380,.702,135,9,6,2,4,0,0
Khalil Lee*,20,29,118,102,15,25,5,0,2,10,2,2,11,28,.245,.330,.353,.683,36,1,2,3,0,0,1
Alex Liddi,29,107,422,393,54,97,18,3,23,72,4,3,25,126,.247,.295,.483,.778,190,9,2,1,1,2,1
Nicky Lopez*,23,73,325,281,42,93,8,5,2,27,9,4,33,23,.331,.397,.416,.814,117,2,0,8,3,0,1
Rudy Martin*,22,1,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0
Erick Mejia#,23,136,602,540,79,142,27,7,5,59,34,17,43,98,.263,.318,.367,.685,198,13,2,14,3,1,1
Anderson Miller*,24,120,470,432,50,110,22,4,13,46,10,8,33,83,.255,.308,.414,.722,179,4,1,2,2,2,0
Salvador Perez,28,3,11,9,1,3,0,0,1,3,0,0,0,2,.333,.364,.667,1.030,6,0,1,0,1,0,1
Kort Peterson*,24,50,183,166,24,38,8,3,7,27,6,3,12,61,.229,.301,.440,.740,73,1,5,0,0,0,0
Logan Porter,22,1,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0
Corey Toups,25,61,213,185,24,46,6,1,4,21,10,3,24,67,.249,.336,.357,.693,66,2,1,2,1,0,0
Luis Villegas,25,38,140,127,13,30,3,1,3,16,1,1,11,30,.236,.293,.346,.639,44,3,0,0,2,0,0
