Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Felix Hernandez,29,18,9,.667,3.53,31,31,0,2,2,0,201.2,180,80,79,23,58,0,191,9,0,10,826,108,3.72,1.180,8.0,1.0,2.6,8.5,3.29,1
SP,Taijuan Walker,22,11,8,.579,4.56,29,29,0,1,0,0,169.2,163,92,86,25,40,1,157,9,1,4,706,84,4.07,1.196,8.6,1.3,2.1,8.3,3.93,1
SP,Hisashi Iwakuma,34,9,5,.643,3.54,20,20,0,1,1,0,129.2,117,53,51,18,21,1,111,1,0,1,516,108,3.74,1.064,8.1,1.2,1.5,7.7,5.29,1
SP,Roenis Elias*,26,5,8,.385,4.14,22,20,0,0,0,0,115.1,106,57,53,15,44,1,97,9,1,1,490,92,4.52,1.301,8.3,1.2,3.4,7.6,2.20,1
SP,J.A. Happ*,32,4,6,.400,4.64,21,20,0,0,0,0,108.2,121,58,56,13,32,3,82,2,0,4,468,82,4.12,1.408,10.0,1.1,2.7,6.8,2.56,1
SP,Mike Montgomery*,25,4,6,.400,4.60,16,16,0,2,2,0,90.0,92,49,46,11,37,1,64,4,0,10,395,83,4.67,1.433,9.2,1.1,3.7,6.4,1.73,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Fernando Rodney,38,5,5,.500,5.68,54,0,28,0,0,16,50.2,51,32,32,8,25,3,43,5,0,5,227,68,5.27,1.500,9.1,1.4,4.4,7.6,1.72,1
RP,Carson Smith,25,2,5,.286,2.31,70,0,24,0,0,13,70.0,49,19,18,2,22,4,92,7,0,6,284,166,2.12,1.014,6.3,0.3,2.8,11.8,4.18,1
RP,Tom Wilhelmsen,31,2,2,.500,3.19,53,0,20,0,0,13,62.0,56,24,22,3,29,3,60,2,0,2,267,120,3.33,1.371,8.1,0.4,4.2,8.7,2.07,1
RP,Danny Farquhar,28,1,8,.111,5.12,43,0,10,0,0,1,51.0,53,33,29,9,17,2,48,1,1,1,219,75,4.60,1.373,9.4,1.6,3.0,8.5,2.82,1
RP,Joe Beimel*,38,2,1,.667,3.99,53,0,14,0,0,1,47.1,49,25,21,8,16,3,22,1,0,1,196,96,5.48,1.373,9.3,1.5,3.0,4.2,1.38,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Vidal Nuno III*,27,1,4,.200,4.10,32,10,7,0,0,0,74.2,80,35,34,14,17,1,62,5,1,3,318,94,4.79,1.299,9.6,1.7,2.0,7.5,3.65,1
,James Paxton*,26,3,4,.429,3.90,13,13,0,0,0,0,67.0,67,34,29,8,29,1,56,0,0,5,297,98,4.31,1.433,9.0,1.1,3.9,7.5,1.93,1
,Mark Lowe,32,0,1,.000,1.00,34,0,8,0,0,0,36.0,31,6,4,1,11,1,47,1,0,2,144,385,1.88,1.167,7.8,0.3,2.8,11.8,4.27,1
,Mayckol Guaipe,24,0,3,.000,5.40,21,0,2,0,0,0,26.2,34,19,16,5,13,1,22,3,0,1,121,72,5.72,1.763,11.5,1.7,4.4,7.4,1.69,1
,David Rollins*,25,0,2,.000,7.56,20,0,7,0,0,0,25.0,37,21,21,3,8,1,21,2,0,0,118,51,4.21,1.800,13.3,1.1,2.9,7.6,2.63,1
,Charlie Furbush*,29,1,1,.500,2.08,33,0,4,0,0,0,21.2,9,6,5,2,5,2,17,2,0,5,82,187,3.73,0.646,3.7,0.8,2.1,7.1,3.40,1
,Tony Zych,24,0,0,,2.45,13,1,4,0,0,0,18.1,17,6,5,1,3,0,24,2,0,1,76,159,2.04,1.091,8.3,0.5,1.5,11.8,8.00,1
,Logan Kensing,32,2,1,.667,5.87,19,0,4,0,0,0,15.1,12,10,10,2,7,0,13,0,0,2,64,67,4.50,1.239,7.0,1.2,4.1,7.6,1.86,1
,Rob Rasmussen*,26,2,1,.667,10.67,19,0,5,0,0,0,14.1,25,18,17,2,8,0,16,0,0,4,75,37,4.39,2.302,15.7,1.3,5.0,10.0,2.00,1
,Edgar Olmos*,25,1,0,1.000,4.50,6,2,1,0,0,0,14.0,16,8,7,1,8,1,4,1,0,1,67,87,5.42,1.714,10.3,0.6,5.1,2.6,0.50,1
,Tyler Olson*,25,1,1,.500,5.40,11,0,4,0,0,0,13.1,18,8,8,2,10,7,8,1,1,0,65,73,6.36,2.100,12.2,1.4,6.8,5.4,0.80,1
,Yoervis Medina,26,1,0,1.000,3.00,12,0,3,0,0,1,12.0,11,5,4,1,7,0,9,0,0,1,54,131,4.47,1.500,8.3,0.8,5.3,6.8,1.29,1
,Dominic Leone,23,0,4,.000,6.35,10,0,5,0,0,0,11.1,11,9,8,1,9,2,7,0,0,2,54,62,5.43,1.765,8.7,0.8,7.1,5.6,0.78,1
,JC Ramirez,26,0,1,.000,7.56,8,0,2,0,0,0,8.1,10,7,7,2,7,1,5,1,0,0,43,53,7.93,2.040,10.8,2.2,7.6,5.4,0.71,1
,Jose Ramirez,25,1,0,1.000,11.57,5,0,1,0,0,0,4.2,9,9,6,0,6,1,3,2,0,0,32,36,6.99,3.214,17.4,0.0,11.6,5.8,0.50,1
,Lucas Luetge*,28,0,0,,0.00,1,0,1,0,0,0,2.1,0,0,0,0,2,0,2,0,0,0,8,,3.99,0.857,0.0,0.0,7.7,7.7,1.00,1
,Jesus Sucre,27,0,0,,13.50,2,0,2,0,0,0,2.0,6,3,3,1,0,0,0,0,0,0,11,34,9.63,3.000,27.0,4.5,0.0,0.0,,1
,Team Totals,28.3,76,86,.469,4.16,162,162,156,6,5,45,1463.0,1430,726,677,181,491,41,1283,70,5,72,6223,92,4.14,1.313,8.8,1.1,3.0,7.9,2.61,1
,Rank in 15 AL teams,,12,3,,12,,,,5,3,5,1 ,10,11,12,13,14,,5,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
