Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Jake Arrieta,29,22,6,.786,1.77,33,33,0,4,3,0,229.0,150,52,45,10,48,2,236,6,0,6,870,215,2.35,0.865,5.9,0.4,1.9,9.3,4.92,1
SP,Jon Lester*,31,11,12,.478,3.34,32,32,0,1,0,0,205.0,183,83,76,16,47,0,207,7,0,8,828,114,2.92,1.122,8.0,0.7,2.1,9.1,4.40,1
SP,Kyle Hendricks,25,8,7,.533,3.95,32,32,0,1,1,0,180.0,166,82,79,17,43,1,167,8,1,3,739,96,3.36,1.161,8.3,0.9,2.2,8.4,3.88,1
SP,Jason Hammel,32,10,7,.588,3.74,31,31,0,0,0,0,170.2,158,79,71,23,40,4,172,6,0,10,710,102,3.68,1.160,8.3,1.2,2.1,9.1,4.30,1
SP,Dan Haren,34,4,2,.667,4.01,11,11,0,0,0,0,58.1,58,29,26,10,13,1,44,1,0,3,244,95,4.57,1.217,8.9,1.5,2.0,6.8,3.38,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Hector Rondon,27,6,4,.600,1.67,72,0,47,0,0,30,70.0,55,19,13,4,15,2,69,3,1,5,281,228,2.68,1.000,7.1,0.5,1.9,8.9,4.60,1
RP,Travis Wood*,28,5,4,.556,3.84,54,9,12,0,0,4,100.2,86,48,43,11,39,5,118,1,0,2,419,99,3.40,1.242,7.7,1.0,3.5,10.5,3.03,1
RP,Pedro Strop,30,2,6,.250,2.91,76,0,12,0,0,3,68.0,39,24,22,5,29,6,81,4,0,6,270,131,3.16,1.000,5.2,0.7,3.8,10.7,2.79,1
RP,Justin Grimm,26,3,5,.375,1.99,62,0,11,0,0,3,49.2,31,18,11,4,26,1,67,1,0,8,204,192,3.11,1.148,5.6,0.7,4.7,12.1,2.58,1
RP,Jason Motte,33,8,1,.889,3.91,57,0,18,0,0,6,48.1,48,21,21,4,11,5,34,2,0,2,206,98,3.61,1.221,8.9,0.7,2.0,6.3,3.09,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Clayton Richard*,31,4,2,.667,3.83,23,3,0,0,0,0,42.1,47,18,18,3,7,1,22,1,0,4,181,100,3.58,1.276,10.0,0.6,1.5,4.7,3.14,1
,James Russell*,29,0,2,.000,5.29,49,0,8,0,0,1,34.0,42,24,20,3,9,2,20,0,0,0,148,73,3.90,1.500,11.1,0.8,2.4,5.3,2.22,1
,Tsuyoshi Wada*,34,1,1,.500,3.62,8,7,0,0,0,0,32.1,30,14,13,5,11,1,31,1,0,1,136,106,4.34,1.268,8.4,1.4,3.1,8.6,2.82,1
,Edwin Jackson,31,2,1,.667,3.19,23,0,11,0,0,0,31.0,30,14,11,0,12,1,23,1,1,3,134,120,2.91,1.355,8.7,0.0,3.5,6.7,1.92,1
,Zac Rosscup*,27,2,1,.667,4.39,33,0,6,0,0,0,26.2,26,13,13,5,13,0,29,0,0,1,118,88,4.86,1.463,8.8,1.7,4.4,9.8,2.23,1
,Trevor Cahill,27,1,0,1.000,2.12,11,0,0,0,0,0,17.0,8,4,4,2,5,0,22,1,0,1,63,183,3.13,0.765,4.2,1.1,2.6,11.6,4.40,1
,Tommy Hunter,28,2,0,1.000,5.74,19,0,5,0,0,1,15.2,20,10,10,4,3,0,15,0,0,0,69,68,5.11,1.468,11.5,2.3,1.7,8.6,5.00,1
,Neil Ramirez,26,1,0,1.000,3.21,19,0,4,0,0,0,14.0,12,5,5,1,6,0,15,0,0,2,60,121,3.21,1.286,7.7,0.6,3.9,9.6,2.50,1
,Fernando Rodney,38,2,0,1.000,0.75,14,0,4,0,0,0,12.0,8,4,1,1,4,0,15,3,0,1,50,523,3.47,1.000,6.0,0.8,3.0,11.3,3.75,1
,Phil Coke*,32,0,0,,6.30,16,0,2,0,0,0,10.0,14,7,7,1,3,2,9,0,0,0,45,63,3.53,1.700,12.6,0.9,2.7,8.1,3.00,1
,Yoervis Medina,26,0,0,,7.00,5,0,2,0,0,0,9.0,12,7,7,1,4,0,7,0,0,0,43,57,4.36,1.778,12.0,1.0,4.0,7.0,1.75,1
,Dallas Beeler,26,0,1,.000,9.72,3,3,0,0,0,0,8.1,14,11,9,0,7,2,7,0,0,0,46,41,3.97,2.520,15.1,0.0,7.6,7.6,1.00,1
,Brian Schlitter,29,1,2,.333,7.36,10,0,3,0,0,0,7.1,12,6,6,2,2,0,4,0,0,0,35,54,6.41,1.909,14.7,2.5,2.5,4.9,2.00,1
,Gonzalez Germen,27,0,0,,7.50,6,0,2,0,0,0,6.0,8,5,5,0,5,2,8,0,0,0,29,54,2.97,2.167,12.0,0.0,7.5,12.0,1.60,1
,Rafael Soriano,35,2,0,1.000,6.35,6,0,3,0,0,0,5.2,8,4,4,2,1,0,4,0,0,0,25,64,6.84,1.588,12.7,3.2,1.6,6.4,4.00,1
,Carl Edwards Jr.,23,0,0,,3.86,5,0,3,0,0,0,4.2,3,3,2,0,3,0,4,0,0,0,19,107,3.35,1.286,5.8,0.0,5.8,7.7,1.33,1
,Donn Roach,25,0,1,.000,10.80,1,1,0,0,0,0,3.1,8,4,4,0,1,0,1,0,0,0,18,39,3.43,2.700,21.6,0.0,2.7,2.7,1.00,1
,David Ross,38,0,0,,0.00,2,0,2,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,6,,3.13,0.000,0.0,0.0,0.0,0.0,,1
,Chris Denorfia,34,0,0,,0.00,1,0,1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,1,,3.13,0.000,0.0,0.0,0.0,0.0,,1
,Team Totals,29.4,97,65,.599,3.36,162,162,156,6,4,48,1461.1,1276,608,546,134,407,38,1431,46,3,66,5997,114,3.30,1.152,7.9,0.8,2.5,8.8,3.52,1
,Rank in 15 NL teams,,3,13,,3,,,,2,1,4,5 ,1,4,3,3,4,,1,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
