Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Garrett Richards,27,15,12,.556,3.65,32,32,0,1,1,0,207.1,181,94,84,20,76,2,176,5,0,17,865,104,3.86,1.240,7.9,0.9,3.3,7.6,2.32,1
SP,Hector Santiago*,27,9,9,.500,3.59,33,32,0,0,0,0,180.2,156,80,72,29,71,5,162,10,3,1,776,105,4.77,1.256,7.8,1.4,3.5,8.1,2.28,1
SP,Jered Weaver,32,7,12,.368,4.64,26,26,0,1,1,0,159.0,163,84,82,24,33,3,90,12,0,2,669,81,4.81,1.233,9.2,1.4,1.9,5.1,2.73,1
SP,Matt Shoemaker,28,7,10,.412,4.46,25,24,1,0,0,0,135.1,135,70,67,24,35,2,116,4,0,3,569,85,4.59,1.256,9.0,1.6,2.3,7.7,3.31,1
SP,C.J. Wilson*,34,8,8,.500,3.89,21,21,0,0,0,0,132.0,118,59,57,13,46,2,110,10,1,11,553,97,4.02,1.242,8.0,0.9,3.1,7.5,2.39,1
SP,Andrew Heaney*,24,6,4,.600,3.49,18,18,0,0,0,0,105.2,99,41,41,9,28,1,78,6,0,4,438,108,3.73,1.202,8.4,0.8,2.4,6.6,2.79,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Huston Street,31,3,3,.500,3.18,62,0,51,0,0,40,62.1,52,22,22,7,20,5,57,0,0,6,255,120,3.73,1.155,7.5,1.0,2.9,8.2,2.85,1
RP,Jose Alvarez*,26,4,3,.571,3.49,64,0,18,0,0,0,67.0,58,29,26,5,23,4,59,5,0,1,283,109,3.60,1.209,7.8,0.7,3.1,7.9,2.57,1
RP,Joe Smith,31,5,5,.500,3.58,70,0,13,0,0,5,65.1,64,26,26,4,19,4,57,2,0,1,271,106,3.15,1.270,8.8,0.6,2.6,7.9,3.00,1
RP,Fernando Salas,30,5,2,.714,4.24,72,0,13,0,0,0,63.2,61,34,30,8,12,5,74,3,0,3,269,90,3.15,1.147,8.6,1.1,1.7,10.5,6.17,1
RP,Cesar Ramos*,31,2,1,.667,2.75,65,0,21,0,0,0,52.1,55,17,16,2,15,0,43,3,0,5,221,138,3.02,1.338,9.5,0.3,2.6,7.4,2.87,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Trevor Gott,22,4,2,.667,3.02,48,0,7,0,0,0,47.2,43,18,16,2,16,3,27,3,0,1,202,126,3.74,1.238,8.1,0.4,3.0,5.1,1.69,1
,Nick Tropeano,24,3,2,.600,3.82,8,7,0,0,0,0,37.2,40,18,16,2,10,0,38,0,0,0,161,100,2.60,1.327,9.6,0.5,2.4,9.1,3.80,1
,Mike Morin,24,4,2,.667,6.37,47,0,10,0,0,1,35.1,36,28,25,3,9,2,41,2,0,0,151,60,2.85,1.274,9.2,0.8,2.3,10.4,4.56,1
,Cam Bedrosian,23,1,0,1.000,5.40,34,0,10,0,0,0,33.1,40,21,20,3,19,2,34,2,0,2,156,71,4.15,1.770,10.8,0.8,5.1,9.2,1.79,1
,Cory Rasmus,27,0,0,,5.23,16,1,5,0,0,0,20.2,15,12,12,3,11,2,27,1,0,0,88,74,4.15,1.258,6.5,1.3,4.8,11.8,2.45,1
,Vinnie Pestano,30,1,0,1.000,5.40,19,0,3,0,0,0,11.2,15,9,7,3,8,2,13,1,0,1,60,72,6.56,1.971,11.6,2.3,6.2,10.0,1.63,1
,Drew Rucinski,26,0,2,.000,7.71,4,1,2,0,0,0,7.0,10,6,6,1,6,0,4,1,0,2,35,52,6.85,2.286,12.9,1.3,7.7,5.1,0.67,1
,Wesley Wright*,30,0,0,,3.18,9,0,2,0,0,0,5.2,4,3,2,1,3,1,5,0,0,0,24,127,5.25,1.235,6.4,1.6,4.8,7.9,1.67,1
,Edgar Ibarra*,26,0,0,,2.25,2,0,1,0,0,0,4.0,4,1,1,0,3,0,3,0,0,1,19,185,3.88,1.750,9.0,0.0,6.8,6.8,1.00,1
,Mat Latos,27,0,0,,4.91,2,0,1,0,0,0,3.2,4,2,2,2,1,0,3,0,0,0,16,85,9.41,1.364,9.8,4.9,2.5,7.4,3.00,1
,Adam Wilk*,27,0,0,,4.50,1,0,1,0,0,0,2.0,2,1,1,1,1,0,2,1,0,0,10,101,10.63,1.500,9.0,4.5,4.5,9.0,2.00,1
,Ryan Mattheus,31,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,1,0,2,0,0,0,4,,2.13,1.000,0.0,0.0,9.0,18.0,2.00,1
,Jo-Jo Reyes*,30,1,0,1.000,0.00,1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,1,,3.13,0.000,0.0,0.0,0.0,0.0,,1
,David Murphy*,33,0,0,,,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,1
,Team Totals,28.3,85,77,.525,3.94,162,162,160,2,2,46,1440.2,1355,675,630,166,466,45,1221,71,4,61,6096,96,4.06,1.264,8.5,1.0,2.9,7.6,2.62,1
,Rank in 15 AL teams,,6,10,,6,,,,11,3,4,13 ,5,6,6,6,5,,8,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
