Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Pedro Araujo,22,0,2,.000,5.21,13,0,5,0,0,1,19.0,18,12,11,2,13,0,22,1,0,3,88,1.632,8.5,0.9,6.2,10.4,1.69,1
David Berg,23,2,0,1.000,1.42,9,0,8,0,0,4,12.2,10,4,2,0,1,0,10,1,0,0,51,0.868,7.1,0.0,0.7,7.1,10.00,0
Craig Brooks,23,2,0,1.000,8.25,17,0,1,0,0,0,24.0,29,22,22,1,20,3,27,3,0,6,122,2.042,10.9,0.4,7.5,10.1,1.35,0
Trevor Clifton,21,7,7,.500,2.72,23,23,0,0,0,0,119.0,97,42,36,4,41,0,129,8,3,18,492,1.160,7.3,0.3,3.1,9.8,3.15,0
Scott Effross,22,1,0,1.000,5.25,9,0,4,0,0,0,12.0,15,7,7,0,3,0,6,0,0,1,52,1.500,11.3,0.0,2.3,4.5,2.00,1
James Farris,24,1,2,.333,2.40,17,0,13,0,0,8,30.0,21,8,8,0,7,1,36,0,0,3,119,0.933,6.3,0.0,2.1,10.8,5.14,0
Zach Hedges,23,7,8,.467,2.89,16,16,0,1,0,0,96.2,92,46,31,4,18,0,63,2,0,2,403,1.138,8.6,0.4,1.7,5.9,3.50,0
Tyler Ihrig*,24,0,0,,0.00,3,0,1,0,0,0,6.2,1,1,0,0,4,0,4,0,0,0,24,0.750,1.4,0.0,5.4,5.4,1.00,0
Erick Leal,21,10,4,.714,3.23,19,18,0,0,0,0,94.2,92,43,34,5,22,0,66,4,0,1,393,1.204,8.7,0.5,2.1,6.3,3.00,0
Daniel Lewis,25,5,0,1.000,2.59,20,0,8,0,0,0,31.1,30,9,9,0,16,3,20,1,0,9,136,1.468,8.6,0.0,4.6,5.7,1.25,0
Dillon Maples,24,0,1,.000,7.71,9,0,2,0,0,0,7.0,9,7,6,0,7,0,6,2,0,4,41,2.286,11.6,0.0,9.0,7.7,0.86,1
Jonathan Martinez,22,12,6,.667,4.19,23,23,0,1,0,0,131.0,129,64,61,13,43,0,77,4,2,7,554,1.313,8.9,0.9,3.0,5.3,1.79,0
Ryan McNeil,22,1,1,.500,2.33,44,0,32,0,0,22,54.0,46,15,14,4,21,1,61,1,1,3,224,1.241,7.7,0.7,3.5,10.2,2.90,0
Jordan Minch*,22,0,2,.000,2.88,29,0,14,0,0,2,34.1,34,12,11,0,18,1,26,1,0,5,145,1.515,8.9,0.0,4.7,6.8,1.44,0
Preston Morrison,22,3,0,1.000,1.77,6,6,0,0,0,0,35.2,27,8,7,1,10,0,37,4,0,1,138,1.037,6.8,0.3,2.5,9.3,3.70,0
Tommy Nance,25,2,1,.667,2.67,15,0,4,0,0,2,27.0,26,9,8,0,11,0,26,0,0,1,115,1.370,8.7,0.0,3.7,8.7,2.36,1
James Norwood,22,1,0,1.000,1.93,8,0,5,0,0,1,9.1,12,2,2,0,2,0,8,0,0,1,42,1.500,11.6,0.0,1.9,7.7,4.00,1
Jeremy Null,22,5,6,.455,4.20,21,20,0,0,0,0,105.0,124,57,49,8,22,0,65,5,0,1,456,1.390,10.6,0.7,1.9,5.6,2.95,0
Tyler Pearson,24,0,0,,0.00,2,0,2,0,0,0,2.1,4,0,0,0,0,0,1,0,0,0,10,1.714,15.4,0.0,0.0,3.9,,0
James Pugliese,23,7,5,.583,3.83,28,7,3,0,0,0,84.2,80,40,36,3,31,1,83,4,1,2,362,1.311,8.5,0.3,3.3,8.8,2.68,0
Jose Rosario,25,1,0,1.000,1.65,12,0,8,0,0,5,16.1,15,3,3,0,8,0,14,0,0,1,71,1.408,8.3,0.0,4.4,7.7,1.75,0
Jake Stinnett,24,9,4,.692,4.27,20,20,0,0,0,0,116.0,114,67,55,7,40,1,97,7,1,5,497,1.328,8.8,0.5,3.1,7.5,2.43,0
Tommy Thorpe*,23,4,6,.400,3.59,39,5,11,0,0,1,77.2,69,31,31,7,33,1,69,2,0,7,331,1.313,8.0,0.8,3.8,8.0,2.09,0
Daury Torrez,23,2,2,.500,3.56,42,0,16,0,0,2,68.1,74,32,27,6,19,1,69,3,2,2,295,1.361,9.7,0.8,2.5,9.1,3.63,0
Duane Underwood Jr.,21,0,0,,1.93,1,1,0,0,0,0,4.2,3,1,1,0,0,0,2,1,0,0,18,0.643,5.8,0.0,0.0,3.9,,1
Michael Wagner,24,0,0,,3.68,3,0,0,0,0,0,7.1,5,3,3,0,1,0,8,0,0,1,28,0.818,6.1,0.0,1.2,9.8,8.00,0
