Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Matt Alvarez,25,3,2,.600,3.97,16,0,8,0,0,2,22.2,16,11,10,0,26,3,17,2,0,9,111,1.853,6.4,0.0,10.3,6.8,0.65,0
Evan Beal,22,0,0,,1.23,9,0,6,0,0,1,14.2,8,3,2,0,6,0,12,2,0,5,58,0.955,4.9,0.0,3.7,7.4,2.00,0
Brian Bien,23,0,0,,0.00,1,0,1,0,0,0,0.2,0,0,0,0,0,0,1,0,0,0,2,0.000,0.0,0.0,0.0,13.5,,0
Jacob Bodner,23,0,2,.000,5.44,27,0,13,0,0,2,43.0,54,29,26,3,21,1,53,2,1,5,207,1.744,11.3,0.6,4.4,11.1,2.52,0
Todd Eaton,24,2,2,.500,2.18,12,0,4,0,0,1,20.2,21,7,5,2,5,1,21,2,1,1,88,1.258,9.1,0.9,2.2,9.1,4.20,0
Andy Ferguson,27,0,3,.000,3.72,4,4,0,0,0,0,19.1,13,9,8,1,8,0,20,0,0,0,80,1.086,6.1,0.5,3.7,9.3,2.50,0
Pedro Fernandez,22,3,1,.750,2.14,6,6,0,1,1,0,33.2,24,8,8,0,11,1,31,0,0,3,129,1.040,6.4,0.0,2.9,8.3,2.82,0
Derek Gordon,25,2,2,.500,4.38,34,6,16,0,0,7,76.0,73,39,37,9,26,0,83,1,0,7,321,1.303,8.6,1.1,3.1,9.8,3.19,0
Ashton Goudeau,23,2,4,.333,5.14,7,5,1,0,0,0,35.0,41,23,20,2,9,0,35,0,0,4,153,1.429,10.5,0.5,2.3,9.0,3.89,1
Foster Griffin*,20,5,10,.333,6.23,20,20,0,0,0,0,95.1,130,79,66,9,43,0,76,6,0,10,456,1.815,12.3,0.8,4.1,7.2,1.77,1
Brennan Henry*,24,1,0,1.000,4.63,33,0,21,0,0,3,56.1,66,37,29,4,31,1,50,2,2,8,265,1.722,10.5,0.6,5.0,8.0,1.61,0
Tim Hill*,26,0,2,.000,4.42,13,0,6,0,0,0,18.1,19,9,9,3,7,0,14,4,0,1,82,1.418,9.3,1.5,3.4,6.9,2.00,1
Jake Kalish*,24,3,0,1.000,2.48,18,0,10,0,0,2,36.1,27,12,10,3,10,1,35,4,0,5,151,1.018,6.7,0.7,2.5,8.7,3.50,0
Kyle Kubat*,23,4,1,.800,4.28,25,2,6,0,0,0,54.2,65,29,26,2,19,2,43,2,0,10,246,1.537,10.7,0.3,3.1,7.1,2.26,0
Sam Lewis,24,2,0,1.000,3.00,5,0,2,0,0,0,9.0,7,3,3,1,2,0,6,1,0,1,39,1.000,7.0,1.0,2.0,6.0,3.00,0
Zachary Lovvorn,22,2,15,.118,3.95,25,23,0,0,0,0,127.2,134,70,56,8,44,1,107,7,0,17,553,1.394,9.4,0.6,3.1,7.5,2.43,0
Mark McCoy*,22,0,3,.000,8.44,11,0,5,0,0,0,16.0,22,17,15,0,18,1,12,3,0,7,90,2.500,12.4,0.0,10.1,6.8,0.67,0
Jake Newberry,21,3,2,.600,3.00,29,0,15,0,0,3,57.0,48,22,19,4,16,1,51,2,1,5,238,1.123,7.6,0.6,2.5,8.1,3.19,1
Robert Pehl,23,0,0,,3.86,3,0,3,0,0,0,2.1,1,1,1,0,1,0,0,0,0,0,10,0.857,3.9,0.0,3.9,0.0,0.00,0
Corey Ray,23,8,6,.571,4.13,19,19,0,0,0,0,100.1,97,58,46,9,35,2,87,2,1,15,438,1.316,8.7,0.8,3.1,7.8,2.49,0
Luis Rico*,22,2,0,1.000,4.37,26,0,15,0,0,7,47.1,40,29,23,8,25,1,51,3,1,8,211,1.373,7.6,1.5,4.8,9.7,2.04,0
Colin Rodgers*,22,2,7,.222,6.02,16,11,1,0,0,0,61.1,68,45,41,4,39,0,42,4,0,11,288,1.745,10.0,0.6,5.7,6.2,1.08,0
Sam Selman*,25,0,0,,4.00,5,0,2,0,0,0,9.0,7,4,4,0,5,0,12,1,0,1,40,1.333,7.0,0.0,5.0,12.0,2.40,1
Glenn Sparkman,24,1,0,1.000,3.86,2,2,0,0,0,0,11.2,9,5,5,1,1,0,9,2,1,0,47,0.857,6.9,0.8,0.8,6.9,9.00,1
Josh Staumont,22,2,10,.167,5.05,18,15,1,0,0,0,73.0,62,49,41,3,67,1,94,7,0,16,353,1.767,7.6,0.4,8.3,11.6,1.40,1
Matt Tenuta*,22,7,11,.389,5.43,26,23,1,0,0,0,131.0,140,82,79,15,43,0,90,5,1,8,562,1.397,9.6,1.0,3.0,6.2,2.09,0
Ian Tompkins*,23,0,0,,8.44,7,0,0,0,0,0,10.2,9,11,10,0,12,1,12,1,1,4,55,1.969,7.6,0.0,10.1,10.1,1.00,0
Kyle Zimmer,24,0,1,.000,1.93,2,2,0,0,0,0,4.2,3,1,1,0,4,0,9,0,0,1,21,1.500,5.8,0.0,7.7,17.4,2.25,1
