Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Alberto Baldonado*,23,0,1,.000,0.93,13,0,4,0,0,0,19.1,15,3,2,0,8,1,21,0,0,1,78,1.190,7.0,0.0,3.7,9.8,2.63,1
Andrew Barbosa*,28,1,0,1.000,0.40,5,5,0,0,0,0,22.1,14,4,1,0,3,0,25,1,0,0,85,0.761,5.6,0.0,1.2,10.1,8.33,0
Tyler Bashlor,23,0,1,.000,5.06,4,0,1,0,0,0,5.1,4,3,3,0,2,0,5,1,0,1,23,1.125,6.8,0.0,3.4,8.4,2.50,1
Andrew Church,21,2,1,.667,3.60,6,6,0,1,0,0,35.0,31,16,14,1,14,0,22,4,0,0,148,1.286,8.0,0.3,3.6,5.7,1.57,0
Robert Coles,24,3,2,.600,4.26,36,0,16,0,0,3,50.2,53,25,24,3,19,1,28,3,0,4,221,1.421,9.4,0.5,3.4,5.0,1.47,0
P.J. Conlon*,22,4,1,.800,1.41,12,11,1,0,0,1,63.2,47,10,10,1,14,0,51,1,0,11,250,0.958,6.6,0.1,2.0,7.2,3.64,1
Casey Delgado,26,8,3,.727,3.39,14,13,0,0,0,0,87.2,83,39,33,5,26,0,67,3,1,3,362,1.243,8.5,0.5,2.7,6.9,2.58,0
Jimmy Duff,22,2,2,.500,7.31,22,0,8,0,0,1,32.0,50,29,26,5,14,2,24,2,1,4,156,2.000,14.1,1.4,3.9,6.8,1.71,0
Josh Edgin*,29,0,0,,2.08,6,3,1,0,0,0,4.1,2,1,1,0,1,0,7,0,0,0,17,0.692,4.2,0.0,2.1,14.5,7.00,1
Chris Flexen,21,10,9,.526,3.56,25,25,0,1,1,0,134.0,125,62,53,6,51,0,95,6,0,5,572,1.313,8.4,0.4,3.4,6.4,1.86,1
Ben Griset*,24,4,2,.667,1.80,32,3,12,0,0,3,60.0,42,19,12,3,20,1,66,0,0,5,241,1.033,6.3,0.5,3.0,9.9,3.30,0
Jim Henderson,33,0,0,,0.00,1,0,0,0,0,0,1.0,1,0,0,0,0,0,1,0,0,0,4,1.000,9.0,0.0,0.0,9.0,,1
Taylor Henry*,22,0,0,,9.00,1,0,1,0,0,0,1.0,2,2,1,0,0,0,1,0,0,0,6,2.000,18.0,0.0,0.0,9.0,,0
Mike Hepple,26,1,2,.333,3.96,24,0,12,0,0,0,38.2,35,19,17,2,24,0,20,3,0,2,170,1.526,8.1,0.5,5.6,4.7,0.83,0
Chase Huchingson*,27,0,0,,0.00,1,0,0,0,0,0,1.0,1,0,0,0,0,0,2,0,0,0,3,1.000,9.0,0.0,0.0,18.0,,0
Mickey Jannis,28,2,1,.667,5.95,4,3,0,0,0,0,19.2,24,14,13,0,10,0,11,1,0,3,89,1.729,11.0,0.0,4.6,5.0,1.10,1
Ricky Knapp,24,9,4,.692,2.14,16,15,0,1,1,0,105.1,95,31,25,4,22,0,64,3,1,1,419,1.111,8.1,0.3,1.9,5.5,2.91,0
Kevin McGowan,24,1,0,1.000,0.82,15,2,2,0,0,2,33.0,20,4,3,1,4,0,33,0,0,2,119,0.727,5.5,0.3,1.1,9.0,8.25,1
Corey Oswalt,22,4,2,.667,4.12,14,13,0,0,0,0,67.2,73,34,31,4,18,0,68,2,0,2,290,1.345,9.7,0.5,2.4,9.0,3.78,1
Paul Paez*,24,2,0,1.000,1.00,20,0,7,0,0,3,36.0,26,8,4,1,5,1,28,0,0,1,131,0.861,6.5,0.3,1.3,7.0,5.60,0
Alex Palsha,24,3,1,.750,2.91,14,0,7,0,0,4,21.2,21,8,7,2,9,0,19,0,0,2,94,1.385,8.7,0.8,3.7,7.9,2.11,0
Tim Peterson,25,1,0,1.000,0.49,12,0,7,0,0,2,18.1,8,1,1,1,3,0,32,0,0,0,66,0.600,3.9,0.5,1.5,15.7,10.67,1
Josh Prevost,24,4,8,.333,4.26,14,13,0,0,0,0,76.0,100,42,36,4,16,0,54,1,0,2,334,1.526,11.8,0.5,1.9,6.4,3.38,0
Scarlyn Reyes,26,8,10,.444,5.90,24,21,1,0,0,0,119.0,128,85,78,8,55,0,96,6,0,22,533,1.538,9.7,0.6,4.2,7.3,1.75,0
Kelly Secrest*,24,1,4,.200,2.77,22,1,8,0,0,1,39.0,30,12,12,3,19,0,37,3,0,3,165,1.256,6.9,0.7,4.4,8.5,1.95,0
Domingo Tapia,24,0,2,.000,3.54,19,0,6,0,0,0,28.0,35,15,11,2,13,1,24,0,0,2,129,1.714,11.3,0.6,4.2,7.7,1.85,1
Corey Taylor,23,4,5,.444,1.87,45,0,38,0,0,20,53.0,53,21,11,1,13,2,45,1,0,3,227,1.245,9.0,0.2,2.2,7.6,3.46,0
Zack Wheeler,26,0,0,,0.00,1,1,0,0,0,0,1.0,0,1,0,0,1,0,0,0,0,0,4,1.000,0.0,0.0,9.0,0.0,0.00,1
