Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Andrew Aplin*,24,75,285,233,37,64,7,2,2,28,20,7,45,41,.275,.392,.348,.740,81,2,0,7,0,0,0
Carlos Correa,20,24,113,98,19,27,6,1,3,12,3,1,12,14,.276,.345,.449,.794,44,2,0,0,3,1,1
Matt Dominguez,25,45,188,175,14,44,9,0,4,26,0,0,4,28,.251,.289,.371,.660,65,5,6,1,2,0,1
Matt Duffy,26,127,557,490,94,144,29,2,20,104,4,1,48,90,.294,.366,.484,.850,237,20,12,0,7,0,1
Luis Flores,28,14,51,45,5,9,3,0,1,5,0,0,5,12,.200,.280,.333,.613,15,1,0,1,0,0,0
Nolan Fontana*,24,117,456,361,56,87,21,6,3,40,6,11,74,99,.241,.369,.357,.727,129,1,3,12,6,0,1
Robbie Grossman#,25,93,408,347,54,88,16,1,5,37,14,8,55,85,.254,.354,.349,.703,121,9,1,1,4,2,1
Tyler Heineman#,24,56,209,192,27,52,10,0,3,25,2,0,11,15,.271,.312,.370,.682,71,7,1,4,1,0,1
Leonardo Heras*,25,9,35,31,3,6,1,1,0,3,0,0,2,11,.194,.265,.290,.555,9,0,1,1,0,0,0
L.J. Hoes,25,99,429,370,69,109,24,3,3,53,26,8,52,62,.295,.383,.400,.783,148,8,3,1,3,1,1
Tony Kemp*,23,71,311,271,42,74,9,3,3,29,20,6,21,37,.273,.334,.362,.696,98,6,5,12,2,0,1
Jake Marisnick,24,3,14,12,3,2,2,0,0,3,3,0,2,4,.167,.286,.333,.619,4,0,0,0,0,0,1
Chan Moon#,24,2,7,6,0,0,0,0,0,1,0,0,0,1,.000,.000,.000,.000,0,0,0,0,1,0,0
Alex Presley*,29,89,367,332,48,97,14,1,3,49,15,4,27,41,.292,.345,.367,.713,122,6,1,5,2,2,1
Domingo Santana,22,75,326,275,62,88,18,3,16,59,1,4,48,91,.320,.426,.582,1.008,160,2,3,0,0,1,1
Joe Sclafani#,25,72,256,220,39,66,4,3,0,25,4,1,28,38,.300,.381,.345,.726,76,7,2,4,2,1,0
Jon Singleton*,23,102,448,378,72,96,25,2,22,83,2,1,64,99,.254,.359,.505,.865,191,6,1,0,5,2,1
Max Stassi,24,84,328,294,37,62,8,2,13,43,1,1,26,93,.211,.279,.384,.663,113,4,3,2,3,1,1
Ronald Torreyes,22,19,72,70,7,14,1,0,0,5,0,1,1,9,.200,.211,.214,.426,15,3,0,1,0,0,1
Preston Tucker*,24,33,143,129,20,38,4,0,11,35,1,0,12,25,.295,.357,.581,.938,75,6,1,0,1,1,1
Jonathan Villar#,24,70,313,280,59,76,13,5,5,32,35,9,27,77,.271,.342,.407,.749,114,5,3,3,0,0,1
Tyler White,24,57,259,213,37,77,19,1,7,59,0,1,42,38,.362,.467,.559,1.026,119,5,2,0,2,1,1
Trent Woodward#,23,4,14,14,0,3,0,0,0,0,0,0,0,4,.214,.214,.214,.429,3,2,0,0,0,0,0
