Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Xavier Avery*,18,47,192,175,27,49,8,1,0,7,13,3,10,51,.280,.333,.337,.670,59,1,4,3,0,0,1
Kraig Binick,23,5,18,15,2,4,2,0,0,1,1,1,1,2,.267,.353,.400,.753,6,0,1,1,0,0,0
Omar Casamayor#,21,40,143,128,12,36,8,1,0,16,2,4,9,17,.281,.343,.359,.702,46,4,3,3,0,0,0
Edwin Cintron#,18,21,65,62,7,14,1,0,0,4,2,1,2,20,.226,.246,.242,.488,15,1,0,0,1,0,0
Zachary Dillon*,25,6,23,17,1,5,3,0,0,3,0,0,6,1,.294,.478,.471,.949,8,1,0,0,0,0,0
Derek Gianakas,22,11,38,33,4,5,1,0,0,4,0,0,3,4,.152,.263,.182,.445,6,1,2,0,0,0,0
Michael Gioioso,23,27,79,60,10,12,1,0,1,7,1,0,13,12,.200,.372,.267,.638,16,1,4,1,1,0,0
Grolmann Gonzalez,19,36,111,90,11,20,1,0,0,8,1,1,12,21,.222,.336,.233,.570,21,4,5,1,3,0,0
Janensis Guerrero,19,19,53,52,4,8,2,1,0,0,0,0,1,11,.154,.170,.231,.401,12,0,0,0,0,0,0
L.J. Hoes,18,48,191,159,36,49,4,3,1,18,10,0,30,22,.308,.416,.390,.806,62,8,0,1,1,0,1
Jose Kianes#,21,11,42,40,3,7,1,1,1,2,0,0,2,17,.175,.214,.325,.539,13,0,0,0,0,0,0
Justin Martin,23,28,79,71,7,17,1,0,0,6,1,1,4,9,.239,.282,.254,.536,18,0,1,1,2,0,0
Francisco Mejia,22,39,107,97,7,20,4,0,2,15,1,2,3,22,.206,.243,.309,.552,30,5,2,4,1,0,0
Edinho Meyer,20,42,157,139,17,44,9,0,3,17,0,0,12,30,.317,.385,.446,.831,62,3,4,1,1,0,0
Greg Miclat#,20,1,4,4,1,2,1,0,0,1,0,0,0,2,.500,.500,.750,1.250,3,0,0,0,0,0,0
Dennis Perez#,19,34,100,89,6,19,5,0,0,11,2,1,10,11,.213,.290,.270,.560,24,3,0,0,1,0,0
Luis Ramirez*,20,30,116,109,15,35,8,0,1,7,2,1,5,17,.321,.357,.422,.779,46,2,1,1,0,0,0
Dashenko Ricardo,18,39,142,136,8,23,4,0,0,8,0,0,4,33,.169,.199,.199,.397,27,4,1,1,0,0,0
Larry Rivera#,22,14,39,33,4,8,1,0,0,4,4,1,3,9,.242,.324,.273,.597,9,0,1,2,0,0,0
Garabez Rosa,18,49,192,185,24,61,8,3,4,29,4,2,1,26,.330,.339,.470,.809,87,2,2,3,1,0,0
Javier Santana#,20,31,97,84,6,20,2,0,0,6,2,0,8,22,.238,.305,.262,.567,22,1,1,2,2,0,0
Corey Thomas,19,2,8,7,0,2,0,0,0,1,0,0,1,4,.286,.375,.286,.661,2,0,0,0,0,0,0
