Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Julio Aparicio,18,57,238,218,32,55,8,1,2,27,7,4,15,66,.252,.307,.326,.632,71,3,3,0,2,1,0
Allen Caldwell*,20,54,220,199,20,40,7,3,4,21,1,3,17,44,.201,.268,.327,.595,65,6,2,0,2,0,0
Diego Cruz*,20,38,139,135,15,36,6,0,1,14,1,1,3,27,.267,.288,.333,.621,45,2,1,0,0,0,0
Fernando Cruz#,18,53,204,198,19,47,9,0,0,14,3,3,3,43,.237,.260,.283,.543,56,6,3,0,0,0,0
Angel Franco#,18,62,264,237,27,61,10,1,1,25,14,7,19,41,.257,.314,.321,.635,76,1,1,6,1,0,0
Jorge Gutierrez,22,38,135,120,15,28,2,0,0,11,6,4,10,20,.233,.299,.250,.549,30,3,2,1,2,0,0
Lifete Jose#,19,11,37,33,2,6,1,0,0,0,0,1,3,14,.182,.270,.212,.482,7,0,1,0,0,0,0
Warren McFadden,22,32,128,113,14,24,3,1,2,7,2,0,13,24,.212,.305,.310,.614,35,1,2,0,0,0,0
Miguel Moctezuma,21,31,109,101,5,16,3,0,1,12,0,0,6,31,.158,.211,.218,.429,22,0,1,0,1,0,0
Yeldrys Molina,19,27,101,82,12,23,1,3,2,4,1,2,16,28,.280,.398,.439,.837,36,0,0,3,0,0,0
Jason Morales,22,35,142,123,16,23,4,1,1,9,1,1,13,32,.187,.279,.260,.539,32,1,3,2,1,0,0
Matt Olson*,23,4,16,15,3,1,0,0,0,0,0,0,1,7,.067,.125,.067,.192,1,0,0,0,0,0,0
Salvador Perez,18,13,49,40,4,13,0,1,0,10,0,0,5,5,.325,.404,.375,.779,15,0,1,2,1,0,1
Yenssi Reyes,20,16,46,42,4,8,2,0,0,1,0,0,2,7,.190,.261,.238,.499,10,3,2,0,0,0,0
Hilton Richardson*,19,54,229,205,36,47,7,5,1,16,10,7,17,61,.229,.293,.327,.620,67,1,2,4,1,1,0
Carlo Testa*,21,7,20,16,1,3,2,0,0,1,1,0,4,5,.188,.350,.313,.663,5,0,0,0,0,0,0
Josh Vittek*,22,42,168,155,24,46,7,1,8,34,0,1,10,57,.297,.345,.510,.855,79,2,2,0,1,0,0
David Wood*,23,40,165,149,17,43,10,1,2,21,1,5,15,14,.289,.352,.409,.761,61,3,0,0,1,0,0
