Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Nick Ahmed,27,2,8,7,1,1,0,0,1,3,0,0,0,1,.143,.250,.571,.821,4,1,1,0,0,0,,1
Oswaldo Arcia*,26,93,400,341,79,111,25,5,24,87,0,0,45,86,.326,.410,.639,1.049,218,3,8,0,6,1,,1
Willians Astudillo,25,36,128,120,22,41,14,0,4,22,0,1,4,5,.342,.370,.558,.928,67,6,2,1,1,0,,1
Tyler Badamo,24,1,3,3,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,0,0,0,0,0,0,,0
Anthony Banda*,23,22,26,22,1,2,1,0,0,0,0,0,0,11,.091,.091,.136,.227,3,0,0,4,0,0,,1
Gregor Blanco*,33,1,6,5,2,2,0,0,0,0,0,0,1,1,.400,.500,.400,.900,2,0,0,0,0,0,,1
Emilio Bonifacio#,32,4,17,15,5,6,1,0,0,2,4,1,2,1,.400,.471,.467,.937,7,0,0,0,0,0,,1
Zach Borenstein*,26,122,433,384,80,107,27,7,24,91,2,1,45,126,.279,.351,.573,.924,220,10,0,0,4,1,,0
Silvino Bracho,24,33,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,1,0,0,0,0,,1
Socrates Brito*,24,78,318,292,43,85,15,8,5,44,6,1,22,64,.291,.336,.449,.785,131,4,0,0,4,1,,1
Jake Buchanan,27,12,16,15,0,1,0,0,0,0,0,0,1,7,.067,.125,.067,.192,1,1,0,0,0,0,,1
David Carpenter,31,7,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,,1
Taylor Clarke,24,7,10,7,0,2,1,0,0,1,0,0,1,1,.286,.333,.429,.762,3,0,0,1,1,0,,1
Louis Coleman,31,25,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,,1
Hank Conger#,29,58,206,180,20,43,8,1,6,40,0,0,21,45,.239,.316,.394,.710,71,12,1,0,4,0,,1
Erik Davis,30,53,3,3,0,1,0,0,0,1,0,0,0,1,.333,.333,.333,.667,1,0,0,0,0,0,,1
Frank Duncan,25,22,32,29,3,3,0,0,0,2,0,0,1,16,.103,.133,.103,.237,3,0,0,2,0,0,,0
Kaleb Fleck,28,44,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,,0
Rudy Flores*,26,48,134,121,12,28,7,0,4,21,0,0,11,43,.231,.291,.388,.679,47,0,0,0,2,0,,0
Angel Franco#,27,12,43,40,5,11,1,0,0,3,0,0,3,7,.275,.326,.300,.626,12,2,0,0,0,0,,0
Ronnie Freeman,26,70,243,222,35,57,13,1,3,27,0,1,19,50,.257,.318,.365,.683,81,9,1,1,0,1,,0
Vladimir Frias#,30,3,11,9,2,4,1,0,0,0,0,0,2,1,.444,.545,.556,1.101,5,0,0,0,0,0,,0
Rey Fuentes*,26,45,192,175,30,60,11,3,0,14,13,1,12,30,.343,.385,.440,.825,77,2,2,0,3,1,,1
Zack Godley,27,5,6,4,0,1,0,0,0,0,0,0,1,0,.250,.400,.250,.650,1,0,0,1,0,0,,1
Connor Grey*,23,2,2,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,1,0,0,,0
Brooks Hall,27,2,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,,0
Jeremy Hazelbaker*,29,52,211,190,31,53,13,5,6,25,11,0,19,57,.279,.341,.495,.836,94,2,0,0,2,1,,1
Stewart Ijames*,28,5,8,7,1,2,1,0,0,2,0,0,0,2,.286,.250,.429,.679,3,0,0,0,1,0,,0
Eric Jokisch,27,30,28,19,0,0,0,0,0,0,0,0,2,14,.000,.136,.000,.136,0,0,1,6,0,0,,1
Matt Koch*,26,10,14,14,2,1,0,0,0,0,0,0,0,9,.071,.071,.071,.143,1,0,0,0,0,0,,1
Aaron Laffey*,32,21,16,16,0,0,0,0,0,0,0,0,0,6,.000,.000,.000,.000,0,1,0,0,0,0,,1
Ketel Marte#,23,70,338,311,62,105,23,7,6,41,7,2,25,34,.338,.391,.514,.905,160,5,2,0,0,1,,1
Evan Marzilli*,26,32,124,106,14,28,5,2,2,18,1,0,15,27,.264,.355,.406,.760,43,2,1,0,2,0,,0
Brian Matusz*,30,11,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,,1
Kevin Medrano*,27,20,84,76,13,25,5,3,0,11,0,1,6,7,.329,.386,.474,.859,36,2,1,1,0,1,,0
Drew Muren*,28,4,1,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,1,0,0,0,0,0,,0
John Ryan Murphy,26,19,75,67,5,19,0,0,2,7,0,0,7,7,.284,.351,.373,.724,25,1,0,1,0,1,,1
Yuhei Nakaushiro*,27,2,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,,0
Kristopher Negron,31,120,437,387,70,116,17,11,13,64,13,3,35,88,.300,.366,.501,.867,194,8,7,5,3,1,,1
Joel Payamps,23,2,5,4,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,0,0,0,1,0,0,,1
Michael Perez*,24,3,10,9,2,4,1,1,1,6,0,0,1,0,.444,.500,1.111,1.611,10,1,0,0,0,0,,1
Ivan Pineyro,25,4,4,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,1,0,0,,0
