Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Denny Bautista,29,19,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,1
Brandon Belt*,22,13,61,48,11,11,4,0,4,10,2,0,13,15,.229,.393,.563,.956,27,0,0,0,0,0,1
Angel Berroa,32,26,94,88,3,18,6,0,1,8,1,0,4,12,.205,.247,.307,.554,27,4,1,1,0,1,1
Brock Bond#,24,117,487,403,62,115,24,4,1,35,9,4,66,63,.285,.397,.372,.769,150,10,9,8,1,1,0
Joe Borchard#,31,125,473,422,64,111,26,5,17,64,2,3,45,105,.263,.340,.469,.810,198,8,5,0,1,7,1
John Bowker*,26,51,224,197,36,61,12,1,14,36,1,2,23,37,.310,.388,.594,.982,117,8,3,0,1,3,1
Brad Boyer*,26,46,122,100,13,21,6,0,0,7,0,2,16,19,.210,.325,.270,.595,27,3,2,2,2,0,0
Madison Bumgarner,20,14,15,15,2,5,0,0,1,3,0,0,0,5,.333,.333,.533,.867,8,2,0,0,0,0,1
Pat Burrell,33,5,22,16,4,5,1,0,1,6,0,0,3,4,.313,.409,.563,.972,9,0,1,0,2,0,1
Emmanuel Burriss#,25,67,305,273,32,77,11,2,0,22,11,5,19,29,.282,.334,.337,.671,92,5,3,9,1,0,1
Juan Ciriaco,26,17,46,40,7,10,2,0,0,2,2,1,5,7,.250,.333,.300,.633,12,0,0,1,0,0,0
Ben Copeland*,26,127,419,354,48,99,16,8,4,43,23,8,57,67,.280,.378,.404,.782,143,2,0,6,2,6,0
Mark DeRosa,35,3,12,11,1,4,1,0,0,1,0,0,1,2,.364,.417,.455,.871,5,0,0,0,0,0,1
Matt Downs,26,56,228,197,37,50,9,1,7,28,3,4,25,35,.254,.348,.416,.764,82,4,4,1,1,0,1
Steve Edlefsen,25,49,3,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,1
Geno Espineli*,27,53,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,1
Tyler Graham,26,109,379,341,60,117,23,2,2,34,35,11,24,54,.343,.393,.440,.833,150,8,6,5,3,1,1
Jesus Guzman,26,125,492,445,66,143,28,1,18,72,6,4,38,68,.321,.376,.510,.886,227,12,3,3,3,1,1
Eric Hacker#,27,29,44,42,3,12,4,0,0,7,0,0,1,11,.286,.302,.381,.683,16,0,0,1,0,0,1
Alex Hinshaw*,27,50,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,1
Steve Holm,30,82,273,228,34,56,15,2,4,37,1,3,29,40,.246,.343,.382,.725,87,5,7,5,4,2,1
Waldis Joaquin,23,23,2,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,1,0,0,1
Matt Kinney,33,7,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,1
Fred Lewis*,29,7,28,22,6,9,3,1,1,6,2,1,6,2,.409,.536,.773,1.308,17,1,0,0,0,0,1
Ryan Lormand,24,14,26,24,2,3,1,0,0,0,2,1,1,9,.125,.160,.167,.327,4,0,0,1,0,0,0
Daryl Maday,24,7,3,1,1,0,0,0,0,0,0,0,2,1,.000,.667,.000,.667,0,0,0,0,0,0,0
Joe Martinez*,27,14,18,17,2,4,0,0,0,2,0,0,1,4,.235,.278,.235,.513,4,0,0,0,0,0,1
Eddy Martinez-Esteve,26,4,5,4,1,2,0,0,0,0,0,0,1,0,.500,.600,.500,1.100,2,0,0,0,0,0,0
Osiris Matos,25,38,6,4,0,0,0,0,0,0,0,0,0,4,.000,.000,.000,.000,0,0,0,2,0,0,1
Mike McBryde,25,23,77,74,11,18,4,0,3,8,0,2,1,16,.243,.273,.419,.692,31,2,2,0,0,0,0
Johnny Monell*,24,5,17,15,0,3,1,1,0,1,0,0,2,4,.200,.294,.400,.694,6,1,0,0,0,0,1
Oliver Odle,24,2,1,0,0,0,0,0,0,0,0,0,1,0,,1.000,,,0,0,0,0,0,0,0
