Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Javier Castillo,26,15,61,55,1,11,3,0,0,3,1,0,6,8,.200,.279,.255,.533,14,3,0,0,0,0,0
Ramon Castro,34,4,16,13,1,2,0,0,1,2,0,0,3,5,.154,.313,.385,.697,5,1,0,0,0,0,1
Buck Coats*,28,80,358,320,41,91,15,2,5,38,6,1,28,53,.284,.342,.391,.732,125,7,2,4,4,0,1
Javier Colina,31,40,147,132,9,25,9,0,4,15,0,1,5,27,.189,.220,.348,.568,46,1,1,6,3,0,0
Fernando Cortez*,28,48,188,170,23,47,6,2,1,15,1,3,14,18,.276,.330,.353,.683,60,6,0,3,1,0,1
Jordan Danks*,23,119,502,445,62,109,27,3,8,42,15,6,41,151,.245,.312,.373,.685,166,6,4,9,3,1,1
Alejandro De Aza*,26,79,358,318,53,96,21,4,5,49,16,3,29,60,.302,.366,.440,.806,140,4,5,3,3,0,1
Tyler Flowers,24,100,412,346,43,76,22,2,16,53,2,1,55,121,.220,.334,.434,.768,150,8,6,2,3,1,1
Stefan Gartrell,26,139,589,534,74,136,20,1,27,80,4,2,41,152,.255,.316,.448,.764,239,9,8,4,2,0,0
Robbie Hudson,26,88,327,308,45,70,17,1,7,28,3,1,9,55,.227,.253,.357,.610,110,6,2,7,1,0,0
Josh Kroeger*,27,119,496,442,52,90,22,2,15,54,16,7,44,83,.204,.285,.364,.649,161,11,7,1,2,5,1
Brent Lillibridge,26,48,206,185,26,50,8,0,4,16,19,3,17,46,.270,.330,.378,.708,70,0,1,0,3,0,1
Donny Lucy,27,59,225,204,24,46,10,2,2,11,3,2,10,52,.225,.271,.324,.594,66,3,3,7,1,0,1
Brent Morel,23,81,324,306,40,98,24,4,8,34,3,0,13,50,.320,.348,.503,.851,154,6,0,5,0,0,1
Jeremy Reed*,29,44,181,168,24,48,8,2,6,22,0,1,10,28,.286,.328,.464,.792,78,3,1,1,1,0,1
C.J. Retherford,24,44,171,159,10,32,7,0,4,13,0,1,8,30,.201,.249,.321,.569,51,3,2,2,0,0,0
Adam Ricks#,27,10,32,30,0,2,1,0,0,1,0,0,1,4,.067,.094,.100,.194,3,0,0,0,1,0,0
Luis Rodriguez#,30,94,400,345,50,101,17,2,16,56,3,5,42,35,.293,.364,.493,.856,170,10,1,4,8,1,1
Mark Teahen*,28,11,46,33,7,12,2,0,0,4,0,0,10,7,.364,.500,.424,.924,14,2,1,0,2,0,1
Dayán Viciedo,21,86,363,343,42,94,15,0,20,47,1,1,11,78,.274,.308,.493,.801,169,16,6,3,0,1,1
