Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Chris Aguila,31,44,182,160,30,44,13,2,4,21,3,1,18,38,.275,.346,.456,.802,73,4,1,0,3,0,1,2010,AAA,TOR
J.P. Arencibia,24,104,459,412,76,124,36,1,32,85,0,0,38,85,.301,.359,.626,.986,258,13,3,0,6,1,1,2010,AAA,TOR
Adam Calderone*,26,64,255,229,32,52,11,5,10,34,4,2,18,68,.227,.291,.450,.741,103,2,4,1,3,2,0,2010,AAA,TOR
Raul Chavez,37,55,217,200,18,42,13,0,3,24,0,0,11,22,.210,.260,.320,.580,64,7,3,2,1,0,1,2010,AAA,TOR
Christian Colonel,28,13,43,38,4,14,1,0,0,4,0,1,4,7,.368,.429,.395,.823,15,1,0,1,0,0,0,2010,AAA,TOR
Callix Crabbe#,27,10,36,30,8,6,0,0,0,3,1,0,6,9,.200,.333,.200,.533,6,1,0,0,0,0,1,2010,AAA,TOR
Jonathan Diaz,25,28,113,94,20,25,3,0,2,10,1,0,8,18,.266,.320,.362,.682,34,0,0,10,1,0,1,2010,AAA,TOR
Brian Dopirak,26,86,363,339,43,93,26,1,11,53,0,1,15,57,.274,.309,.454,.763,154,18,4,0,5,0,0,2010,AAA,TOR
Brad Emaus,24,87,364,309,58,92,25,3,10,49,8,2,50,50,.298,.395,.495,.890,153,7,1,2,2,1,1,2010,AAA,TOR
Edwin Encarnacion,27,7,35,32,9,14,2,0,3,13,0,0,2,2,.438,.486,.781,1.267,25,1,1,0,0,0,1,2010,AAA,TOR
Luis Figueroa#,36,62,254,239,26,78,15,3,2,35,1,1,12,7,.326,.357,.439,.796,105,7,0,2,1,0,1,2010,AAA,TOR
Jarrett Hoffpauir,27,107,500,431,73,127,26,6,16,73,8,3,58,34,.295,.376,.494,.870,213,8,2,3,6,1,1,2010,AAA,TOR
Mike Jacobs*,29,34,157,130,26,40,6,0,6,34,0,0,21,21,.308,.389,.492,.881,64,2,0,0,6,0,1,2010,AAA,TOR
Brian Jeroloman*,25,7,28,19,8,6,3,0,2,5,0,0,8,10,.316,.519,.789,1.308,15,0,0,1,0,0,0,2010,AAA,TOR
Jason Lane,33,42,192,164,28,53,15,0,6,35,3,2,27,26,.323,.422,.524,.946,86,4,1,0,0,0,1,2010,AAA,TOR
Chris Lubanski*,25,100,402,355,72,104,24,6,17,57,4,1,40,94,.293,.361,.538,.899,191,3,1,0,6,1,0,2010,AAA,TOR
Aaron Mathews,28,88,353,327,48,108,26,2,11,48,3,0,25,53,.330,.380,.523,.903,171,8,1,0,0,0,0,2010,AAA,TOR
Manny Mayorson,27,43,176,165,31,55,15,0,1,19,11,0,7,9,.333,.362,.442,.804,73,7,1,2,1,0,0,2010,AAA,TOR
Mike McCoy,29,53,259,213,48,66,14,1,6,26,17,2,37,31,.310,.411,.469,.881,100,4,1,6,2,0,1,2010,AAA,TOR
Marty McLeary,35,9,0,0,1,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,1,2010,AAA,TOR
Jesus Merchan,29,39,166,149,18,47,14,1,1,12,0,2,11,10,.315,.368,.443,.811,66,4,2,3,1,0,0,2010,AAA,TOR
Jorge Padilla,30,50,210,185,32,61,12,0,4,27,7,2,17,26,.330,.405,.459,.864,85,3,7,0,1,0,1,2010,AAA,TOR
Danny Perales*,25,52,213,196,30,50,14,1,5,30,4,1,13,36,.255,.307,.413,.720,81,6,2,1,1,0,0,2010,AAA,TOR
Kyle Phillips*,26,19,71,66,9,17,5,0,0,8,0,0,5,8,.258,.310,.333,.643,22,2,0,0,0,0,1,2010,AAA,TOR
Al Quintana,27,8,23,23,1,4,2,0,0,2,0,0,0,6,.174,.174,.261,.435,6,0,0,0,0,0,0,2010,AAA,TOR
Jeremy Reed*,29,41,177,155,25,42,7,0,2,14,3,3,21,21,.271,.356,.355,.711,55,8,0,0,1,2,1,2010,AAA,TOR
Brett Wallace*,23,95,423,385,64,116,24,1,18,61,1,1,27,83,.301,.359,.509,.868,196,9,9,0,2,1,1,2010,AAA,TOR
