Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Charles Johnson,27,135,492,426,58,107,19,1,16,54,0,0,55,107,.251,.340,.413,.753,176,13,4,4,3,2,1,1999,MLB,BAL
Jeff Conine,33,139,485,444,54,129,31,1,13,75,0,3,30,40,.291,.335,.453,.787,201,12,3,1,7,0,1,1999,MLB,BAL
Delino DeShields*,30,96,374,330,46,87,11,2,6,34,11,8,37,52,.264,.339,.364,.702,120,5,1,5,1,0,1,1999,MLB,BAL
Mike Bordick,33,160,708,631,93,175,35,7,10,77,14,4,54,102,.277,.334,.403,.737,254,25,5,8,10,1,1,1999,MLB,BAL
Cal Ripken Jr.,38,86,354,332,51,113,27,0,18,57,0,1,13,31,.340,.368,.584,.952,194,14,3,3,3,3,1,1999,MLB,BAL
B.J. Surhoff*,34,162,727,673,104,207,38,1,28,107,5,1,43,78,.308,.347,.492,.839,331,15,2,1,8,1,1,1999,MLB,BAL
Brady Anderson*,35,150,692,564,109,159,28,5,24,81,36,7,96,105,.282,.404,.477,.881,269,6,24,1,7,7,1,1999,MLB,BAL
Albert Belle,32,161,722,610,108,181,36,1,37,117,17,3,101,82,.297,.400,.541,.941,330,19,7,0,4,15,1,1999,MLB,BAL
Harold Baines*,40,107,390,345,57,111,16,1,24,81,1,2,43,38,.322,.395,.583,.977,201,14,0,0,2,3,1,1999,MLB,BAL
Will Clark*,35,77,294,251,40,76,15,0,10,29,2,2,38,42,.303,.395,.482,.877,121,5,2,0,3,2,1,1999,MLB,BAL
Jerry Hairston,23,50,193,175,26,47,12,1,4,17,9,4,11,24,.269,.323,.417,.740,73,2,3,4,0,0,1,1999,MLB,BAL
Jeff Reboulet,35,99,192,154,25,25,4,0,0,4,1,0,33,29,.162,.317,.188,.506,29,1,2,3,0,0,1,1999,MLB,BAL
Rich Amaral,37,91,156,137,21,38,8,1,0,11,9,6,15,20,.277,.348,.350,.699,48,1,1,1,2,0,1,1999,MLB,BAL
Ryan Minor,25,46,133,124,13,24,7,0,3,10,1,0,8,43,.194,.241,.323,.563,40,1,0,0,1,0,1,1999,MLB,BAL
Gene Kingsale#,22,28,95,85,9,21,2,0,0,7,1,3,5,13,.247,.301,.271,.572,23,3,2,2,1,0,1,1999,MLB,BAL
Mike Figga,28,41,91,86,12,19,4,0,1,5,0,2,2,27,.221,.236,.302,.538,26,1,0,2,1,0,1,1999,MLB,BAL
Willis Otanez,26,29,89,80,7,17,3,0,2,11,0,0,6,16,.213,.273,.325,.598,26,3,1,1,1,0,1,1999,MLB,BAL
Derrick May*,30,26,54,49,5,13,0,0,4,12,0,0,4,6,.265,.315,.510,.825,25,2,0,0,1,0,1,1999,MLB,BAL
Calvin Pickering*,22,23,51,40,4,5,1,0,1,5,0,0,11,16,.125,.314,.225,.539,9,1,0,0,0,0,1,1999,MLB,BAL
Lenny Webster,34,16,45,36,1,6,1,0,0,3,0,0,8,5,.167,.333,.194,.528,7,1,1,0,0,0,1,1999,MLB,BAL
Jesse Garcia,25,17,34,29,6,6,0,0,2,2,0,0,2,3,.207,.258,.414,.672,12,1,0,3,0,0,1,1999,MLB,BAL
Tommy Davis,26,5,6,6,0,1,0,0,0,0,0,0,0,2,.167,.167,.167,.333,1,1,0,0,0,0,1,1999,MLB,BAL
