Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Todd Hundley#,30,114,428,376,49,78,14,0,24,55,3,0,44,113,.207,.295,.436,.731,164,5,4,1,3,3,1,1999,MLB,LAD
Eric Karros,31,153,639,578,74,176,40,0,34,112,8,5,53,119,.304,.362,.550,.912,318,18,2,0,6,0,1,1999,MLB,LAD
Eric Young Sr.,32,119,534,456,73,128,24,2,2,41,51,22,63,26,.281,.371,.355,.726,162,12,5,6,4,0,1,1999,MLB,LAD
Mark Grudzielanek,29,123,534,488,72,159,23,5,7,46,6,6,31,65,.326,.376,.436,.812,213,13,10,2,3,1,1,1999,MLB,LAD
Adrian Beltre,20,152,614,538,84,148,27,5,15,67,18,7,61,105,.275,.352,.428,.780,230,4,6,4,5,12,1,1999,MLB,LAD
Gary Sheffield,30,152,663,549,103,165,20,0,34,101,11,5,101,64,.301,.407,.523,.930,287,10,4,0,9,4,1,1999,MLB,LAD
Devon White#,36,134,526,474,60,127,20,2,14,68,19,5,39,88,.268,.337,.407,.744,193,10,11,0,2,2,1,1999,MLB,LAD
Raul Mondesi,28,159,680,601,98,152,29,5,33,99,36,9,71,134,.253,.332,.483,.815,290,3,3,0,5,6,1,1999,MLB,LAD
Jose Vizcaino#,31,94,298,266,27,67,9,0,1,29,2,1,20,23,.252,.304,.297,.601,79,9,1,9,2,0,1,1999,MLB,LAD
Todd Hollandsworth*,26,92,287,261,39,74,12,2,9,32,5,2,24,61,.284,.345,.448,.793,117,2,1,0,1,1,1,1999,MLB,LAD
Dave Hansen*,30,100,136,107,14,27,8,1,2,17,0,0,26,20,.252,.404,.402,.806,43,2,2,0,1,0,1,1999,MLB,LAD
Angel Pena,24,43,135,120,14,25,6,0,4,21,0,1,12,24,.208,.276,.358,.634,43,6,0,1,2,0,1,1999,MLB,LAD
Craig Counsell*,28,50,122,108,20,28,6,0,0,9,1,0,9,14,.259,.311,.315,.626,34,1,0,3,2,0,1,1999,MLB,LAD
Trent Hubbard,35,82,120,105,23,33,5,0,1,13,4,3,13,24,.314,.387,.390,.777,41,2,0,1,1,1,1,1999,MLB,LAD
Paul Lo Duca,27,36,110,95,11,22,1,0,3,11,1,2,10,9,.232,.312,.337,.649,32,3,2,1,2,4,1,1999,MLB,LAD
Tripp Cromer,31,33,57,52,5,10,0,0,2,8,0,0,5,10,.192,.263,.308,.571,16,4,0,0,0,0,1,1999,MLB,LAD
Alex Cora*,23,11,31,30,2,5,1,0,0,3,0,0,0,4,.167,.194,.200,.394,6,1,1,0,0,0,1,1999,MLB,LAD
Jacob Brumfield,34,18,17,17,4,5,0,1,0,1,0,0,0,5,.294,.294,.412,.706,7,0,0,0,0,0,1,1999,MLB,LAD
Chance Sanford*,27,5,8,8,1,2,0,0,0,2,0,0,0,1,.250,.250,.250,.500,2,0,0,0,0,0,1,1999,MLB,LAD
Brent Cookson,29,3,5,5,0,1,0,0,0,0,0,0,0,1,.200,.200,.200,.400,1,0,0,0,0,0,1,1999,MLB,LAD
Rick Wilkins*,32,3,4,4,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,1,1999,MLB,LAD
Juan Castro,27,2,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,1,1999,MLB,LAD
