Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Chad Kreuter#,34,107,368,324,31,73,15,0,5,35,0,0,34,65,.225,.309,.318,.627,103,16,6,2,2,1,1
Jeremy Giambi*,24,90,336,288,34,82,13,1,3,34,0,0,40,67,.285,.373,.368,.741,106,7,3,1,4,5,1
Carlos Febles,23,123,524,453,71,116,22,9,10,53,20,4,47,91,.256,.336,.411,.747,186,16,9,12,3,0,1
Rey Sanchez,31,134,518,479,66,141,18,6,2,56,11,5,22,48,.294,.329,.370,.698,177,14,4,10,3,2,1
Joe Randa,29,156,689,628,92,197,36,8,16,84,5,4,50,80,.314,.363,.473,.836,297,15,3,1,7,4,1
Johnny Damon*,25,145,660,583,101,179,39,9,14,77,36,6,67,50,.307,.379,.477,.856,278,13,3,3,4,5,1
Carlos Beltran#,22,156,723,663,112,194,27,7,22,108,27,8,46,123,.293,.337,.454,.791,301,17,4,0,10,2,1
Jermaine Dye,25,158,673,608,96,179,44,8,27,119,2,3,58,119,.294,.354,.526,.880,320,17,1,0,6,4,1
Mike Sweeney,25,150,643,575,101,185,44,2,22,102,6,1,54,48,.322,.387,.520,.907,299,21,10,0,4,0,1
Tim Spehr,32,60,187,155,26,32,7,0,9,26,1,0,22,47,.206,.324,.426,.750,66,2,6,2,2,0,1
Scott Pose*,32,86,160,137,27,39,3,0,0,12,6,2,21,22,.285,.377,.307,.684,42,3,0,1,1,1,1
Larry Sutton*,29,43,118,102,14,23,6,0,2,15,1,0,13,17,.225,.308,.343,.651,35,4,0,1,2,0,1
Ray Holbert,28,34,115,100,14,28,3,0,0,5,7,4,8,20,.280,.330,.310,.640,31,4,0,6,1,0,1
Jed Hansen,26,49,94,79,16,16,1,0,3,5,0,1,10,32,.203,.289,.329,.618,26,0,0,4,1,0,1
Jeff King,34,21,91,72,14,17,2,0,3,11,2,0,15,10,.236,.385,.389,.774,28,1,3,0,1,1,1
Scott Leius,33,37,82,74,8,15,1,0,1,10,1,0,4,8,.203,.244,.257,.501,19,1,1,0,3,0,1
Steve Scarsone,33,46,79,68,2,14,5,0,0,6,1,0,9,24,.206,.295,.279,.574,19,0,0,1,1,0,1
Sal Fasano,27,23,75,60,11,14,2,0,5,16,0,1,7,17,.233,.373,.517,.890,31,1,7,0,1,0,1
Mark Quinn,25,17,65,60,11,20,4,1,6,18,1,0,4,11,.333,.385,.733,1.118,44,1,1,0,0,0,1
Joe Vitiello,29,13,45,41,4,6,1,0,1,4,0,0,2,9,.146,.222,.244,.466,10,2,2,0,0,0,1
Dee Brown*,21,12,27,25,1,2,0,0,0,0,0,0,2,7,.080,.148,.080,.228,2,0,0,0,0,0,1
Mendy Lopez,25,7,21,20,2,8,0,1,0,3,0,0,0,5,.400,.429,.500,.929,10,0,1,0,0,0,1
Felix Martinez#,25,6,7,7,1,1,0,0,0,0,0,0,0,0,.143,.143,.143,.286,1,1,0,0,0,0,1
