Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Jason Kendall,25,78,334,280,61,93,20,3,8,41,22,3,38,32,.332,.428,.511,.939,143,8,12,0,4,3,1
Kevin Young,30,156,675,584,103,174,41,6,26,106,22,10,75,124,.298,.387,.522,.909,305,13,12,0,4,5,1
Warren Morris*,25,147,581,511,65,147,20,3,15,73,3,7,59,88,.288,.360,.427,.787,218,12,2,4,5,3,1
Mike Benjamin,33,110,404,368,42,91,26,7,1,37,10,1,20,90,.247,.288,.364,.652,134,3,2,11,3,3,1
Ed Sprague,31,137,564,490,71,131,27,2,22,81,3,6,50,93,.267,.352,.465,.817,228,12,17,1,6,6,1
Al Martin*,31,143,593,541,97,150,36,8,24,63,20,3,49,119,.277,.337,.506,.844,274,8,1,0,2,5,1
Brian Giles*,28,141,627,521,109,164,33,3,39,115,6,2,95,80,.315,.418,.614,1.032,320,14,3,0,8,7,1
Brant Brown*,28,130,371,341,49,79,20,3,16,58,3,4,22,114,.232,.283,.449,.732,153,4,4,0,4,3,1
Abraham Nunez#,23,90,301,259,25,57,8,0,0,17,9,1,28,54,.220,.299,.251,.550,65,2,1,13,0,0,1
Adrian Brown#,25,116,267,226,34,61,5,2,4,17,5,3,33,39,.270,.364,.363,.727,82,5,1,6,1,2,1
Keith Osik,30,66,181,167,12,31,3,1,2,13,0,0,11,30,.186,.239,.251,.490,42,8,1,1,1,0,1
Joe Oliver,33,45,146,134,10,27,8,0,1,13,2,0,10,33,.201,.253,.284,.537,38,4,0,0,2,0,1
Freddy Garcia,26,55,135,130,16,30,5,0,6,23,0,0,4,41,.231,.252,.408,.660,53,3,0,0,1,0,1
Jose Guillen,23,40,132,120,18,32,6,0,1,18,1,0,10,21,.267,.321,.342,.662,41,7,0,1,1,1,1
Turner Ward#,34,49,109,91,2,19,2,0,0,8,2,2,13,9,.209,.311,.231,.542,21,2,1,3,1,0,1
Pat Meares,30,21,104,91,15,28,4,0,0,7,0,0,9,20,.308,.382,.352,.734,32,1,2,2,0,0,1
Dale Sveum#,35,49,80,71,7,15,5,1,3,13,0,0,7,28,.211,.278,.437,.715,31,0,0,1,1,1,1
John Wehner,32,39,75,65,6,12,2,0,1,4,1,0,7,12,.185,.264,.262,.525,17,1,0,3,0,0,1
Chad Hermansen,21,19,69,60,5,14,3,0,1,1,2,2,7,19,.233,.324,.333,.657,20,0,1,1,0,1,1
Aramis Ramirez,21,18,64,56,2,10,2,1,0,7,0,0,6,9,.179,.254,.250,.504,14,0,0,1,1,0,1
Chris Tremie,29,9,16,14,1,1,0,0,0,1,0,0,2,4,.071,.188,.071,.259,1,0,0,0,0,0,1
Emil Brown,24,6,14,14,0,2,1,0,0,0,0,0,0,3,.143,.143,.214,.357,3,0,0,0,0,0,1
Ivan Cruz*,31,5,10,10,3,4,0,0,1,2,0,0,0,2,.400,.400,.700,1.100,7,0,0,0,0,0,1
Tim Laker,29,6,9,9,0,3,0,0,0,0,0,0,0,2,.333,.333,.333,.667,3,0,0,0,0,0,1
Yamid Haad,21,1,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,1
