Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
J.D. Arteaga*,25,1,0,1.000,1.59,1,1,0,0,0,0,5.2,4,1,1,0,2,0,1,0,0,0,23,1.059,6.4,0.0,3.2,1.6,0.50,,0
Willie Banks,31,2,4,.333,5.08,9,9,0,0,0,0,51.1,56,32,29,5,25,2,20,2,1,5,224,1.578,9.8,0.9,4.4,3.5,0.80,,1
Jim Baron*,26,0,1,.000,14.73,2,2,0,0,0,0,7.1,26,15,12,1,4,1,3,1,0,1,50,4.091,31.9,1.2,4.9,3.7,0.75,,0
Leslie Brea,26,0,0,,0.00,1,1,0,0,0,0,5.0,4,2,0,0,4,0,4,0,0,0,23,1.600,7.2,0.0,7.2,7.2,1.00,,1
Eric Cammack,24,6,2,.750,1.70,47,0,27,0,0,9,63.2,38,14,12,2,31,3,67,2,1,2,259,1.084,5.4,0.3,4.4,9.5,2.16,,1
Mark Corey,25,3,7,.300,6.79,20,11,2,0,0,1,63.2,80,52,48,11,29,1,43,8,0,4,303,1.712,11.3,1.6,4.1,6.1,1.48,,1
Radhames Dykhoff*,25,2,3,.400,4.93,32,0,11,0,0,0,38.1,40,23,21,5,21,3,43,1,0,3,176,1.591,9.4,1.2,4.9,10.1,2.05,,1
Lariel Gonzalez,24,5,5,.500,4.19,52,0,19,0,0,5,66.2,68,33,31,4,38,3,61,4,0,8,304,1.590,9.2,0.5,5.1,8.2,1.61,,1
Mark Guerra,28,1,4,.200,4.81,36,0,16,0,0,1,48.2,55,29,26,5,23,7,29,2,0,3,219,1.603,10.2,0.9,4.3,5.4,1.26,,0
Oscar Henriquez,26,0,1,.000,6.43,16,0,11,0,0,4,14.0,12,10,10,2,11,1,14,1,0,2,65,1.643,7.7,1.3,7.1,9.0,1.27,,1
Bobby Jones*,28,10,8,.556,4.32,22,21,0,4,1,0,133.1,122,66,64,13,58,4,100,5,1,6,572,1.350,8.2,0.9,3.9,6.8,1.72,,1
Bobby Jones,30,2,0,1.000,5.32,4,4,0,0,0,0,23.2,31,14,14,5,4,0,19,0,0,0,107,1.479,11.8,1.9,1.5,7.2,4.75,,1
Richie Lewis,34,3,4,.429,3.21,9,9,0,0,0,0,53.1,49,20,19,0,17,1,40,2,0,2,221,1.238,8.3,0.0,2.9,6.8,2.35,,1
Jim Mann,25,3,4,.429,2.98,49,0,19,0,0,3,81.2,61,27,27,8,33,3,74,2,1,3,326,1.151,6.7,0.9,3.6,8.2,2.24,,1
Bill Pulsipher*,26,2,3,.400,6.55,7,5,0,0,0,0,33.0,41,28,24,5,15,1,25,0,0,0,150,1.697,11.2,1.4,4.1,6.8,1.67,,1
Grant Roberts,22,7,8,.467,3.38,25,25,0,5,0,0,157.1,154,67,59,6,63,5,115,8,2,12,686,1.379,8.8,0.3,3.6,6.6,1.83,,1
Rich Rodriguez*,37,0,1,.000,3.05,14,3,7,0,0,1,20.2,17,7,7,2,6,3,16,0,0,0,84,1.113,7.4,0.9,2.6,7.0,2.67,,1
Brian Shouse*,31,0,1,.000,13.50,4,0,0,0,0,0,3.1,6,5,5,2,2,0,1,0,0,0,16,2.400,16.2,5.4,5.4,2.7,0.50,,1
Anthony Shumaker*,27,4,5,.444,4.99,21,17,1,1,0,0,101.0,121,58,56,12,35,2,55,6,1,5,451,1.545,10.8,1.1,3.1,4.9,1.57,,1
Dennis Springer,35,5,5,.500,4.38,25,17,1,1,1,0,117.0,120,65,57,15,35,1,35,6,1,7,501,1.325,9.2,1.2,2.7,2.7,1.00,,1
Scott Stewart*,24,3,5,.375,3.50,53,1,18,0,0,5,72.0,80,32,28,3,18,2,57,3,0,8,313,1.361,10.0,0.4,2.3,7.1,3.17,,1
Tyler Walker,24,1,3,.250,2.39,5,5,0,0,0,0,26.1,29,7,7,0,9,0,17,0,0,1,111,1.443,9.9,0.0,3.1,5.8,1.89,,1
Paul Wilson,27,5,5,.500,4.23,15,13,1,0,0,0,83.0,85,40,39,7,25,1,56,2,1,3,350,1.325,9.2,0.8,2.7,6.1,2.24,,1
23 Players,26.6,65,79,.451,4.22,144,144,133,11,6,29,1270.0,1299,647,596,113,508,44,895,55,9,75,5534,1.423,9.2,0.8,3.6,6.3,1.76,,0
