Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
John Ambrose,25,1,1,.500,5.49,13,0,3,0,0,1,19.2,24,12,12,1,20,0,8,0,0,4,97,2.237,11.0,0.5,9.2,3.7,0.40,,0
Alan Benes,28,1,2,.333,5.95,9,8,0,0,0,0,39.1,45,31,26,7,21,0,26,1,0,3,179,1.678,10.3,1.6,4.8,5.9,1.24,,1
Steve Bieser,32,0,0,,inf,1,0,0,0,0,0,0.0,0,1,1,0,2,0,0,0,0,0,2,,,,,,0.00,,1
Justin Brunette*,24,1,2,.333,6.15,30,0,7,0,0,0,33.2,42,27,23,4,14,2,27,1,0,1,159,1.663,11.2,1.1,3.7,7.2,1.93,,1
Victor Cole,32,1,0,1.000,2.89,5,3,1,0,0,0,18.2,13,6,6,0,8,1,16,1,1,0,74,1.125,6.3,0.0,3.9,7.7,2.00,,1
Kevin Crafton,26,0,0,,6.75,2,0,1,0,0,0,2.2,4,2,2,0,1,0,0,0,0,0,12,1.875,13.5,0.0,3.4,0.0,0.00,,0
Jim Dougherty,32,3,7,.300,3.32,60,0,24,0,0,6,81.1,76,33,30,5,29,5,82,5,2,3,342,1.291,8.4,0.6,3.2,9.1,2.83,,1
Bryan Eversgerd*,31,4,4,.500,3.50,48,0,8,0,0,0,72.0,67,32,28,9,20,0,52,1,0,0,299,1.208,8.4,1.1,2.5,6.5,2.60,,1
Luther Hackman,25,8,9,.471,4.74,21,21,0,0,0,0,119.2,134,71,63,11,36,1,66,5,0,1,522,1.421,10.1,0.8,2.7,5.0,1.83,,1
Rick Heiserman,27,6,3,.667,4.09,55,1,22,0,0,6,77.0,85,36,35,10,29,3,55,2,0,6,340,1.481,9.9,1.2,3.4,6.4,1.90,,1
Darren Holmes,34,0,0,,2.45,9,0,3,0,0,0,14.2,10,4,4,0,3,0,8,0,0,1,54,0.886,6.1,0.0,1.8,4.9,2.67,,1
Chad Hutchinson,23,0,1,.000,25.92,5,4,0,0,0,0,8.1,10,24,24,1,27,0,9,3,0,3,63,4.440,10.8,1.1,29.2,9.7,0.33,,1
Mike James,32,2,1,.667,0.93,8,0,1,0,0,1,9.2,6,3,1,1,4,0,8,1,0,1,39,1.034,5.6,0.9,3.7,7.4,2.00,,1
Jason Karnuth,24,5,4,.556,4.04,16,13,1,0,0,0,78.0,89,47,35,7,27,0,28,5,0,3,341,1.487,10.3,0.8,3.1,3.2,1.04,,1
Mike Matthews*,26,3,1,.750,3.12,9,9,0,0,0,0,52.0,33,19,18,4,32,1,50,1,0,3,216,1.250,5.7,0.7,5.5,8.7,1.56,,1
Allen McDill*,28,0,2,.000,4.38,23,0,5,0,0,0,24.2,24,13,12,1,17,0,28,0,0,1,114,1.662,8.8,0.4,6.2,10.2,1.65,,1
Matt Morris,25,1,2,.333,7.98,3,3,0,0,0,0,14.2,20,13,13,2,6,1,8,1,0,0,67,1.773,12.3,1.2,3.7,4.9,1.33,,1
Mark Nussbeck,26,9,4,.692,3.96,21,21,0,1,1,0,125.0,127,69,55,11,44,0,76,2,2,3,536,1.368,9.1,0.8,3.2,5.5,1.73,,0
Jesse Orosco*,43,0,1,.000,9.00,2,1,0,0,0,0,1.0,1,1,1,0,0,0,0,0,0,0,4,1.000,9.0,0.0,0.0,0.0,,,1
Eduardo Perez,30,1,0,1.000,0.00,1,0,1,0,0,0,2.0,0,0,0,0,3,0,1,0,0,0,9,1.500,0.0,0.0,13.5,4.5,0.33,,1
Fred Rath,27,2,3,.400,5.14,18,9,2,0,0,0,63.0,72,40,36,9,24,0,33,2,0,2,274,1.524,10.3,1.3,3.4,4.7,1.38,,1
Britt Reames,26,6,2,.750,2.28,13,13,0,2,1,0,75.0,55,20,19,2,20,0,77,2,0,1,289,1.000,6.6,0.2,2.4,9.2,3.85,,1
Jose Rodriguez*,25,4,2,.667,3.80,40,0,17,0,0,3,47.1,48,21,20,4,19,1,37,0,1,0,200,1.415,9.1,0.8,3.6,7.0,1.95,,1
Bud Smith*,20,5,1,.833,2.15,9,8,0,0,0,0,54.1,40,24,13,4,15,0,34,1,0,0,213,1.012,6.6,0.7,2.5,5.6,2.27,,1
Gene Stechschulte,26,4,1,.800,2.45,41,0,38,0,0,26,47.2,38,13,13,4,18,4,37,1,0,1,195,1.175,7.2,0.8,3.4,7.0,2.06,,1
Kennie Steenstra,29,1,0,1.000,3.86,10,1,3,0,0,2,25.2,28,11,11,1,12,0,13,2,0,0,115,1.558,9.8,0.4,4.2,4.6,1.08,,1
Mark Thompson,29,2,0,1.000,2.03,6,5,0,0,0,0,31.0,31,9,7,1,5,0,15,2,0,0,126,1.161,9.0,0.3,1.5,4.4,3.00,,1
Dave Wainhouse,32,4,4,.500,6.28,20,6,2,0,0,0,43.0,55,32,30,8,20,0,20,3,0,1,199,1.744,11.5,1.7,4.2,4.2,1.00,,1
Clint Weibl,25,9,4,.692,2.83,19,18,0,2,2,0,120.2,98,45,38,11,37,0,92,6,1,1,481,1.119,7.3,0.8,2.8,6.9,2.49,,0
29 Players,27.2,83,61,.576,3.97,144,144,139,5,12,45,1301.2,1275,659,574,118,513,19,906,48,7,39,5561,1.374,8.8,0.8,3.5,6.3,1.77,,0
