Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Luis Severino,24,19,8,.704,3.39,32,32,0,1,1,0,191.1,173,76,72,19,46,0,220,5,0,8,780,1.145,8.1,0.9,2.2,10.3,4.78,1,2018,MLB,NYY
Masahiro Tanaka,29,12,6,.667,3.75,27,27,0,1,1,0,156.0,141,68,65,25,35,0,159,7,0,3,635,1.128,8.1,1.4,2.0,9.2,4.54,1,2018,MLB,NYY
CC Sabathia*,37,9,7,.563,3.65,29,29,0,0,0,0,153.0,150,72,62,19,51,0,140,11,0,3,665,1.314,8.8,1.1,3.0,8.2,2.75,1,2018,MLB,NYY
Sonny Gray,28,11,9,.550,4.90,30,23,2,0,0,0,130.1,138,73,71,14,57,0,123,8,1,9,582,1.496,9.5,1.0,3.9,8.5,2.16,1,2018,MLB,NYY
Domingo German,25,2,6,.250,5.57,21,14,2,0,0,0,85.2,81,55,53,15,33,0,102,5,1,7,375,1.331,8.5,1.6,3.5,10.7,3.09,1,2018,MLB,NYY
J.A. Happ*,35,7,0,1.000,2.69,11,11,0,0,0,0,63.2,51,20,19,10,16,0,63,5,1,3,258,1.052,7.2,1.4,2.3,8.9,3.94,1,2018,MLB,NYY
Aroldis Chapman*,30,3,0,1.000,2.45,55,0,43,0,0,32,51.1,24,15,14,2,30,0,93,5,0,9,212,1.052,4.2,0.4,5.3,16.3,3.10,1,2018,MLB,NYY
Chad Green,27,8,3,.727,2.50,63,0,3,0,0,0,75.2,64,22,21,9,15,2,94,1,0,3,298,1.044,7.6,1.1,1.8,11.2,6.27,1,2018,MLB,NYY
David Robertson,33,8,3,.727,3.23,69,0,11,0,0,5,69.2,46,30,25,7,26,1,91,0,0,1,283,1.033,5.9,0.9,3.4,11.8,3.50,1,2018,MLB,NYY
Dellin Betances,30,4,6,.400,2.70,66,0,15,0,0,4,66.2,44,22,20,7,26,2,115,5,1,4,272,1.050,5.9,0.9,3.5,15.5,4.42,1,2018,MLB,NYY
Jonathan Holder,25,1,3,.250,3.14,60,1,14,0,0,0,66.0,53,27,23,4,19,3,60,1,0,1,272,1.091,7.2,0.5,2.6,8.2,3.16,1,2018,MLB,NYY
Lance Lynn,31,3,2,.600,4.14,11,9,0,0,0,0,54.1,58,26,25,2,14,0,61,0,0,2,231,1.325,9.6,0.3,2.3,10.1,4.36,1,2018,MLB,NYY
Luis Cessa,26,1,4,.200,5.24,16,5,6,0,0,2,44.2,51,27,26,5,13,0,39,0,0,7,195,1.433,10.3,1.0,2.6,7.9,3.00,1,2018,MLB,NYY
A.J. Cole,26,3,1,.750,4.26,28,0,13,0,0,0,38.0,39,23,18,9,16,1,49,0,0,2,168,1.447,9.2,2.1,3.8,11.6,3.06,1,2018,MLB,NYY
Chasen Shreve*,27,2,2,.500,4.26,40,0,17,0,0,1,38.0,39,23,18,8,18,0,46,1,0,2,170,1.500,9.2,1.9,4.3,10.9,2.56,1,2018,MLB,NYY
Adam Warren,30,0,1,.000,2.70,24,0,6,0,0,0,30.0,26,9,9,3,12,0,37,1,0,1,128,1.267,7.8,0.9,3.6,11.1,3.08,1,2018,MLB,NYY
Jordan Montgomery*,25,2,0,1.000,3.62,6,6,0,0,0,0,27.1,25,11,11,3,12,0,23,0,0,0,116,1.354,8.2,1.0,4.0,7.6,1.92,1,2018,MLB,NYY
Zack Britton*,30,1,0,1.000,2.88,25,0,10,0,0,3,25.0,18,10,8,2,11,0,21,2,0,5,106,1.160,6.5,0.7,4.0,7.6,1.91,1,2018,MLB,NYY
Jonathan Loaisiga,23,2,0,1.000,5.11,9,4,2,0,0,0,24.2,26,17,14,3,12,0,33,0,0,0,108,1.541,9.5,1.1,4.4,12.0,2.75,1,2018,MLB,NYY
Tommy Kahnle,28,2,0,1.000,6.56,24,0,7,0,0,1,23.1,23,22,17,3,15,0,30,0,0,2,107,1.629,8.9,1.2,5.8,11.6,2.00,1,2018,MLB,NYY
David Hale,30,0,0,,2.53,3,0,1,0,0,0,10.2,12,3,3,2,1,0,6,1,0,0,46,1.219,10.1,1.7,0.8,5.1,6.00,1,2018,MLB,NYY
Giovanny Gallegos,26,0,0,,4.50,4,0,2,0,0,1,10.0,10,5,5,2,3,0,10,0,0,0,40,1.300,9.0,1.8,2.7,9.0,3.33,1,2018,MLB,NYY
Stephen Tarpley*,25,0,0,,3.00,10,0,3,0,0,0,9.0,6,3,3,0,6,0,13,0,0,0,40,1.333,6.0,0.0,6.0,13.0,2.17,1,2018,MLB,NYY
Chance Adams,23,0,1,.000,7.04,3,1,1,0,0,0,7.2,8,7,6,3,4,0,4,0,0,0,34,1.565,9.4,3.5,4.7,4.7,1.00,1,2018,MLB,NYY
Justus Sheffield*,22,0,0,,10.13,3,0,2,0,0,0,2.2,4,3,3,1,3,0,0,0,0,1,14,2.625,13.5,3.4,10.1,0.0,0.00,1,2018,MLB,NYY
George Kontos,33,0,0,,0.00,1,0,0,0,0,0,1.2,1,0,0,0,0,0,2,0,0,0,6,0.600,5.4,0.0,0.0,10.8,,1,2018,MLB,NYY
Jace Peterson,28,0,0,,,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1,2018,MLB,NYY
