Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Roger Bailey,28,1,0,1.000,5.67,7,4,0,0,0,0,27.0,28,21,17,3,13,0,17,2,0,1,123,1.519,9.3,1.0,4.3,5.7,1.31,,1
Marty Barnett,25,1,0,1.000,5.46,16,0,6,0,0,0,28.0,30,17,17,2,14,1,19,1,0,4,124,1.571,9.6,0.6,4.5,6.1,1.36,,0
Mickey Callaway,24,7,1,.875,4.20,15,15,0,0,0,0,81.1,86,45,38,5,28,0,56,8,1,6,350,1.402,9.5,0.6,3.1,6.2,2.00,,1
Norm Charlton*,36,3,2,.600,3.69,18,0,9,0,0,1,31.2,27,13,13,7,10,1,29,3,0,1,132,1.168,7.7,2.0,2.8,8.2,2.90,,1
John Daniels,25,2,0,1.000,4.89,21,0,8,0,0,0,35.0,37,19,19,2,9,0,25,4,0,2,154,1.314,9.5,0.5,2.3,6.4,2.78,,0
Tim Davis*,28,0,0,,9.00,3,0,1,0,0,0,2.0,2,2,2,0,1,0,1,2,0,0,11,1.500,9.0,0.0,4.5,4.5,1.00,,1
Brendan Donnelly,27,5,5,.500,3.05,37,1,10,0,0,2,62.0,53,23,21,5,18,1,61,4,0,5,247,1.145,7.7,0.7,2.6,8.9,3.39,,1
Mike Duvall*,24,2,2,.500,5.40,19,1,4,0,0,2,30.0,32,20,18,4,12,1,27,0,0,0,131,1.467,9.6,1.2,3.6,8.1,2.25,,1
Dave Eiland,32,5,3,.625,3.36,10,10,0,0,0,0,59.0,60,26,22,7,9,0,46,1,0,0,242,1.169,9.2,1.1,1.4,7.0,5.11,,1
Eddie Gaillard,28,3,6,.333,2.89,59,0,52,0,0,26,62.1,67,30,20,6,23,3,67,4,0,2,283,1.444,9.7,0.9,3.3,9.7,2.91,,1
Santos Hernandez,25,0,2,.000,10.80,6,4,0,0,0,0,18.1,34,25,22,9,11,0,12,1,1,1,98,2.455,16.7,4.4,5.4,5.9,1.09,,0
Aaron Holbert,26,0,0,,54.00,2,0,2,0,0,0,1.1,8,8,8,0,2,0,1,0,0,0,14,7.500,54.0,0.0,13.5,6.8,0.50,,1
Brooks Kieschnick,27,0,0,,0.00,1,0,1,0,0,0,2.0,1,1,0,0,1,0,1,0,0,2,9,1.000,4.5,0.0,4.5,4.5,1.00,,1
Cory Lidle,27,0,0,,4.76,3,2,0,0,0,0,5.2,9,3,3,0,1,0,6,0,0,1,26,1.765,14.3,0.0,1.6,9.5,6.00,,1
Jim Morris*,35,3,1,.750,5.48,18,0,5,0,0,0,23.0,21,14,14,3,19,0,16,1,0,2,103,1.739,8.2,1.2,7.4,6.3,0.84,,1
Bobby Munoz,31,3,3,.500,4.39,39,3,11,0,0,5,55.1,55,35,27,5,31,1,50,1,0,7,251,1.554,8.9,0.8,5.0,8.1,1.61,,1
Alan Newman*,29,10,0,1.000,2.24,50,0,7,0,0,0,80.1,59,24,20,2,20,0,76,3,1,3,316,0.983,6.6,0.2,2.2,8.5,3.80,,1
Maximo Nunez,27,1,0,1.000,5.40,21,0,9,0,0,2,31.2,25,20,19,2,28,0,31,5,0,6,147,1.674,7.1,0.6,8.0,8.8,1.11,,0
Pablo Ortega,22,0,1,.000,34.71,1,1,0,0,0,0,2.1,10,9,9,0,0,0,2,0,0,1,16,4.286,38.6,0.0,0.0,7.7,,,0
Erik Plantenberg*,30,5,4,.556,6.02,23,7,5,0,0,0,58.1,75,43,39,19,28,0,51,1,1,3,270,1.766,11.6,2.9,4.3,7.9,1.82,,1
Bryan Rekar,27,4,1,.800,3.86,6,5,1,0,0,0,35.0,29,15,15,3,8,0,26,1,0,3,142,1.057,7.5,0.8,2.1,6.7,3.25,,1
Tony Saunders*,25,0,0,,2.57,1,1,0,0,0,0,7.0,8,3,2,0,2,0,7,1,0,0,31,1.429,10.3,0.0,2.6,9.0,3.50,,1
Aaron Small,27,4,6,.400,6.34,21,18,0,0,0,0,99.1,118,81,70,16,32,2,52,3,0,4,444,1.510,10.7,1.4,2.9,4.7,1.63,,1
Jeff Sparks,27,3,0,1.000,3.38,18,0,5,0,0,0,24.0,16,11,9,2,14,0,31,1,0,3,106,1.250,6.0,0.8,5.3,11.6,2.21,,1
Joe Strong,36,0,1,.000,7.98,6,1,1,0,0,1,14.2,20,13,13,4,8,0,12,0,0,0,71,1.909,12.3,2.5,4.9,7.4,1.50,,1
Ramon Tatis*,26,12,8,.600,5.50,28,28,0,0,0,0,155.1,178,100,95,19,74,0,97,4,9,9,692,1.622,10.3,1.1,4.3,5.6,1.31,,1
Marc Valdes,27,1,2,.333,5.18,9,9,0,0,0,0,40.0,39,25,23,3,12,0,23,4,0,0,171,1.275,8.8,0.7,2.7,5.2,1.92,,1
Terrell Wade*,26,1,7,.125,9.49,34,19,4,0,0,0,98.2,140,112,104,21,80,0,61,2,0,5,501,2.230,12.8,1.9,7.3,5.6,0.76,,1
Dan Wheeler,21,7,5,.583,4.92,14,14,0,2,1,0,82.1,103,59,45,16,25,0,58,4,0,1,369,1.555,11.3,1.7,2.7,6.3,2.32,,1
29 Players,27.6,83,60,.580,5.20,143,143,141,2,2,39,1253.0,1370,817,724,165,533,10,961,61,13,72,5574,1.519,9.8,1.2,3.8,6.9,1.80,,0
