Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
John Alexander*,19,62,246,235,23,54,15,1,4,33,5,3,9,39,.230,.260,.353,.613,83,5,1,0,1,0,0
Ismel Antunez*,21,31,82,71,12,18,4,0,0,5,8,3,7,22,.254,.354,.310,.664,22,1,4,0,0,0,0
Willie Argo,22,64,252,209,41,63,15,1,2,24,17,6,31,49,.301,.404,.411,.815,86,2,7,2,3,0,0
Daniel Duran,23,19,67,63,4,15,3,0,0,9,0,0,3,4,.238,.273,.286,.558,18,3,0,1,0,0,0
Darryl George,19,50,186,169,19,44,10,0,2,28,6,0,13,27,.260,.314,.355,.669,60,5,1,1,2,0,0
Granden Goetzman,19,12,52,47,10,14,5,0,1,8,7,1,4,7,.298,.346,.468,.814,22,0,0,0,1,0,0
James Harris,18,58,196,170,20,31,6,4,1,16,6,8,22,38,.182,.284,.282,.566,48,2,2,2,0,0,0
Oscar Hernandez,18,49,195,160,25,37,9,1,5,24,0,1,23,31,.231,.349,.394,.742,63,8,8,0,4,0,1
Brandon Martin,18,63,279,254,46,53,11,4,10,32,8,1,21,73,.209,.272,.402,.674,102,1,2,0,2,0,0
Julian Morillo#,20,38,126,119,15,36,3,4,1,20,2,2,2,18,.303,.328,.420,.748,50,5,3,1,1,0,0
Chad Nacapoy,22,22,56,45,4,11,1,0,0,2,0,0,9,11,.244,.375,.267,.642,12,0,1,0,1,0,0
Omar Narvaez*,20,43,173,151,24,46,7,1,1,16,4,2,17,19,.305,.380,.384,.764,58,4,2,2,1,1,1
Reid Redman,23,60,253,226,40,60,15,2,2,26,6,4,21,46,.265,.324,.376,.700,85,1,0,3,3,0,0
Ariel Soriano,20,52,213,200,32,51,10,3,2,28,19,0,11,34,.255,.291,.365,.656,73,2,0,0,2,0,0
Andrew Toles*,20,51,214,199,31,56,13,3,7,33,14,5,12,36,.281,.327,.482,.810,96,5,2,0,1,3,1
