Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Edrick Agosto,19,3,3,.500,5.96,11,10,0,0,0,0,48.1,53,41,32,6,12,0,39,5,0,8,211,1.345,9.9,1.1,2.2,7.3,3.25,,0
Peter Bayer,22,2,1,.667,0.83,10,7,1,0,0,0,32.2,18,4,3,1,3,0,45,1,0,0,118,0.643,5.0,0.3,0.8,12.4,15.00,,0
Sandy Brito,19,3,0,1.000,4.00,15,0,1,0,0,0,27.0,17,12,12,3,13,0,27,2,0,6,115,1.111,5.7,1.0,4.3,9.0,2.08,,0
Ethan Clark,21,7,2,.778,2.91,12,9,3,0,0,1,58.2,47,22,19,7,15,0,44,3,0,4,236,1.057,7.2,1.1,2.3,6.8,2.93,,0
Eric Diomartich*,22,0,0,,9.00,3,0,1,0,0,0,6.0,10,7,6,3,4,0,5,1,0,1,31,2.333,15.0,4.5,6.0,7.5,1.25,,0
Jose Disla,20,0,2,.000,4.94,8,7,0,0,0,0,27.1,24,15,15,3,12,0,26,0,1,5,112,1.317,7.9,1.0,4.0,8.6,2.17,,0
Alex Estrella*,22,1,1,.500,5.47,13,0,8,0,0,2,24.2,26,16,15,4,10,0,25,1,0,0,109,1.459,9.5,1.5,3.6,9.1,2.50,,0
Blake Grant-Parks,22,0,0,,0.00,1,0,1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,1,0.000,0.0,0.0,0.0,0.0,,,0
Reign Letkeman,21,1,3,.250,5.19,15,0,9,0,0,3,26.0,26,17,15,0,12,1,21,3,0,4,121,1.462,9.0,0.0,4.2,7.3,1.75,,0
Resly Linares*,18,2,3,.400,5.34,8,7,0,0,0,0,32.0,40,21,19,6,8,0,30,1,1,12,140,1.500,11.3,1.7,2.3,8.4,3.75,,0
Sammy Long*,20,1,1,.500,3.12,10,3,2,0,0,1,26.0,26,12,9,0,8,0,33,0,0,3,110,1.308,9.0,0.0,2.8,11.4,4.13,,1
Hector Lopez,21,1,3,.250,3.96,12,9,1,0,0,1,52.1,45,26,23,3,18,0,61,0,0,15,220,1.204,7.7,0.5,3.1,10.5,3.39,,0
Brian McAfee,23,1,1,.500,1.88,11,2,5,0,0,3,28.2,26,8,6,0,2,0,24,1,0,0,114,0.977,8.2,0.0,0.6,7.5,12.00,,0
Dalton Moats*,21,3,2,.600,2.40,17,0,12,0,0,2,30.0,34,13,8,2,5,0,29,1,1,1,127,1.300,10.2,0.6,1.5,8.7,5.80,,0
Willy Ortiz,20,8,0,1.000,3.25,11,11,0,0,0,0,55.1,67,25,20,5,6,0,47,2,0,3,232,1.319,10.9,0.8,1.0,7.6,7.83,,0
Reimin Ramos,20,0,2,.000,3.03,16,0,12,0,0,7,29.2,26,12,10,1,7,0,37,3,0,5,124,1.112,7.9,0.3,2.1,11.2,5.29,,0
Orlando Romero,19,3,3,.500,4.45,14,1,2,0,0,0,30.1,31,17,15,0,17,0,27,4,0,1,139,1.582,9.2,0.0,5.0,8.0,1.59,,0
Kenny Rosenberg*,20,0,1,.000,5.87,3,1,0,0,0,0,7.2,8,5,5,1,2,0,6,0,0,1,32,1.304,9.4,1.2,2.3,7.0,3.00,,0
Austin Sweet,22,1,0,1.000,2.65,10,0,5,0,0,0,17.0,10,8,5,2,4,1,12,1,0,3,66,0.824,5.3,1.1,2.1,6.4,3.00,,0
Mikey York,20,0,0,,16.88,2,0,0,0,0,0,2.2,7,8,5,1,1,0,3,0,0,1,17,3.000,23.6,3.4,3.4,10.1,3.00,,0
Bryce Zak,24,1,1,.500,5.93,7,0,4,0,0,1,13.2,15,11,9,2,5,0,10,0,0,0,61,1.463,9.9,1.3,3.3,6.6,2.00,,0
21 Players,20.6,38,29,.567,3.92,67,67,67,0,4,21,576.1,556,300,251,50,164,2,551,29,3,73,2436,1.249,8.7,0.8,2.6,8.6,3.36,,0
