Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,R.A. Dickey,42,10,10,.500,4.26,31,31,0,0,0,0,190.0,193,99,90,26,67,3,136,10,2,13,815,102,4.72,1.368,9.1,1.2,3.2,6.4,2.03,1
SP,Julio Teheran,26,11,13,.458,4.49,32,32,0,0,0,0,188.1,186,103,94,31,72,3,151,7,0,6,812,97,4.95,1.370,8.9,1.5,3.4,7.2,2.10,1
SP,Mike Foltynewicz,25,10,13,.435,4.79,29,28,0,0,0,0,154.0,169,86,82,20,59,2,143,10,0,4,692,91,4.33,1.481,9.9,1.2,3.4,8.4,2.42,1
SP,Jaime Garcia*,30,4,7,.364,4.30,18,18,0,0,0,0,113.0,108,58,54,12,41,4,85,1,3,5,474,101,4.15,1.319,8.6,1.0,3.3,6.8,2.07,1
SP,Sean Newcomb*,24,4,9,.308,4.32,19,19,0,0,0,0,100.0,100,51,48,10,57,6,108,6,0,3,456,101,4.19,1.570,9.0,0.9,5.1,9.7,1.89,1
SP,Bartolo Colon,44,2,8,.200,8.14,13,13,0,0,0,0,63.0,92,66,57,11,20,0,42,1,0,1,299,54,5.09,1.778,13.1,1.6,2.9,6.0,2.10,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Jim Johnson,34,6,3,.667,5.56,61,0,38,0,0,22,56.2,59,39,35,8,25,3,61,1,0,3,256,79,4.22,1.482,9.4,1.3,4.0,9.7,2.44,1
RP,Jose Ramirez,27,2,3,.400,3.19,68,0,7,0,0,0,62.0,45,26,22,9,29,1,56,5,0,1,258,137,4.88,1.194,6.5,1.3,4.2,8.1,1.93,1
RP,Sam Freeman*,30,2,0,1.000,2.55,58,0,5,0,0,0,60.0,48,19,17,3,27,2,59,3,0,2,254,171,3.34,1.250,7.2,0.5,4.1,8.9,2.19,1
RP,Arodys Vizcaino,26,5,3,.625,2.83,62,0,28,0,0,14,57.1,42,19,18,7,21,1,64,2,0,6,235,155,3.72,1.099,6.6,1.1,3.3,10.0,3.05,1
RP,Ian Krol*,26,2,2,.500,5.33,51,0,15,0,0,0,49.0,50,34,29,8,21,0,44,4,0,2,214,82,5.02,1.449,9.2,1.5,3.9,8.1,2.10,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lucas Sims,23,3,6,.333,5.62,14,10,1,0,0,0,57.2,64,37,36,9,23,2,44,4,0,0,255,78,5.07,1.509,10.0,1.4,3.6,6.9,1.91,1
,Luke Jackson,25,2,0,1.000,4.62,43,0,17,0,0,0,50.2,55,26,26,4,19,4,33,4,0,4,224,95,4.24,1.461,9.8,0.7,3.4,5.9,1.74,1
,Jason Motte,35,1,0,1.000,3.54,46,0,10,0,0,0,40.2,28,16,16,6,20,1,27,3,0,1,166,124,5.44,1.180,6.2,1.3,4.4,6.0,1.35,1
,Matt Wisler,24,0,1,.000,8.35,20,1,8,0,0,0,32.1,43,31,30,5,13,0,22,2,0,0,153,53,5.20,1.732,12.0,1.4,3.6,6.1,1.69,1
,Luiz Gohara*,20,1,3,.250,4.91,5,5,0,0,0,0,29.1,32,17,16,2,8,0,31,0,0,1,123,89,2.75,1.364,9.8,0.6,2.5,9.5,3.88,1
,Max Fried*,23,1,1,.500,3.81,9,4,4,0,0,0,26.0,30,15,11,3,12,1,22,4,0,0,121,116,4.81,1.615,10.4,1.0,4.2,7.6,1.83,1
,Rex Brothers*,29,4,3,.571,7.23,27,0,8,0,0,0,23.2,23,19,19,3,12,3,33,1,0,2,105,61,3.67,1.479,8.7,1.1,4.6,12.5,2.75,1
,Eric O'Flaherty*,32,0,0,,7.85,22,0,2,0,0,0,18.1,20,16,16,4,9,0,15,0,0,1,83,56,5.83,1.582,9.8,2.0,4.4,7.4,1.67,1
,Josh Collmenter,31,0,2,.000,9.00,11,0,5,0,0,0,17.0,29,19,17,7,6,2,18,0,0,1,87,49,7.45,2.059,15.4,3.7,3.2,9.5,3.00,1
,A.J. Minter*,23,0,1,.000,3.00,16,0,3,0,0,0,15.0,13,5,5,1,2,0,26,0,0,0,60,148,0.96,1.000,7.8,0.6,1.2,15.6,13.00,1
,Dan Winkler,27,1,1,.500,2.51,16,0,1,0,0,0,14.1,7,4,4,1,6,0,18,0,0,0,53,177,2.81,0.907,4.4,0.6,3.8,11.3,3.00,1
,Jason Hursh,25,1,0,1.000,5.06,9,0,4,0,0,0,10.2,13,6,6,1,4,1,7,1,0,1,47,89,4.47,1.594,11.0,0.8,3.4,5.9,1.75,1
,Akeel Morris,24,0,0,,1.23,8,0,6,0,0,0,7.1,6,1,1,0,4,0,9,0,0,0,32,371,2.34,1.364,7.4,0.0,4.9,11.0,2.25,1
,Aaron Blair,25,0,1,.000,15.00,1,1,0,0,0,0,3.0,5,5,5,1,5,0,3,0,0,1,19,32,10.49,3.333,15.0,3.0,15.0,9.0,0.60,1
,Chaz Roe,30,0,0,,9.00,3,0,0,0,0,0,2.0,3,4,2,0,2,0,1,1,0,0,13,57,6.66,2.500,13.5,0.0,9.0,4.5,0.50,1
,Team Totals,29.5,72,90,.444,4.72,162,162,162,0,0,36,1441.1,1463,821,756,192,584,39,1258,70,5,58,6306,93,4.51,1.420,9.1,1.2,3.6,7.9,2.15,1
,Rank in 15 NL teams,,10,6,,12,,,,15,12,9,8 ,11,12,12,9,12,,13,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
