Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Marcus Stroman,26,13,9,.591,3.09,33,33,0,2,0,0,201.0,201,82,69,21,62,1,164,6,1,3,834,145,3.90,1.308,9.0,0.9,2.8,7.3,2.65,1
SP,Marco Estrada,33,10,9,.526,4.98,33,33,0,0,0,0,186.0,186,104,103,31,71,0,176,2,0,1,806,90,4.61,1.382,9.0,1.5,3.4,8.5,2.48,1
SP,J.A. Happ*,34,10,11,.476,3.53,25,25,0,0,0,0,145.1,145,64,57,18,46,1,142,0,0,4,626,127,3.76,1.314,9.0,1.1,2.8,8.8,3.09,1
SP,Francisco Liriano*,33,6,5,.545,5.88,18,18,0,0,0,0,82.2,91,57,54,11,43,1,74,2,1,4,375,76,4.73,1.621,9.9,1.2,4.7,8.1,1.72,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Roberto Osuna,22,3,4,.429,3.38,66,0,58,0,0,39,64.0,46,26,24,3,9,0,83,3,0,4,249,133,1.74,0.859,6.5,0.4,1.3,11.7,9.22,1
RP,Ryan Tepera,29,7,1,.875,3.59,73,0,12,0,0,2,77.2,57,35,31,7,31,4,81,8,0,5,319,125,3.75,1.133,6.6,0.8,3.6,9.4,2.61,1
RP,Dominic Leone,25,3,0,1.000,2.56,65,0,6,0,0,1,70.1,51,22,20,6,23,3,81,0,0,8,279,175,2.94,1.052,6.5,0.8,2.9,10.4,3.52,1
RP,Danny Barnes,27,3,6,.333,3.55,60,0,13,0,0,0,66.0,48,26,26,11,24,1,62,1,0,1,265,127,4.58,1.091,6.5,1.5,3.3,8.5,2.58,1
RP,Aaron Loup*,29,2,3,.400,3.75,70,0,8,0,0,0,57.2,59,27,24,4,29,5,64,6,0,3,265,120,3.66,1.526,9.2,0.6,4.5,10.0,2.21,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Joe Biagini,27,3,13,.188,5.34,44,18,3,0,0,1,119.2,125,78,71,15,42,0,97,2,0,6,517,84,4.27,1.396,9.4,1.1,3.2,7.3,2.31,1
,Mike Bolsinger,29,0,3,.000,6.31,11,5,2,0,0,0,41.1,48,32,29,9,27,0,39,3,0,3,196,71,6.28,1.815,10.5,2.0,5.9,8.5,1.44,1
,Aaron Sanchez,24,1,3,.250,4.25,8,8,0,0,0,0,36.0,42,24,17,6,20,0,24,1,0,1,167,106,5.74,1.722,10.5,1.5,5.0,6.0,1.20,1
