Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Clayton Richard*,33,8,15,.348,4.79,32,32,0,2,1,0,197.1,240,114,105,24,59,6,151,8,1,7,858,88,4.23,1.515,10.9,1.1,2.7,6.9,2.56,1
SP,Jhoulys Chacin,29,13,10,.565,3.89,32,32,0,0,0,0,180.1,157,82,78,19,72,5,153,14,1,7,765,108,4.26,1.270,7.8,0.9,3.6,7.6,2.13,1
SP,Luis Perdomo,24,8,11,.421,4.67,29,29,0,0,0,0,163.2,182,97,85,17,65,3,118,8,2,11,716,90,4.40,1.509,10.0,0.9,3.6,6.5,1.82,1
SP,Dinelson Lamet,24,7,8,.467,4.57,21,21,0,0,0,0,114.1,88,63,58,18,54,2,139,6,0,9,485,93,4.35,1.242,6.9,1.4,4.3,10.9,2.57,1
SP,Trevor Cahill,29,4,3,.571,3.69,11,11,0,0,0,0,61.0,58,29,25,6,24,1,72,3,0,14,263,115,3.40,1.344,8.6,0.9,3.5,10.6,3.00,1
SP,Travis Wood*,30,3,4,.429,6.71,11,11,0,0,0,0,52.1,62,44,39,15,25,0,36,1,0,0,241,63,7.00,1.662,10.7,2.6,4.3,6.2,1.44,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Brad Hand*,27,3,4,.429,2.16,72,0,32,0,0,21,79.1,54,20,19,9,20,1,104,7,0,4,311,196,3.03,0.933,6.1,1.0,2.3,11.8,5.20,1
RP,Craig Stammen,33,2,3,.400,3.14,60,0,9,0,0,0,80.1,68,29,28,12,28,3,74,2,0,2,329,135,4.38,1.195,7.6,1.3,3.1,8.3,2.64,1
RP,Jose Torres*,23,7,4,.636,4.21,62,0,16,0,0,1,68.1,63,34,32,13,16,0,63,4,3,2,284,100,4.67,1.156,8.3,1.7,2.1,8.3,3.94,1
RP,Kirby Yates,30,4,5,.444,3.72,61,0,12,0,0,1,55.2,42,26,23,10,19,2,87,2,1,0,226,114,3.50,1.096,6.8,1.6,3.1,14.1,4.58,1
RP,Phil Maton,24,3,2,.600,4.19,46,0,12,0,0,1,43.0,41,23,20,10,14,0,46,1,0,0,180,101,5.09,1.279,8.6,2.1,2.9,9.6,3.29,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
