Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Josh Anderson,23,1,5,4,1,2,0,0,0,0,0,0,1,2,.500,.600,.500,1.100,2,0,0,0,0,0,,0
Bryan Araiza*,20,32,131,118,14,30,8,1,1,13,3,1,12,32,.254,.323,.364,.687,43,4,0,1,0,0,,0
Juan Araujo,18,4,9,9,1,2,0,0,1,3,0,0,0,5,.222,.222,.556,.778,5,0,0,0,0,0,,0
Didimo Bracho,19,24,90,86,8,15,1,1,2,9,1,1,2,26,.174,.200,.279,.479,24,2,1,0,1,0,,0
Michael Branigan,20,8,20,16,5,3,0,0,0,0,0,0,2,7,.188,.350,.188,.538,3,1,2,0,0,0,,0
Max Brown,23,13,50,43,6,10,2,1,0,2,5,1,6,12,.233,.327,.326,.652,14,0,0,1,0,0,,0
Jacy Cave,21,46,194,177,31,50,8,4,3,22,6,6,9,47,.282,.342,.424,.766,75,2,7,1,0,0,,0
Jazz Chisholm*,18,62,270,249,42,70,12,1,9,37,13,4,19,73,.281,.333,.446,.779,111,1,1,0,1,0,,1
Paxton De La Garza,22,25,110,99,15,39,5,2,5,31,1,5,9,23,.394,.455,.636,1.091,63,2,2,0,0,0,,0
Eduardo Diaz,18,3,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,,0
Billy Endris*,22,47,201,182,27,43,9,0,4,18,5,1,12,57,.236,.300,.352,.652,64,3,5,1,1,0,,0
Anfernee Grier,20,4,15,14,2,3,1,0,1,2,0,0,0,5,.214,.267,.500,.767,7,0,1,0,0,0,,0
Ramon Hernandez,20,25,104,98,16,33,3,3,4,8,0,0,2,16,.337,.375,.551,.926,54,2,4,0,0,0,,0
Jose Herrera#,19,36,154,137,23,38,5,1,5,18,1,2,15,27,.277,.351,.438,.789,60,4,1,0,1,0,,0
Tanner Hill,22,44,180,155,24,47,15,1,7,29,2,2,18,38,.303,.383,.548,.932,85,6,4,0,3,0,,0
Ryan January*,19,51,213,183,34,50,6,0,10,26,0,1,26,63,.273,.376,.470,.846,86,3,4,0,0,0,,0
BJ Lopez,21,6,25,24,1,5,1,0,0,0,0,0,0,1,.208,.208,.250,.458,6,0,0,1,0,0,,0
Gabriel Maciel#,17,23,87,79,15,21,2,0,0,4,11,1,5,19,.266,.318,.291,.609,23,1,1,2,0,0,,0
Pedro Márquez#,22,30,113,102,18,29,5,0,3,11,2,4,10,18,.284,.354,.422,.776,43,2,1,0,0,0,,0
Jason Morozowski,22,3,13,13,4,3,0,0,1,1,1,0,0,2,.231,.231,.462,.692,6,0,0,0,0,0,,0
Eudy Ramos,20,52,220,201,32,64,15,1,13,43,3,1,13,75,.318,.373,.597,.970,120,3,5,0,1,0,,0
Yan Sanchez,19,60,238,217,30,60,13,1,5,36,12,1,16,54,.276,.325,.415,.740,90,5,1,1,3,0,,0
Luis Silverio,21,22,84,80,18,21,5,1,6,14,2,1,2,19,.263,.298,.575,.873,46,0,2,0,0,0,,0
Kal Simmons#,22,16,54,49,13,18,5,0,2,9,1,2,5,12,.367,.426,.592,1.018,29,0,0,0,0,0,,0
Kyle Smith,22,33,133,119,21,29,6,2,8,24,1,0,4,47,.244,.323,.529,.853,63,2,10,0,0,0,,0
Logan Soole*,20,30,103,98,15,20,1,0,0,6,2,2,5,17,.204,.243,.214,.457,21,2,0,0,0,0,,0
Luis Veras,22,4,14,13,2,2,2,0,0,3,0,0,0,5,.154,.214,.308,.522,4,0,1,0,0,0,,0
Andy Yerzy*,17,18,62,60,2,15,2,0,0,1,0,1,0,16,.250,.274,.283,.558,17,0,2,0,0,0,,0
28 Players,20.1,75,2894,2627,420,722,132,20,90,370,72,37,193,719,.275,.336,.443,.779,1164,45,55,8,11,0,,0
