Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Chris Aguila,21,136,562,518,68,125,27,3,9,56,8,8,37,105,.241,.292,.357,.649,185,11,1,3,3,1,,1
Dennis Anderson#,22,23,70,56,6,11,2,0,0,3,0,1,9,16,.196,.348,.232,.580,13,0,4,1,0,0,,0
Jeff Bailey,21,125,520,458,56,113,19,3,14,66,3,3,50,116,.247,.328,.393,.721,180,9,7,1,4,2,,1
Dave Berg,29,3,13,11,2,3,0,0,0,2,0,1,1,3,.273,.385,.273,.657,3,1,1,0,0,0,,1
Chris Clapinski#,28,4,17,17,4,6,0,0,1,1,0,0,0,2,.353,.353,.529,.882,9,0,0,0,0,0,,1
James Close,22,2,5,5,0,1,0,0,0,0,0,0,0,1,.200,.200,.200,.400,1,0,0,0,0,0,,0
Raul Franco,23,85,347,315,25,75,13,1,0,29,10,7,22,29,.238,.294,.286,.579,90,4,4,3,3,0,,0
Geoff Goetz*,21,27,1,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,,0
Alex Gonzalez,23,4,18,17,1,2,0,0,0,2,1,0,1,3,.118,.167,.118,.284,2,0,0,0,0,0,,1
Willy Hill*,23,42,167,143,18,45,5,3,0,15,9,4,18,11,.315,.393,.392,.784,56,4,1,4,1,0,,0
Heath Honeycutt,23,16,61,54,8,14,2,0,1,3,1,0,6,13,.259,.344,.352,.696,19,3,1,0,0,1,,0
Heath Kelly,24,50,165,152,17,35,8,0,5,25,2,1,9,54,.230,.282,.382,.664,58,3,2,2,0,1,,0
Tony Lucca*,25,102,395,329,38,78,14,2,3,31,0,0,58,54,.237,.356,.319,.675,105,10,4,2,2,6,,0
Jesus Medrano,21,117,532,466,56,102,18,3,3,46,32,8,48,98,.219,.293,.290,.583,135,9,5,3,10,2,,0
Alex Melconian,25,3,9,6,2,1,0,0,1,5,1,0,2,0,.167,.333,.667,1.000,4,0,0,0,1,0,,0
Drew Niles#,23,32,111,94,9,22,2,1,0,5,2,1,13,22,.234,.324,.277,.601,26,3,0,3,1,0,,0
Chris Norton,29,2,7,7,1,3,1,0,0,1,0,0,0,2,.429,.429,.571,1.000,4,0,0,0,0,0,,0
Abraham Nunez#,23,31,133,103,17,20,4,0,1,9,11,3,28,34,.194,.376,.262,.638,27,3,2,0,0,1,,1
Nate Reese,25,9,31,29,3,6,2,0,0,2,0,0,2,6,.207,.258,.276,.534,8,0,0,0,0,0,,0
Randy Rigsby*,23,71,275,247,40,67,16,5,4,29,15,1,23,41,.271,.332,.425,.757,105,3,1,1,3,0,,0
Brett Roneberg*,21,125,531,445,51,116,18,2,2,45,4,2,77,60,.261,.368,.324,.692,144,13,1,4,4,5,,0
Jose Santos,26,129,518,444,55,96,16,2,7,54,7,2,55,125,.216,.319,.309,.627,137,14,14,0,5,2,,0
Matt Treanor,24,109,419,350,51,86,17,0,3,37,3,3,48,65,.246,.357,.320,.677,112,6,14,4,3,0,,1
Derek Wathan#,23,91,418,364,53,94,18,6,6,49,19,11,45,54,.258,.341,.390,.732,142,6,2,5,2,4,,0
24 Players,22.8,140,5325,4630,581,1121,202,31,60,515,128,56,552,914,.242,.328,.338,.666,1565,102,64,37,42,25,,0
